Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4.96667,-742.759,400.07,2230.6,-760.871,738.122,2237.41,-777.1,706.099,2717.75,-736.818,868.098,2680.8,-736.238,996.334,2673.56,-691.754,1171.08,2655.59,-781.302,447.162,2709.06,-720.879,249.084,2673.7,0,0,0,-769.565,45.2089,2618.2,-721.603,675.525,1371.05,-705.375,707.693,1777.93,-660.456,727.834,2234.22,-663.209,398.041,2217.84,-708.997,416.733,1745.9,-759.278,446.003,1387.28
5,-742.614,400.07,2230.45,-760.727,738.267,2237.55,0,0,0,-736.238,867.953,2680.8,-735.949,996.19,2673.56,-692.044,1170.94,2655.44,-781.013,447.162,2708.91,-721.169,248.649,2673.7,0,0,0,-770.725,45.2089,2617.91,-721.603,675.67,1371.05,-705.52,707.693,1777.93,-660.311,727.834,2234.22,-663.064,398.041,2217.84,-709.142,416.733,1745.9,-759.133,446.003,1387.42
5.03333,-742.469,400.07,2230.45,-760.437,738.267,2237.55,-770.145,707.258,2713.26,-735.514,867.663,2680.95,-735.514,996.045,2673.7,-692.044,1171.08,2655.3,-780.723,447.017,2708.91,0,0,0,-745.512,152.145,2655.88,-771.884,45.2089,2617.77,-721.748,675.67,1371.05,-705.52,707.838,1777.93,-660.021,727.834,2234.07,-662.919,397.896,2217.7,-709.142,416.733,1745.9,-759.278,446.003,1387.28
5.06667,-742.324,400.07,2230.45,-760.147,738.267,2237.55,-770.145,705.954,2714.56,-734.934,867.663,2681.09,-734.934,995.9,2673.85,-691.754,1171.08,2655.15,-780.433,447.017,2708.77,-723.052,248.939,2673.85,-752.322,150.262,2654.86,-772.898,45.2089,2617.62,-721.748,675.67,1371.05,-705.375,707.838,1777.93,-659.731,727.979,2234.07,-662.774,397.896,2217.55,-708.997,416.733,1745.9,-759.133,446.003,1387.42
5.1,-742.179,400.07,2230.45,-759.712,738.412,2237.55,-769.131,705.52,2714.85,-734.065,867.518,2681.24,-734.21,995.9,2673.99,-691.174,1170.94,2655.3,-780.288,446.873,2708.77,-723.632,248.359,2673.99,-753.047,150.262,2654.72,-773.623,45.2089,2617.48,-721.603,675.67,1371.05,-705.23,707.838,1777.93,-659.296,727.979,2234.07,-662.629,397.751,2217.7,-709.142,416.733,1745.9,-759.278,446.003,1387.42
5.13333,-742.034,400.07,2230.45,-758.988,738.557,2237.55,0,0,0,-733.34,867.373,2681.24,-733.195,995.755,2674.13,-690.16,1170.94,2655.44,-780.288,446.873,2708.62,-723.922,248.214,2673.85,0,0,0,-774.347,45.3538,2617.33,-721.603,675.67,1371.05,-705.085,707.838,1777.93,-658.717,727.979,2234.07,-662.629,397.606,2217.55,-709.142,416.733,1745.9,-759.278,446.003,1387.42
5.16667,-741.889,400.215,2230.45,-758.408,738.557,2237.55,0,0,0,-732.616,867.373,2681.38,-732.181,995.755,2674.28,-688.711,1170.65,2655.88,-780.433,446.873,2708.48,0,0,0,0,0,0,-774.782,45.064,2617.62,-721.603,675.67,1371.05,-704.795,707.838,1777.93,-657.992,727.834,2234.07,-662.339,397.606,2217.41,-709.142,416.733,1745.9,-759.133,446.003,1387.42
5.2,-741.6,400.215,2230.31,-757.829,738.702,2237.7,0,0,0,-731.602,867.228,2681.52,-731.022,995.465,2674.57,-686.827,1170.36,2656.46,-780.578,446.873,2708.48,-723.922,247.49,2673.56,0,0,0,-775.072,45.064,2617.91,-721.603,675.67,1371.05,-704.505,707.983,1777.93,-657.413,727.979,2234.07,-662.194,397.462,2217.41,-709.142,416.733,1745.9,-759.278,446.003,1387.42
5.23333,-741.31,400.215,2230.31,-757.249,738.847,2237.55,-770,705.954,2716.59,-730.587,867.083,2681.67,-729.573,995.32,2674.86,-684.799,1170.07,2657.04,-780.723,446.873,2708.33,0,0,0,0,0,0,-775.361,44.7742,2618.35,-721.603,675.815,1371.05,-704.071,707.983,1777.93,-656.833,727.979,2234.07,-661.905,397.462,2217.26,-708.852,416.733,1745.9,-759.278,446.003,1387.42
5.26667,-741.02,400.215,2230.31,-756.669,738.847,2237.7,-769.565,705.954,2716.59,-729.573,866.794,2681.81,-728.124,995.03,2675.15,-682.625,1169.64,2657.62,-780.723,446.728,2708.19,-725.371,246.765,2674.28,0,0,0,-775.506,44.6293,2618.64,-721.603,675.67,1371.05,-703.636,707.983,1777.78,-656.109,727.979,2234.07,-661.47,397.317,2217.26,-708.852,416.733,1745.9,-759.278,446.003,1387.42
5.3,-740.585,400.36,2230.16,-755.8,738.991,2237.55,-768.986,705.664,2716.59,-728.704,866.649,2681.96,-726.675,994.741,2675.44,-680.307,1169.2,2658.2,-780.723,446.728,2708.04,-725.516,246.765,2674.42,0,0,0,-775.506,44.4844,2619.07,-721.603,675.67,1371.05,-703.201,707.983,1777.78,-655.384,727.979,2234.07,-661.18,396.882,2217.12,-708.707,416.733,1745.9,-759.133,446.003,1387.42
5.33333,-740.296,400.36,2230.16,-755.075,739.136,2237.55,-768.406,705.664,2716.59,-727.544,866.359,2682.1,-725.226,994.451,2675.73,-677.988,1168.91,2658.92,-780.723,446.583,2708.04,-725.516,246.765,2674.42,0,0,0,-775.361,44.1946,2619.36,-721.603,675.815,1371.05,-702.766,707.983,1777.78,-654.66,727.834,2234.07,-660.89,397.027,2217.12,-708.418,416.733,1745.76,-759.133,446.003,1387.42
5.36667,-740.006,400.36,2230.02,-754.206,739.136,2237.55,0,0,0,-726.675,866.214,2682.25,-723.922,994.306,2675.87,-676.105,1168.48,2659.5,-780.723,446.583,2707.9,0,0,0,0,0,0,-775.361,44.1946,2619.51,-721.459,675.815,1371.05,-702.187,707.983,1777.78,-653.79,727.834,2234.07,-660.745,397.027,2216.97,-708.273,416.733,1745.76,-759.133,446.003,1387.42
5.4,-739.716,400.36,2230.02,-753.192,739.136,2237.41,0,0,0,-725.661,866.069,2682.39,-722.618,994.016,2676.16,-674.221,1168.19,2659.93,-780.723,446.583,2707.9,-725.516,247.49,2674.13,0,0,0,-775.361,44.0497,2619.8,-721.459,675.67,1371.05,-701.607,707.838,1777.78,-652.776,727.834,2233.93,-660.311,396.592,2216.97,-707.983,416.588,1745.76,-759.133,446.003,1387.42
5.43333,-739.426,400.215,2230.02,-752.177,739.136,2237.41,0,0,0,-724.791,865.924,2682.54,-721.459,994.016,2676.45,-672.627,1168.04,2660.51,-780.578,446.583,2708.19,-725.806,246.475,2674.86,0,0,0,-775.651,43.9048,2619.8,-721.459,675.67,1371.05,-701.173,707.693,1777.64,-651.762,727.544,2233.93,-660.021,396.592,2216.97,-707.693,416.588,1745.76,-759.133,446.148,1387.42
5.46667,-738.991,400.215,2229.87,-751.018,739.136,2237.41,-764.929,704.94,2716.45,-723.922,865.779,2682.83,-720.299,993.871,2676.89,-671.323,1167.75,2660.95,-780.288,446.583,2708.19,-725.661,246.475,2675.44,0,0,0,-775.651,43.9048,2620.23,-721.459,675.67,1371.05,-700.448,707.548,1777.64,-650.747,727.399,2233.78,-659.586,396.302,2216.97,-707.403,416.443,1745.61,-759.133,446.003,1387.42
5.5,-738.557,400.215,2229.87,-750.004,739.136,2237.26,-764.639,704.94,2716.3,-723.052,865.489,2682.97,-718.995,993.726,2677.03,-669.874,1167.75,2661.24,-780.143,446.583,2708.19,-726.385,244.592,2677.18,0,0,0,-775.506,43.7599,2620.81,-721.459,675.67,1371.05,-699.868,707.548,1777.49,-649.588,727.255,2233.78,-659.296,396.302,2216.97,-707.113,416.443,1745.61,-759.133,446.148,1387.42
5.53333,-737.977,400.215,2229.87,-748.99,739.136,2237.26,-764.349,704.795,2716.45,-722.473,865.345,2683.12,-717.836,993.436,2677.03,-668.135,1167.32,2661.09,-779.853,446.438,2708.19,-726.095,244.447,2677.47,0,0,0,-775.361,43.615,2621.25,-721.459,675.67,1371.05,-699.289,707.403,1777.49,-648.719,727.11,2233.78,-658.572,396.012,2216.83,-706.969,416.443,1745.61,-759.133,446.148,1387.42
5.56667,-737.253,400.215,2229.87,-748.12,739.136,2237.26,-764.059,704.65,2716.3,-721.603,865.055,2682.97,-716.532,993.147,2676.89,-666.252,1166.88,2660.8,-779.564,446.293,2708.04,0,0,0,0,0,0,-774.927,43.3252,2621.68,-721.314,675.525,1371.05,-698.709,707.403,1777.49,-647.849,727.11,2233.64,-657.702,395.723,2216.39,-706.824,416.443,1745.61,-758.988,446.148,1387.42
5.6,-736.383,400.36,2229.87,-747.396,739.136,2237.26,0,0,0,-720.589,864.765,2682.83,-715.228,992.857,2676.45,-664.223,1166.45,2660.22,-779.274,446.148,2708.04,-724.357,249.084,2675.87,0,0,0,-774.347,43.1803,2622.26,-721.314,675.67,1371.05,-698.275,707.403,1777.49,-647.125,727.11,2233.64,-656.978,395.723,2216.39,-707.258,416.443,1745.76,-758.843,446.293,1387.42
5.63333,-735.659,400.36,2229.87,-746.671,739.136,2237.26,-759.857,697.84,2713.98,-719.865,864.62,2682.54,-714.069,992.712,2676.02,-662.484,1165.87,2659.64,-778.984,445.858,2707.9,-723.632,244.592,2676.02,0,0,0,-773.623,42.7456,2622.7,-721.459,675.525,1371.05,-697.985,707.403,1777.35,-646.4,727.255,2233.64,-656.253,395.723,2216.39,-708.418,416.588,1745.9,-758.843,446.293,1387.57
5.66667,-734.934,400.36,2230.02,-745.947,739.136,2237.26,0,0,0,-718.995,864.475,2682.39,-713.054,992.422,2675.73,-661.035,1165.58,2659.21,-778.404,445.713,2707.75,0,0,0,0,0,0,-772.753,42.4558,2622.99,-721.314,675.525,1371.05,-697.695,707.258,1777.35,-645.676,727.255,2233.49,-655.674,395.723,2216.39,-709.867,416.588,1746.19,-758.988,446.293,1387.57
5.7,-734.789,400.504,2230.16,-745.222,739.136,2237.26,-760.437,699.579,2712.53,-718.126,864.185,2682.25,-712.33,992.277,2675.58,-660.021,1165.29,2658.92,-777.825,445.568,2707.75,-723.632,246.62,2675.58,0,0,0,-771.884,42.3109,2622.84,-721.314,675.525,1371.05,-697.55,707.258,1777.35,-644.951,727.11,2233.49,-655.529,395.578,2216.39,-710.881,416.588,1746.34,-759.133,446.148,1387.57
5.73333,-734.934,400.504,2230.16,-744.788,739.136,2237.41,-759.567,699.579,2712.68,-717.256,864.04,2682.25,-711.46,992.277,2675.44,-659.441,1165.29,2658.63,-777.245,445.423,2707.75,-721.603,245.316,2675.73,0,0,0,-770.87,42.166,2622.7,-721.314,675.525,1371.05,-697.405,707.113,1777.35,-644.516,726.965,2233.35,-655.674,395.433,2216.25,-711.316,416.588,1746.48,-759.133,446.148,1387.57
5.76667,-735.079,400.36,2230.16,-744.353,739.136,2237.41,-758.553,699.579,2712.68,-716.532,864.185,2682.25,-710.881,992.277,2675.44,-659.151,1165.43,2658.34,-776.521,445.279,2707.9,-720.879,245.171,2675.87,0,0,0,-770,42.0211,2622.55,-721.314,675.525,1371.05,-697.26,707.113,1777.35,-644.082,726.82,2233.35,-655.819,395.288,2216.25,-711.46,416.443,1746.48,-759.133,446.148,1387.57
5.8,-735.079,400.36,2230.16,-744.208,738.991,2237.41,-757.829,699.579,2712.82,-715.952,864.185,2682.25,-710.301,992.277,2675.29,-659.007,1165.43,2658.05,-776.086,445.279,2708.04,-720.299,245.026,2675.87,0,0,0,-769.131,41.8762,2621.97,-721.314,675.525,1371.05,-697.405,707.113,1777.35,-643.937,726.675,2233.35,-655.964,395.143,2216.25,-711.46,416.443,1746.48,-759.133,446.148,1387.57
5.83333,-735.079,400.36,2230.16,-744.063,738.991,2237.41,-757.394,699.579,2712.82,-715.518,864.04,2682.1,-710.156,992.277,2675.29,-658.862,1165.58,2657.76,-775.651,445.134,2708.19,-719.865,245.026,2675.87,0,0,0,-768.406,41.8762,2621.68,-721.314,675.525,1371.05,-697.405,706.969,1777.35,-643.792,726.675,2233.35,-655.819,395.143,2216.25,-711.316,416.443,1746.48,-759.133,446.148,1387.57
5.86667,-734.789,400.215,2230.16,-744.063,738.847,2237.41,-757.104,699.579,2712.82,-715.373,864.04,2682.1,-710.011,992.132,2675,-658.862,1165.43,2657.33,-775.217,444.844,2708.19,-719.14,244.737,2675.73,0,0,0,-767.537,41.5864,2621.39,-721.314,675.525,1371.05,-697.55,707.113,1777.35,-643.792,726.675,2233.35,-655.674,395.143,2216.25,-711.316,416.443,1746.34,-759.278,446.148,1387.57
5.9,-734.5,400.215,2230.16,-744.063,738.847,2237.41,-757.394,703.636,2716.3,-715.373,863.896,2681.96,-710.011,991.987,2674.71,-659.007,1165.14,2657.04,-774.782,444.554,2708.19,-718.561,244.592,2675.58,0,0,0,-766.667,41.2966,2621.25,-721.314,675.525,1371.05,-697.55,707.113,1777.35,-643.937,726.82,2233.2,-655.384,395.288,2216.11,-711.026,416.443,1746.34,-759.133,446.148,1387.57
5.93333,-734.21,400.215,2230.16,-744.063,738.847,2237.41,0,0,0,-715.373,863.606,2681.67,-710.156,991.698,2674.42,-659.151,1165,2656.6,-774.492,444.264,2708.19,0,0,0,0,0,0,-765.798,41.0068,2621.25,-721.314,675.67,1371.05,-697.405,707.403,1777.64,-643.937,726.965,2233.35,-655.094,395.288,2216.11,-710.591,416.588,1746.34,-759.133,446.148,1387.57
5.96667,-733.775,400.215,2230.02,-744.353,738.702,2237.41,0,0,0,-715.663,863.316,2681.52,-710.446,991.553,2674.28,-659.586,1164.85,2656.17,-774.057,443.974,2708.19,0,0,0,-745.802,146.204,2657.18,0,0,0,-721.314,675.525,1371.05,-697.55,707.403,1777.35,-644.082,727.11,2233.35,-654.515,395.433,2215.96,-710.301,416.588,1746.34,-759.133,446.148,1387.57
6,-733.34,400.215,2230.02,-744.498,738.702,2237.55,0,0,0,-715.807,863.171,2681.38,-710.881,991.408,2673.85,-660.166,1164.71,2655.73,-773.623,443.685,2708.04,0,0,0,0,0,0,-763.769,40.4272,2621.1,-721.314,675.525,1371.05,-697.55,707.403,1777.35,-644.227,727.255,2233.35,-654.08,395.578,2215.96,-710.011,416.733,1746.19,-759.133,446.148,1387.57
6.03333,-732.906,400.07,2230.02,-744.498,738.557,2237.55,-755.22,703.346,2713.98,-716.242,863.026,2681.09,-711.46,991.263,2673.56,-661.035,1164.56,2655.3,-773.188,443.395,2708.04,-716.532,245.896,2675.58,0,0,0,-762.61,39.9925,2620.96,-721.459,675.67,1370.9,-697.55,707.548,1777.35,-644.227,727.544,2233.49,-653.645,395.723,2215.96,-709.577,416.733,1746.19,-758.988,446.293,1387.71
6.06667,-732.471,399.925,2230.02,-744.643,738.557,2237.41,-755.22,703.201,2713.98,-716.532,862.881,2680.95,-712.04,991.118,2673.12,-662.049,1164.56,2654.57,-772.753,443.105,2708.04,-715.663,245.606,2675.44,0,0,0,-761.306,39.7027,2620.67,-721.459,675.815,1370.9,-697.55,707.838,1777.35,-644.227,727.689,2233.64,-653.211,395.578,2216.11,-708.997,416.733,1746.19,-758.843,446.728,1387.71
6.1,-732.471,399.345,2229.87,-744.643,738.412,2237.41,0,0,0,-716.822,862.736,2680.66,-712.62,990.973,2672.69,-663.064,1164.56,2653.7,-772.029,442.67,2708.04,-714.503,245.461,2675.73,0,0,0,-759.857,39.4129,2620.23,-721.459,676.105,1370.76,-697.695,708.128,1777.35,-644.227,727.544,2233.64,-653.211,395.288,2216.11,-706.824,416.443,1745.9,-758.553,446.873,1387.85
6.13333,-732.906,398.911,2229.87,-744.643,737.977,2237.55,-755.22,703.201,2713.55,-716.677,862.591,2680.08,-713.054,990.828,2671.67,-664.078,1164.42,2652.25,-771.304,442.091,2708.04,0,0,0,0,0,0,-758.553,38.8333,2619.51,-721.748,676.25,1370.61,-697.84,708.273,1777.2,-644.372,726.965,2233.78,-653.5,394.708,2216.11,-704.215,416.154,1745.47,-758.263,446.873,1387.85
6.16667,-733.195,398.186,2229.58,-744.643,737.398,2237.41,-753.916,702.332,2713.69,-716.532,862.157,2679.06,-713.199,990.249,2670.22,-664.803,1163.98,2650.08,-770.145,441.366,2708.04,-713.199,242.708,2673.27,0,0,0,-757.104,38.1088,2618.35,-721.748,676.395,1370.61,-697.695,708.273,1777.2,-644.227,726.385,2233.64,-653.79,393.984,2215.96,-702.332,415.574,1745.03,-758.263,446.873,1387.85
6.2,-732.906,397.317,2229.29,-744.498,736.528,2237.41,-753.047,701.462,2713.55,-715.952,861.432,2677.76,-713.054,989.524,2668.34,-665.092,1163.26,2646.75,-768.841,440.062,2707.9,-711.75,241.404,2671.67,-737.832,142.727,2652.54,-755.945,36.9496,2616.61,-721.748,676.395,1370.61,-697.115,707.838,1777.2,-644.082,725.516,2233.78,-653.645,393.259,2215.82,-701.462,415.139,1744.89,-758.118,446.728,1387.85
6.23333,-732.471,396.302,2229.15,-744.208,735.514,2237.41,-751.888,700.448,2713.26,-715.083,860.418,2676.6,-712.475,988.365,2666.02,-664.947,1162.25,2642.69,-767.682,438.323,2707.75,0,0,0,-736.673,141.133,2650.37,-754.641,35.5006,2613.86,-721.748,676.395,1370.61,-696.246,707.113,1777.2,-643.792,724.501,2233.78,-653.066,392.245,2215.67,-701.317,414.705,1744.74,-758.263,446.728,1387.71
6.26667,-731.602,395.143,2229,-743.483,734.355,2237.41,0,0,0,-714.069,859.114,2675.73,-711.46,987.061,2664.57,-664.658,1160.94,2639.07,-766.233,436.44,2707.61,-711.026,237.492,2667.9,0,0,0,-753.482,34.0516,2610.96,-721.603,676.25,1370.61,-695.087,706.389,1777.2,-643.067,723.342,2233.93,-652.341,391.231,2215.53,-701.607,413.98,1744.74,-758.263,446.438,1387.71
6.3,-730.732,393.694,2228.86,-742.759,732.906,2237.41,-751.018,696.246,2713.98,-712.33,857.375,2675.29,-709.577,985.467,2663.7,-663.788,1159.49,2636.75,-764.784,434.266,2707.46,-708.997,235.463,2667.32,0,0,0,-751.888,32.3128,2608.64,-721.603,676.25,1370.61,-694.072,705.664,1777.2,-642.343,721.748,2234.07,-651.472,389.637,2215.24,-701.607,413.111,1744.6,-758.263,446.293,1387.71
6.33333,-729.718,391.955,2228.57,-741.6,731.022,2237.55,-749.279,694.217,2713.98,-710.301,855.346,2675.15,-707.693,983.438,2663.41,-662.484,1157.61,2635.88,-763.045,431.948,2707.32,0,0,0,0,0,0,-750.584,30.2842,2607.19,-721.603,676.25,1370.76,-693.348,704.795,1777.35,-641.184,720.01,2234.07,-650.457,387.898,2214.95,-701.173,412.241,1744.31,-758.408,446.003,1387.57
6.36667,-728.704,389.927,2228.28,-740.44,729.138,2237.7,-747.541,692.044,2713.98,-708.707,853.028,2674.86,-706.389,981.12,2663.27,-660.745,1155.29,2636.46,-761.161,429.34,2707.03,-700.883,230.391,2665.59,0,0,0,-749.569,27.9658,2605.45,-721.603,676.105,1370.9,-692.768,703.491,1777.49,-640.025,717.981,2234.22,-649.298,385.869,2214.66,-700.593,411.227,1744.16,-758.263,445.858,1387.42
6.4,-727.255,387.608,2227.84,-739.136,726.675,2237.84,-745.367,689.291,2714.13,-706.824,850.565,2674.71,-704.65,978.367,2663.12,-658.427,1152.39,2637.19,-759.133,426.442,2706.59,-699.579,227.349,2663.85,0,0,0,-748.7,25.2127,2603.57,-721.603,675.96,1370.9,-692.044,702.042,1777.64,-638.576,715.518,2234.22,-647.994,383.696,2214.22,-700.158,410.068,1743.88,-758.118,445.713,1387.42
6.43333,-725.661,385.145,2227.55,-737.687,724.212,2237.99,0,0,0,-704.505,847.522,2674.28,-702.477,975.469,2662.54,-655.094,1148.91,2636.9,-757.104,422.964,2706.01,0,0,0,0,0,0,-747.251,21.8799,2601.25,-721.459,675.67,1371.05,-690.885,700.448,1777.78,-637.271,713.054,2234.22,-646.255,381.233,2213.79,-700.448,408.909,1743.73,-757.973,445.568,1387.28
6.46667,-724.067,382.682,2227.41,-736.528,721.893,2238.27,-738.122,684.074,2715.72,-701.897,844.624,2673.27,-699.724,972.426,2661.09,-651.182,1145.44,2635.16,-754.786,419.341,2705.72,0,0,0,0,0,0,-745.512,18.5472,2597.92,-721.314,675.525,1371.34,-689.146,698.999,1777.78,-635.967,710.736,2234.36,-644.661,378.769,2213.35,-701.317,407.749,1743.73,-758.118,445.279,1387.13
6.5,-722.618,380.073,2227.26,-735.079,719.285,2238.27,-736.383,680.886,2714.85,-698.564,841.436,2671.38,-695.956,969.238,2658.34,-646.255,1141.52,2631.24,-751.888,415.284,2705.14,-692.334,215.322,2654.72,0,0,0,-743.483,14.9247,2592.27,-721.169,675.235,1371.48,-686.972,697.26,1777.64,-634.663,708.128,2234.36,-643.067,376.016,2212.92,-702.766,406.3,1743.73,-758.118,444.844,1386.99
6.53333,-721.314,377.175,2226.97,-733.775,716.387,2238.42,-733.485,678.278,2714.42,-694.797,838.248,2668.19,-691.754,965.76,2653.12,-640.025,1137.18,2623.71,-748.265,410.647,2704.42,-689.87,210.975,2647.47,0,0,0,-740.875,11.3022,2583.28,-721.024,674.946,1371.63,-684.654,695.377,1777.78,-633.359,705.23,2234.36,-641.908,373.118,2212.34,-704.071,404.707,1743.73,-758.263,444.409,1386.84
6.56667,-720.444,374.277,2226.68,-732.471,713.344,2238.42,0,0,0,-690.885,835.495,2663.27,-686.972,962.428,2644.72,-632.635,1132.25,2611.68,-744.498,405.721,2703.26,-687.117,206.483,2637.33,0,0,0,-737.398,8.54912,2569.95,-720.879,674.656,1371.77,-682.046,693.638,1777.64,-632.345,702.332,2234.22,-640.749,370.075,2211.76,-705.23,403.113,1743.44,-758.408,443.974,1386.7
6.6,-719.285,371.09,2226.25,-731.312,710.156,2238.42,-728.124,670.743,2709.93,-686.827,832.307,2655.88,-682.335,958.66,2632.69,-624.23,1125.59,2593.72,-740.296,400.07,2701.81,0,0,0,0,0,0,-733.34,7.10011,2550.25,-720.734,674.366,1372.06,-678.858,691.319,1777.64,-631.186,699.144,2234.36,-639.735,366.598,2211.18,-706.099,401.229,1743.15,-758.553,443.54,1386.41
6.63333,-718.126,367.467,2225.81,-730.297,706.534,2238.13,-724.646,669.294,2708.33,-681.901,828.685,2646.46,-676.395,953.589,2617.48,-614.812,1117.62,2569.66,-735.949,393.694,2700.07,0,0,0,0,0,0,-729.573,7.82462,2524.6,-720.444,674.221,1372.35,-674.511,689.146,1777.49,-630.026,695.811,2234.36,-638.431,363.12,2210.6,-706.534,399.345,1742.86,-758.698,443.105,1386.26
6.66667,-716.532,364.134,2224.94,-729.283,703.201,2237.7,0,0,0,-676.25,824.483,2635.45,-669.15,947.358,2599.66,-605.249,1106.89,2540.54,-731.167,387.029,2698.04,-680.597,197.499,2592.56,0,0,0,-726.24,12.0267,2494.6,-720.299,673.931,1372.5,-669.294,686.972,1777.2,-629.157,692.334,2234.07,-637.127,359.643,2209.87,-706.389,397.317,1742.43,-758.698,442.67,1385.97
6.7,-715.083,360.512,2224.22,-728.124,699.289,2236.39,-717.546,666.686,2703.98,-670.743,819.266,2622.84,-662.194,939.244,2578.07,-596.699,1093.42,2505.91,-726.24,379.639,2694.86,-676.25,198.803,2569.66,0,0,0,-722.328,19.8513,2459.1,-719.72,673.641,1372.93,-662.339,683.784,1776.48,-628.143,688.566,2233.35,-635.678,355.875,2209.15,-705.809,394.998,1741.7,-758.843,442.091,1385.68
6.73333,-713.489,356.889,2223.35,-726.675,695.666,2235.23,0,0,0,-665.382,813.036,2608.5,-655.964,929.535,2554.45,-589.309,1075.88,2466.93,-721.748,372.104,2691.38,-672.917,203.44,2547.64,0,0,0,-717.546,33.3271,2421.14,-719.14,673.062,1373.94,-653.211,680.452,1775.75,-626.549,684.799,2232.62,-633.939,351.963,2208.28,-705.375,392.39,1740.98,-758.988,441.511,1385.39
6.76667,-711.46,353.412,2222.48,-725.226,692.334,2233.78,-709.287,666.541,2701.52,-660.021,805.935,2594.87,-650.023,917.943,2529.96,-582.934,1054.58,2427.08,-717.546,365.004,2687.9,-667.411,208.367,2528.37,0,0,0,-713.054,51.2947,2384.33,-717.981,672.337,1375.39,-641.618,677.264,1775.03,-624.955,681.321,2231.61,-632.055,348.195,2207.27,-704.65,389.782,1740.25,-758.988,440.787,1385.1
6.8,-709.432,349.934,2221.61,-722.908,689.001,2232.48,-705.23,666.107,2698.62,-655.529,797.386,2580.38,-644.951,903.743,2503.73,-579.456,1029.08,2386.51,-713.634,358.773,2684.42,-662.194,216.771,2511.12,0,0,0,-707.403,75.3482,2347.67,-716.387,671.468,1378.29,-627.128,674.076,1774.74,-622.781,677.699,2230.88,-630.316,344.428,2206.4,-703.491,387.318,1739.38,-759.133,440.497,1384.67
6.83333,-707.258,346.601,2220.6,-720.444,685.813,2231.75,-700.883,665.382,2695.44,-651.327,788.113,2566.47,-640.749,886.79,2477.94,-577.138,998.943,2348.25,-709.432,352.977,2681.24,-655.964,227.059,2497.94,-679.003,159.97,2407.52,-701.462,104.473,2313.77,-713.779,669.729,1383.22,-610.61,671.323,1775.75,-620.028,673.786,2230.74,-628.433,340.805,2205.38,-702.332,385.29,1738.66,-759.133,440.207,1384.38
6.86667,-705.23,343.414,2219.73,-717.401,682.915,2231.46,-696.536,664.223,2692.83,-647.849,778.984,2554.16,-637.561,868.822,2454.9,-577.283,967.499,2313.91,-704.215,347.761,2678.92,-648.864,237.926,2486.49,-669.584,181.125,2383.9,-696.246,136.786,2286.38,-710.156,667.99,1389.88,-592.642,668.425,1777.78,-616.985,670.164,2231.03,-626.259,337.328,2204.37,-700.738,383.551,1737.93,-758.988,439.917,1384.23
6.9,-702.477,340.805,2218.71,-713.779,680.452,2230.74,-692.334,662.339,2691.23,-645.676,768.841,2544.01,-634.084,849.406,2433.75,-578.297,932.868,2282.61,-697.985,342.544,2676.74,-642.633,250.098,2476.49,0,0,0,-691.319,173.011,2263.63,-703.636,666.396,1399.01,-570.907,665.382,1780.82,-613.363,666.976,2230.88,-623.796,334.14,2203.35,-698.13,381.667,1737.06,-758.843,439.627,1383.94
6.93333,-699.289,338.487,2217.84,-709.287,678.278,2229.58,-687.842,660.745,2689.93,-643.212,758.408,2536.19,-630.316,828.395,2414.91,-579.891,895.774,2255.08,-691.029,338.052,2674.42,-634.953,261.4,2469.1,-651.906,231.985,2351.15,-684.509,208.222,2246.82,-694.652,664.368,1408.87,-547.578,662.049,1785.03,-608.871,663.933,2230.74,-620.898,331.532,2202.34,-695.521,379.929,1736.2,-758.698,439.483,1383.8
6.96667,-695.087,336.893,2216.83,-703.491,676.539,2228.42,-682.335,660.021,2688.34,-639.59,750.004,2529.09,-627.273,808.689,2398.53,-581.485,859.983,2232.77,-683.495,334.285,2672.11,0,0,0,-640.749,254.59,2341.88,-674.221,237.636,2235.96,-684.509,661.035,1417.56,-525.264,659.007,1789.37,-603.365,661.325,2230.45,-616.985,329.213,2201.47,-692.768,378.769,1735.33,-758.553,439.338,1383.65
7,-690.74,336.458,2215.82,-695.956,675.525,2227.12,-675.815,659.731,2686.45,-635.388,742.904,2522.28,-623.506,789.272,2384.77,-581.775,823.468,2213.79,-674.656,331.387,2669.93,-618.434,277.774,2459.54,0,0,0,-661.18,258.647,2227.7,-668.28,658.572,1424.8,-504.253,655.384,1793.43,-596.12,659.151,2230.31,-612.783,328.344,2200.89,-689.001,377.755,1734.46,-758.408,439.483,1383.36
