Frame number,702
First frame,150
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
5.23333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-611.624,546.274,2544.59,-575.254,618.29,2388.54,-863.316,695.666,2628.35,-853.608,661.325,2467.8,-767.972,433.252,2232.33,-764.784,770.87,2239.72,-863.171,506.282,2629.65,0,0,0,-763.914,736.093,2717.32,-734.21,889.253,2680.8,-722.328,1019.23,2668.63,-745.512,1111.53,2651.39,-675.525,1194.41,2644.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-756.814,177.793,2667.9,-779.274,69.9868,2636.75,-731.891,-3.04291,2660.8,0,0,0,-771.304,-11.592,2631.82,0,0,0,-735.659,697.55,1370.76,-745.947,742.469,1582.31,0,0,0,0,0,0,-714.069,732.036,1774.3,-708.707,752.902,1881.24,-666.107,755.51,2234.07,0,0,0,-689.146,427.021,2217.99,0,0,0,-730.153,460.348,1746.63,-730.587,470.926,1583.91,0,0,0,0,0,0,-763.045,503.818,1386.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-611.914,546.709,2544.59,-575.834,618.724,2388.39,-863.896,695.956,2628.35,-854.042,661.47,2467.8,-768.116,433.397,2232.33,-765.218,771.014,2239.72,-863.606,506.427,2629.65,0,0,0,-764.494,736.383,2717.32,-734.644,889.543,2680.66,-722.908,1019.52,2668.48,-745.947,1111.82,2651.24,-676.105,1194.7,2643.85,0,0,0,0,0,0,0,0,0,0,0,0,-736.238,281.107,2679.06,-758.408,177.938,2667.32,-779.274,70.2766,2636.46,-731.891,-2.75311,2660.51,0,0,0,-771.159,-11.3022,2631.53,0,0,0,-735.659,697.55,1370.76,-745.947,742.614,1582.31,0,0,0,0,0,0,-714.358,732.036,1774.3,-708.852,753.047,1881.24,-666.686,755.655,2234.07,0,0,0,-689.291,427.311,2217.99,-754.641,445.568,1625.35,-730.008,460.493,1746.63,-730.442,471.071,1583.91,0,0,0,0,0,0,-763.045,503.818,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-612.204,546.999,2544.45,-576.413,619.159,2388.39,-864.185,696.101,2628.35,-854.477,661.615,2467.94,-768.261,433.831,2232.33,-765.653,771.449,2239.72,-863.896,506.571,2629.65,0,0,0,-764.784,736.528,2717.17,-735.224,889.833,2680.51,-723.342,1019.81,2668.34,-746.526,1111.96,2650.95,-676.539,1194.99,2643.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-779.274,70.5664,2636.32,-731.891,-2.4633,2660.37,0,0,0,-771.159,-11.0124,2631.39,0,0,0,-735.659,697.695,1370.76,-746.237,742.614,1582.31,0,0,0,0,0,0,-714.648,732.471,1774.45,-709.287,753.192,1881.24,-667.121,756.09,2233.93,0,0,0,-689.291,427.746,2218.13,-754.786,445.568,1625.49,-730.297,460.638,1746.63,-730.587,471.216,1583.91,0,0,0,0,0,0,-763.045,503.818,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-612.494,547.433,2544.45,-576.993,619.594,2388.39,-864.62,696.391,2628.49,-854.767,661.905,2467.94,-768.406,433.976,2232.33,-766.088,771.594,2239.58,-864.04,506.861,2629.65,0,0,0,0,0,0,-735.514,890.122,2680.51,-723.777,1020.1,2668.05,-747.106,1112.25,2650.66,-677.119,1195.28,2643.13,0,0,0,0,0,0,0,0,0,0,0,0,-736.963,282.845,2679.79,0,0,0,-779.419,70.8562,2636.17,-732.036,-2.1735,2660.37,0,0,0,-771.159,-10.7226,2631.1,0,0,0,-735.659,697.695,1370.76,-746.381,742.759,1582.17,0,0,0,0,0,0,0,0,0,-709.722,753.482,1881.24,-667.556,756.09,2233.78,0,0,0,-689.58,428.18,2218.13,-755.075,445.713,1625.49,-730.442,460.783,1746.77,-730.732,471.216,1584.05,0,0,0,0,0,0,-763.045,503.818,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.36667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-612.783,547.868,2544.45,-577.717,619.883,2388.25,-864.91,696.681,2628.49,-855.202,662.049,2467.94,-768.696,434.266,2232.48,-766.378,771.884,2239.58,-864.185,507.151,2629.8,0,0,0,0,0,0,-735.949,890.557,2680.37,-724.212,1020.39,2667.9,-747.396,1112.4,2650.37,-677.554,1195.57,2642.84,0,0,0,0,0,0,0,0,0,0,0,0,-737.398,282.99,2679.5,0,0,0,-779.419,71.146,2636.32,-732.036,-1.8837,2660.37,0,0,0,-771.159,-10.4328,2631.1,0,0,0,-735.659,697.695,1370.76,-746.526,742.904,1582.17,0,0,0,0,0,0,-715.228,732.616,1774.59,-710.011,753.626,1881.24,-667.845,756.524,2233.93,0,0,0,-689.725,428.47,2218.13,-755.075,445.858,1625.49,-730.587,460.928,1746.77,-730.877,471.361,1584.05,0,0,0,0,0,0,-763.045,503.963,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.073,548.158,2544.3,-578.152,620.318,2388.25,-865.2,696.826,2628.49,-855.346,662.194,2467.94,-768.841,434.556,2232.48,-766.812,772.029,2239.58,-864.475,507.441,2629.8,0,0,0,0,0,0,-736.093,890.847,2680.22,-724.501,1020.68,2667.76,-747.975,1112.98,2650.23,-677.988,1196.01,2642.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-779.564,71.5807,2636.46,-732.036,-1.5939,2660.51,0,0,0,-771.304,-10.143,2631.24,0,0,0,-735.659,697.695,1370.76,-746.671,743.049,1582.17,0,0,0,0,0,0,-715.518,732.761,1774.45,-710.301,753.771,1881.1,-668.135,756.669,2233.78,0,0,0,-690.015,428.76,2218.13,-755.075,446.003,1625.64,-730.587,461.073,1746.77,-730.877,471.506,1584.05,0,0,0,0,0,0,-763.045,503.963,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.218,548.448,2544.45,-578.587,620.608,2388.1,-865.345,697.115,2628.49,-855.636,662.484,2467.94,-769.131,434.701,2232.48,-767.102,772.174,2239.58,-864.62,507.731,2629.8,0,0,0,0,0,0,-736.383,891.137,2680.08,-724.791,1020.97,2667.61,-748.265,1113.27,2650.08,-678.423,1196.3,2642.4,0,0,0,0,0,0,0,0,0,0,0,0,-736.528,284.584,2680.8,-755.8,179.531,2668.34,-779.708,71.7256,2636.46,-732.181,-1.1592,2660.51,0,0,0,-771.449,-9.85322,2631.39,0,0,0,-735.659,697.695,1370.76,-746.816,743.049,1582.17,0,0,0,0,0,0,-715.807,732.906,1774.59,-710.591,753.916,1881.1,-668.57,756.814,2233.78,0,0,0,-690.305,429.05,2218.13,-755.075,446.003,1625.49,-730.587,461.218,1746.77,-730.877,471.506,1584.05,0,0,0,0,0,0,-763.045,503.963,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.508,548.737,2544.45,-579.022,620.898,2388.1,-865.634,697.405,2628.49,-855.926,662.629,2467.94,-769.276,434.846,2232.48,-767.537,772.174,2239.58,-864.91,508.02,2629.8,0,0,0,-763.045,739.716,2715.43,-736.673,891.427,2680.08,-725.226,1021.4,2667.47,-748.7,1113.56,2649.94,-678.858,1196.73,2642.26,0,0,0,0,0,0,0,0,0,0,0,0,-737.398,285.598,2680.95,-756.38,179.966,2668.19,-779.853,72.0154,2636.61,-732.326,-0.869402,2660.66,0,0,0,-771.449,-9.56342,2631.53,0,0,0,-735.659,697.695,1370.61,-746.961,743.049,1582.17,0,0,0,0,0,0,-715.952,733.051,1774.45,-710.881,753.916,1881.1,-669.005,757.104,2233.78,0,0,0,-690.45,429.195,2218.28,-754.786,446.003,1625.49,-730.442,461.218,1746.77,-730.732,471.65,1583.91,0,0,0,0,0,0,-763.19,503.963,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.653,549.027,2544.45,-579.456,621.043,2388.1,-865.924,697.695,2628.35,-856.216,662.774,2467.94,-769.276,434.991,2232.48,-767.972,772.463,2240.01,-865.2,508.165,2629.8,0,0,0,-771.739,736.093,2719.78,-737.108,891.716,2679.93,-725.516,1021.69,2667.47,-748.99,1113.85,2649.79,-679.148,1196.88,2642.11,0,0,0,0,0,0,0,0,0,0,0,0,-737.687,285.888,2681.09,-756.814,180.111,2668.34,-780.143,72.3052,2636.75,-732.471,-0.579601,2660.8,0,0,0,-771.594,-9.12872,2631.68,0,0,0,-735.659,697.695,1370.61,-747.106,743.049,1582.17,0,0,0,0,0,0,-716.097,733.195,1774.74,-711.171,754.061,1881.1,-669.15,757.394,2233.93,0,0,0,-690.45,429.34,2218.28,-754.496,446.003,1625.64,-730.153,461.363,1746.77,-730.442,471.795,1583.91,0,0,0,0,0,0,-763.19,503.963,1386.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-613.943,549.317,2544.45,-579.891,621.332,2388.1,-866.214,697.84,2628.35,-856.506,662.919,2467.8,-769.131,434.846,2232.48,-768.261,772.319,2239.87,-865.345,508.455,2629.8,0,0,0,-772.174,736.383,2719.78,-737.398,892.006,2679.93,-725.806,1021.98,2667.32,-749.279,1114.14,2649.79,-679.293,1197.17,2641.97,0,0,0,0,0,0,0,0,0,0,0,0,-737.832,286.178,2681.09,0,0,0,-780.433,72.595,2636.9,-732.761,-0.289801,2660.95,0,0,0,-771.739,-8.83892,2631.68,0,0,0,-735.804,697.695,1370.61,-747.251,743.049,1582.17,0,0,0,0,0,0,-716.387,733.195,1774.59,-711.171,754.061,1881.1,-669.439,757.539,2233.93,0,0,0,-690.305,429.34,2218.28,-754.351,446.148,1625.49,-729.863,461.363,1746.77,-730.297,471.795,1583.91,0,0,0,0,0,0,-763.045,503.963,1386.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
