Frame number,2570
First frame,1
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
0.266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-626.984,517.874,2562.71,-592.932,587.136,2396.94,-879.11,648.284,2635.16,-868.532,625.39,2475.62,-786.519,388.767,2238.42,-789.996,728.559,2241.9,-887.514,489.618,2638.63,0,0,0,0,0,0,-800.864,833.177,2745.43,-829.554,954.748,2776.58,-874.908,1037.78,2785.42,-838.973,1131.96,2809.33,0,0,0,0,0,0,0,0,0,-789.417,382.537,2700.22,-793.764,287.337,2741.66,-829.989,185.617,2760.93,-870.851,85.4912,2774.55,-834.481,16.5186,2823.82,0,0,0,-870.271,-11.0124,2757.6,0,0,0,-786.374,676.395,1370.9,-792.025,714.648,1583.91,0,0,0,0,0,0,-754.931,702.477,1780.53,-747.83,716.242,1880.52,-693.203,716.967,2234.22,0,0,0,-707.258,385,2221.76,-731.746,392.97,1885.59,-750.439,411.517,1746.05,-749.714,419.197,1584.92,0,0,0,0,0,0,-789.851,443.974,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.128,518.019,2561.84,-593.077,587.571,2396.22,-879.69,648.574,2634.29,-869.257,624.955,2475.04,-786.374,389.057,2238.13,-790.141,728.848,2241.46,-887.369,487.879,2637.76,0,0,0,0,0,0,-799.995,835.64,2740.93,-828.54,958.226,2768.9,-873.024,1041.83,2775.71,-836.509,1136.31,2797.01,0,0,0,0,0,0,0,0,0,-790.866,383.551,2700.22,-792.605,285.019,2738.62,-829.554,183.009,2757.31,-869.112,80.2748,2762.81,-832.887,10.143,2810.34,0,0,0,-868.532,-16.3737,2743.25,0,0,0,-786.374,676.395,1370.9,-792.025,714.793,1583.76,0,0,0,0,0,0,-754.931,702.766,1780.39,-747.83,716.532,1880.37,-693.493,717.401,2234.07,0,0,0,-706.969,385.29,2221.61,-731.602,393.259,1885.59,-750.294,411.807,1746.05,-749.714,419.341,1584.92,0,0,0,0,0,0,-789.851,443.974,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.418,518.163,2560.82,-593.367,588.005,2395.78,-880.414,648.864,2633.71,-869.836,624.665,2474.46,-786.519,389.492,2237.84,-790.286,729.138,2241.17,-887.08,485.996,2637.04,0,0,0,-804.776,678.858,2734.56,-799.125,838.103,2736.3,-827.67,961.703,2759.92,-871.43,1046.04,2763.97,-833.611,1141.09,2782.67,0,0,0,0,0,0,0,0,0,-792.605,384.565,2700.22,-791.011,281.396,2733.69,-832.162,184.313,2747.45,-867.373,74.9135,2749.77,-831.003,3.76741,2795.71,0,0,0,0,0,0,0,0,0,-786.519,676.539,1370.9,-792.025,714.938,1583.76,0,0,0,0,0,0,-754.786,703.056,1780.39,-747.686,716.677,1880.23,-693.638,717.836,2233.93,0,0,0,-707.113,385.725,2221.32,-731.457,393.549,1885.44,-750.294,411.952,1746.05,-749.569,419.486,1584.92,0,0,0,0,0,0,-789.851,443.974,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.708,518.598,2560.1,-593.801,588.44,2395.35,-880.994,649.153,2633.13,-870.416,624.375,2474.03,-786.809,389.927,2237.55,-790.431,729.573,2241.03,-886.79,483.967,2636.61,0,0,0,-805.066,680.597,2734.12,-798.98,840.856,2731.37,-827.526,965.181,2750.64,-869.257,1050.82,2750.93,-831.438,1145.58,2767.45,0,0,0,0,0,0,0,0,0,-794.343,385.725,2700.22,-789.417,277.049,2727.46,-828.25,176.054,2738.91,-865.489,69.8419,2736.3,-829.119,-2.0286,2780.35,0,0,0,0,0,0,0,0,0,-786.374,676.539,1370.9,-791.88,714.938,1583.62,0,0,0,0,0,0,-754.786,703.201,1780.39,-747.686,716.967,1880.08,-693.783,718.271,2233.78,0,0,0,-707.258,386.014,2221.32,-731.602,393.984,1885.44,-750.294,412.386,1746.05,-749.424,419.631,1584.92,0,0,0,0,0,0,-789.851,444.119,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.853,518.743,2559.52,-594.236,588.73,2394.77,-881.863,649.588,2632.4,-871.141,623.796,2473.59,-786.953,390.361,2237.41,-790.721,730.008,2240.74,-886.355,482.373,2636.17,0,0,0,-805.646,682.191,2733.11,-798.546,843.175,2726.59,-825.787,968.658,2742.09,-867.083,1054.44,2739.05,-828.83,1149.93,2752.53,0,0,0,0,0,0,0,0,0,-796.227,386.884,2700.07,-787.823,273.282,2721.95,-826.511,171.852,2730.07,-863.171,65.7847,2722.68,-827.236,-7.82462,2764.55,0,0,0,-856.651,-22.3146,2694.71,0,0,0,-786.374,676.539,1370.9,-791.88,715.083,1583.62,0,0,0,0,0,0,-754.786,703.491,1780.39,-747.686,717.256,1879.94,-694.072,718.85,2233.49,0,0,0,-707.548,386.449,2221.18,-731.746,394.274,1885.44,-750.149,412.531,1746.05,-749.569,419.776,1584.92,0,0,0,0,0,0,-789.851,444.119,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-628.143,519.178,2558.79,-594.671,589.02,2394.19,-882.298,650.023,2631.68,-871.72,623.361,2473.16,-787.098,390.651,2237.26,-791.156,730.153,2240.45,-886.065,480.634,2635.88,0,0,0,0,0,0,-797.821,845.348,2721.95,-824.048,971.267,2734.41,-865.489,1057.19,2728.76,-826.366,1153.12,2739.2,0,0,0,0,0,0,0,0,0,-798.401,388.188,2700.07,-787.678,269.37,2716.59,-824.772,168.229,2723.11,-860.418,62.3071,2710.22,-825.352,-12.7512,2750.35,0,0,0,-853.318,-24.0534,2679.5,0,0,0,-786.374,676.539,1370.76,-791.88,715.228,1583.47,0,0,0,0,0,0,-754.786,703.781,1780.39,-747.686,717.401,1879.94,-694.362,719.14,2233.35,0,0,0,-707.693,386.739,2221.03,-731.746,394.563,1885.44,-750.294,412.821,1746.05,-749.569,419.921,1584.92,0,0,0,0,0,0,-789.851,444.119,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-628.143,519.468,2558.36,-595.105,589.309,2393.75,-882.877,650.168,2631.24,-872.155,623.071,2472.87,-787.243,390.796,2237.12,-791.59,730.297,2240.3,-885.631,479.765,2635.88,0,0,0,-805.935,684.219,2730.65,-797.531,846.797,2718.91,-822.744,973.15,2728.91,-864.04,1059.08,2721.52,-824.193,1155.29,2730.07,0,0,0,0,0,0,0,0,0,-800.574,389.637,2700.07,-787.533,267.776,2713.98,-823.034,165.476,2717.75,-857.375,60.2785,2700.94,-823.179,-16.0839,2738.76,0,0,0,-849.695,-24.4881,2666.89,0,0,0,-786.374,676.539,1370.76,-792.025,715.373,1583.47,0,0,0,0,0,0,-755.075,703.781,1780.24,-747.975,717.546,1879.79,-694.797,719.43,2233.35,0,0,0,-707.693,387.029,2221.03,-731.891,394.853,1885.3,-750.294,412.966,1745.9,-749.569,419.921,1584.92,0,0,0,0,0,0,-789.851,444.264,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-628.143,520.047,2558.07,-595.395,589.309,2393.32,-883.167,650.602,2630.81,-872.445,622.781,2472.58,-787.243,390.651,2236.97,-792.025,730.008,2240.16,-885.196,479.33,2635.88,0,0,0,0,0,0,-797.097,847.957,2717.03,-821.73,974.599,2726.01,-863.026,1060.38,2718.04,-822.744,1156.74,2725.72,0,0,0,0,0,0,0,0,0,-802.748,391.086,2700.07,-784.2,266.182,2711.52,-821.295,163.158,2714.13,-854.622,59.2642,2695,-821.295,-18.5472,2730.79,0,0,0,-846.797,-24.633,2658.78,0,0,0,-786.374,676.539,1370.76,-792.025,715.373,1583.47,0,0,0,0,0,0,-755.22,703.781,1780.24,-748.265,717.546,1879.94,-695.232,719.43,2233.2,0,0,0,-707.693,387.029,2220.89,-731.746,394.708,1885.3,-750.004,413.111,1746.05,-749.569,419.921,1584.92,0,0,0,0,0,0,-789.851,444.264,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.998,520.482,2557.78,-595.975,589.454,2393.03,0,0,0,-872.734,622.781,2472.58,-787.243,390.506,2236.97,-792.46,729.863,2240.01,-884.906,478.895,2636.03,0,0,0,0,0,0,-796.952,848.246,2716.88,-821.15,974.889,2726.01,-862.302,1060.82,2718.18,-821.585,1157.03,2725.57,0,0,0,0,0,0,0,0,0,-805.211,392.68,2699.93,-779.564,264.588,2709.35,-819.556,161.564,2711.81,-852.593,58.8295,2692.54,-819.556,-19.4166,2727.46,0,0,0,-844.624,-24.633,2655.3,0,0,0,-786.374,676.395,1370.76,-792.17,715.228,1583.47,0,0,0,0,0,0,-755.365,703.636,1780.24,-748.41,717.546,1879.94,-695.521,719.43,2233.2,0,0,0,-707.838,387.029,2221.03,-731.746,394.563,1885.44,-750.149,412.966,1746.05,-749.424,419.921,1584.92,0,0,0,0,0,0,-789.851,444.264,1387.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-627.708,520.917,2557.64,-595.975,589.889,2392.88,-883.022,650.747,2630.81,-872.734,622.637,2472.72,-787.243,390.361,2236.97,-792.749,729.863,2240.16,-884.616,478.895,2635.74,0,0,0,0,0,0,-796.807,847.957,2717.89,-821.005,974.599,2728.18,-862.302,1060.53,2721.23,-821.44,1156.59,2729.78,0,0,0,0,0,0,0,0,0,-807.674,394.129,2699.93,-778.549,264.588,2708.91,-817.962,160.405,2710.65,-852.014,58.9744,2693.99,-818.252,-19.1268,2729.05,0,0,0,-844.044,-24.7779,2657.18,0,0,0,-786.374,676.539,1370.76,-792.315,715.228,1583.47,0,0,0,0,0,0,-755.655,703.636,1780.39,-748.7,717.401,1879.94,-695.956,719.43,2233.2,0,0,0,-707.693,387.029,2221.03,-731.891,394.419,1885.44,-750.294,412.966,1745.9,-749.569,419.921,1584.92,0,0,0,0,0,0,-789.851,444.119,1387.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
