Frame number,770
First frame,150
Point frequency,30
Analog frequency,30

Time,M000,,,M001,,,M002,,,M003,,,M004,,,M005,,,M006,,,M007,,,M008,,,M009,,,M010,,,M011,,,M012,,,M013,,,M014,,,M015,,,M016,,,M017,,,M018,,,M019,,,M020,,,M021,,,M022,,,M023,,,M024,,,M025,,,M026,,,M027,,,M028,,,M029,,,M030,,,M031,,,M032,,,M033,,,M034,,,M035,,,M036,,,M037,,,M038,,,M039,,,M040,,,M041,,,M042,,,M043,,,M044,,,M045,,,M046,,,M047,,,M048,,,M049,,,M050,,,M051,,,M052,,,M053,,,M054,,,M055,,,M056,,,M057,,,M058,,,M059,,,M060,,,M061,,,M062,,,M063,,,M064,,,M065,,,M066,,,M067,,,M068,,,M069,,,M070,,,M071,,
9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.8818,456.581,2523.29,11.592,533.668,2375.64,-248.069,629.302,2632.84,-266.182,587.426,2467.94,-183.299,357.034,2226.1,-183.734,695.521,2234.8,-266.761,419.341,2622.41,0,0,0,-119.108,670.599,2696.59,-26.8066,712.62,2546.04,39.268,712.33,2419.55,72.1603,731.022,2336.52,153.739,659.586,2313.62,0,0,0,0,0,0,0,0,0,-178.372,352.832,2679.93,-119.108,285.888,2476.49,-119.108,271.688,2357.38,-126.788,259.227,2245.95,-59.6989,296.466,2194.8,0,0,0,-95.3444,268.79,2170.03,0,0,0,0,0,0,-134.467,686.827,1581.3,0,0,0,0,0,0,-84.0422,669.15,1779.09,-95.4893,683.495,1879.36,-84.7667,681.031,2232.04,0,0,0,-107.661,356.889,2207.27,-147.653,377.61,1616.94,-133.888,390.941,1739.82,-120.122,403.402,1581.15,0,0,0,0,0,0,-138.235,440.352,1378.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.67972,459.479,2523,15.0696,535.986,2374.77,-245.606,630.316,2632.55,-263.139,587.86,2467.51,-178.952,357.179,2226.68,-181.415,695.521,2233.64,-262.414,420.211,2622.41,0,0,0,-118.963,678.278,2697.75,-26.227,715.952,2544.01,38.1088,715.228,2416.79,70.1317,733.195,2333.33,150.696,660.6,2310.29,0,0,0,0,0,0,0,0,0,-173.446,354.571,2680.08,-118.094,286.613,2473.45,-113.747,271.978,2357.38,-122.875,258.357,2245.95,-57.2356,295.162,2193.5,0,0,0,-93.3158,267.341,2169.16,0,0,0,0,0,0,-137.655,685.523,1580.43,0,0,0,0,0,0,-86.0708,667.845,1777.93,-96.2138,682.77,1877.91,-82.883,681.901,2231.17,0,0,0,-104.328,359.208,2205.96,-147.798,376.306,1617.23,-133.453,390.361,1740.11,-120.557,402.388,1581.3,0,0,0,0,0,0,-138.814,439.338,1378.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.36667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.62251,462.232,2523,18.9819,538.594,2374.48,-243.288,631.62,2632.11,-260.096,588.585,2467.22,-174.895,357.324,2227.7,-179.676,695.521,2233.49,-258.357,421.37,2622.7,0,0,0,-117.079,680.886,2697.03,-25.7923,719.72,2541.99,36.2251,718.126,2414.18,67.9582,735.224,2330.58,146.639,660.89,2307.25,0,0,0,0,0,0,0,0,0,-168.954,356.6,2680.37,-108.096,291.539,2478.08,-120.557,280.527,2345.79,-119.253,257.923,2246.1,-55.9315,294.872,2190.75,0,0,0,-92.3015,266.037,2168.29,0,0,0,0,0,0,-141.857,684.654,1578.69,0,0,0,0,0,0,-91.8668,666.686,1776.48,-99.2567,681.176,1876.89,-80.7095,682.48,2230.16,0,0,0,-100.851,360.802,2205.24,-148.233,375.871,1617.81,-133.018,390.361,1740.54,-120.992,401.953,1581.44,0,0,0,0,0,0,-139.104,438.468,1378.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1449,464.985,2523.44,22.1697,540.478,2374.34,-240.824,633.069,2631.39,-257.198,589.309,2467.07,-171.417,357.324,2227.99,-178.082,695.377,2233.78,-254.88,422.819,2623.27,0,0,0,-115.486,683.64,2696.74,-25.7923,724.067,2540.1,33.3271,722.183,2411.43,64.4806,738.702,2327.68,141.133,662.194,2304.49,0,0,0,0,0,0,0,0,0,-164.752,358.773,2681.38,-103.169,293.858,2479.24,-103.604,275.6,2358.98,-116.645,258.357,2246.82,-56.0764,295.017,2188.43,0,0,0,-92.5913,265.168,2168,0,0,0,0,0,0,-145.335,684.509,1577.82,0,0,0,0,0,0,-97.5179,667.266,1776.33,-103.749,681.756,1876.46,-78.8258,683.06,2229.73,0,0,0,-96.9383,361.236,2205.67,-148.088,376.016,1618.25,-132.294,390.796,1740.83,-120.992,401.953,1581.73,0,0,0,0,0,0,-139.684,438.468,1378.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.43333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04291,467.303,2524.31,25.2127,542.217,2374.34,-238.506,634.229,2630.95,-254.59,589.599,2467.22,-168.374,356.745,2228.57,-176.633,694.942,2234.8,-251.547,423.978,2624.29,0,0,0,-113.892,686.248,2696.16,-26.8066,728.848,2537.93,28.8352,727.399,2408.82,59.554,742.614,2325.36,134.467,663.933,2303.48,0,0,0,0,0,0,0,0,0,-161.274,360.802,2682.54,-99.1118,294.437,2481.42,-97.9526,276.615,2361.44,-115.486,258.937,2247.84,-57.3805,295.307,2186.84,0,0,0,-94.1852,264.588,2168.14,0,0,0,0,0,0,-149.247,685.958,1577.82,0,0,0,0,0,0,-103.024,668.135,1775.75,-106.792,683.64,1877.04,-77.3768,683.64,2230.16,0,0,0,-92.5913,360.077,2207.27,-147.653,376.306,1618.39,-130.99,391.231,1740.98,-120.412,402.243,1581.88,0,0,0,0,0,0,-139.539,437.744,1378.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94091,469.477,2525.18,27.8209,543.521,2374.63,-236.767,634.953,2630.81,-252.416,589.599,2467.51,-165.621,356.889,2229,-175.329,694.942,2236.1,-248.504,424.993,2625.45,0,0,0,-113.167,688.566,2695.87,-28.6903,734.355,2536.04,22.8942,733.775,2406.36,53.1784,747.396,2323.04,126.498,666.686,2303.19,0,0,0,0,0,0,0,0,0,-157.796,362.83,2684.13,-95.4893,296.611,2481.56,-96.5036,278.643,2361.15,-115.63,259.372,2249.43,-59.8438,295.597,2186.11,0,0,0,-96.6485,264.153,2169.01,0,0,0,0,0,0,-153.015,687.842,1577.82,0,0,0,0,0,0,-107.371,671.613,1776.91,-109.979,685.668,1877.91,-75.9278,684.074,2230.88,0,0,0,-87.3749,356.889,2210.6,-146.639,376.596,1618.68,-129.831,391.81,1741.12,-119.977,402.533,1582.02,0,0,0,0,0,0,-139.539,437.599,1379.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69402,471.506,2525.61,30.2842,544.825,2374.77,-235.608,635.243,2630.38,-250.388,589.744,2467.51,-163.303,357.614,2229.29,-173.591,695.377,2236.68,-245.606,425.717,2626.17,0,0,0,-112.877,690.885,2695.29,-32.023,739.571,2533.58,15.7941,740.44,2404.04,45.4987,752.322,2320.87,117.804,669.729,2303.19,0,0,0,0,0,0,0,0,0,-154.464,364.569,2685.29,-93.4607,297.335,2482.87,-97.6628,279.947,2361.73,-116.645,259.082,2250.88,-62.5969,295.452,2186.26,0,0,0,-99.4016,263.574,2170.03,0,0,0,0,0,0,-156.637,688.856,1577.82,0,0,0,0,0,0,-112.153,673.207,1777.2,-113.022,687.262,1878.2,-74.044,684.364,2230.45,0,0,0,-81.8687,352.398,2214.8,-146.059,376.741,1618.97,-128.961,392.39,1741.27,-119.543,402.823,1582.02,0,0,0,0,0,0,-139.684,437.309,1379.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0124,473.389,2525.9,32.3128,546.419,2374.48,-235.028,635.678,2630.38,-248.794,590.324,2467.65,-161.854,358.194,2229.73,-171.852,696.101,2236.97,-243.288,426.442,2626.61,0,0,0,-112.153,694.217,2695.15,-35.9353,743.628,2531.41,8.98382,746.237,2402.3,37.9639,756.669,2319.13,109.545,673.207,2303.19,0,0,0,0,0,0,0,0,0,-151.566,366.163,2686.02,-92.4464,297.77,2483.3,-98.5322,279.658,2362.31,-118.239,258.357,2252.04,-65.35,295.307,2186.84,0,0,0,-101.865,262.849,2170.9,0,0,0,0,0,0,-159.535,689.291,1577.67,0,0,0,0,0,0,-116.21,674.656,1777.35,-115.341,688.566,1878.2,-72.3052,685.233,2230.31,0,0,0,-79.985,353.412,2214.66,-145.915,376.886,1619.26,-128.527,392.825,1741.41,-119.543,402.968,1582.17,0,0,0,0,0,0,-139.684,436.874,1379.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.56667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1859,475.708,2526.05,34.1965,548.013,2374.34,-234.738,635.967,2629.94,-247.345,590.469,2467.22,-160.115,359.063,2229.87,-170.403,696.97,2236.97,-241.259,427.166,2626.9,0,0,0,-111.718,696.97,2694.86,-39.7027,747.106,2529.23,2.4633,750.873,2400.71,30.574,760.292,2317.54,101.865,675.96,2303.05,0,0,0,0,0,0,0,0,0,-149.102,367.757,2686.31,-91.8668,297.915,2483.45,-100.126,278.933,2362.45,-120.122,257.488,2252.62,-67.9582,295.017,2187.27,0,0,0,-104.183,262.414,2171.48,0,0,0,0,0,0,-161.419,689.87,1577.53,0,0,0,0,0,0,-118.673,675.38,1777.06,-116.79,689.436,1878.2,-70.7113,686.393,2230.16,0,0,0,-78.3911,354.571,2214.66,-145.625,377.32,1619.26,-127.802,393.404,1741.56,-119.253,403.258,1582.17,0,0,0,0,0,0,-139.684,437.164,1379.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6349,477.302,2526.05,35.5006,549.752,2374.34,-234.449,636.402,2629.8,-246.475,591.048,2467.22,-158.521,360.077,2229.87,-169.388,697.695,2236.97,-239.52,428.035,2627.04,0,0,0,-112.008,700.883,2695.44,-42.4558,750.584,2528.08,-3.18781,755.365,2399.26,24.3432,763.625,2316.23,94.9097,678.278,2302.9,0,0,0,0,0,0,0,0,0,-147.074,369.061,2686.6,-91.577,298.205,2483.3,-101.14,278.498,2362.74,-121.571,256.908,2253.2,-69.9868,294.727,2187.85,0,0,0,-106.067,261.98,2171.91,0,0,0,0,0,0,-163.013,690.305,1577.38,0,0,0,0,0,0,-121.282,676.829,1777.78,-117.804,689.725,1878.34,-69.697,687.697,2230.31,0,0,0,-77.087,355.44,2214.8,-144.9,377.61,1619.55,-126.933,393.984,1741.56,-118.673,403.547,1582.17,0,0,0,0,0,0,-139.829,437.164,1379.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5043,478.751,2526.05,36.8047,551.056,2374.05,-233.724,637.271,2629.51,-245.751,591.773,2467.07,-157.796,360.512,2230.16,-168.809,698.275,2236.97,-238.506,429.05,2627.19,0,0,0,-111.573,698.999,2693.99,-44.6293,753.771,2526.63,-8.25932,759.133,2398.1,18.837,766.667,2315.07,88.8239,680.452,2302.47,0,0,0,0,0,0,0,0,0,-145.915,370.51,2686.74,-91.4321,298.64,2483.59,-101.575,278.643,2363.18,-122.441,256.763,2253.78,-71.146,294.727,2188.14,0,0,0,-107.226,261.835,2172.35,0,0,0,0,0,0,-164.607,690.885,1577.24,0,0,0,0,0,0,-122.875,676.829,1776.91,-119.108,690.305,1878.34,-68.9725,688.276,2230.02,0,0,0,-76.2176,356.31,2214.95,-144.466,378.19,1619.55,-126.208,394.419,1741.7,-118.239,403.982,1582.31,0,0,0,0,0,0,-139.684,437.164,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2288,479.765,2525.9,37.6741,552.215,2374.05,-233,638.286,2629.22,-245.026,592.787,2466.78,-156.927,360.947,2230.16,-168.374,698.709,2236.83,-237.926,430.354,2627.33,0,0,0,-110.994,701.173,2693.7,-46.0783,757.249,2525.32,-13.7655,762.755,2396.94,13.4757,769.71,2314.2,82.5932,682.335,2302.61,0,0,0,0,0,0,0,0,0,-145.19,371.669,2687.03,-91.1423,299.509,2483.88,-101.43,279.223,2363.47,-122.586,257.053,2254.21,-71.5807,295.017,2188.28,0,0,0,-107.661,261.98,2172.78,0,0,0,0,0,0,-165.766,691.319,1577.24,0,0,0,0,0,0,-124.614,677.409,1777.06,-120.267,691.174,1878.2,-68.6827,689.291,2230.02,0,0,0,-75.4931,357.034,2214.95,-144.321,378.914,1619.55,-125.773,394.998,1741.85,-117.949,404.417,1582.46,0,0,0,0,0,0,-139.539,437.889,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6635,480.634,2525.9,38.5435,552.94,2373.76,-232.42,639.59,2628.93,-244.447,593.656,2466.64,-156.492,361.526,2230.31,-167.939,699.144,2236.68,-237.636,431.658,2627.48,0,0,0,-110.849,702.187,2692.97,-47.8171,760.147,2524.16,-18.5472,765.943,2396.07,8.69402,772.174,2313.62,76.7972,683.205,2302.03,0,0,0,0,0,0,0,0,0,-145.045,372.973,2687.18,-90.9974,300.523,2484.03,-101.285,280.092,2363.76,-122.296,257.778,2254.36,-71.2909,295.597,2188.43,0,0,0,-107.371,262.414,2173.07,0,0,0,0,0,0,-166.78,691.464,1577.09,0,0,0,0,0,0,-126.063,677.844,1776.77,-121.282,691.754,1878.05,-68.248,689.725,2229.87,0,0,0,-75.0584,357.614,2214.95,-144.176,378.914,1619.7,-125.773,395.288,1741.85,-117.949,404.562,1582.31,0,0,0,0,0,0,-139.539,437.309,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.73333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0982,481.359,2526.05,39.268,553.374,2373.76,-231.84,640.459,2628.78,-243.867,594.526,2466.49,-156.347,362.106,2230.31,-167.505,699.724,2236.83,-237.492,432.817,2627.62,0,0,0,-110.414,699.144,2690.94,-49.411,762.32,2523.58,-22.3146,768.551,2395.35,4.20211,774.347,2312.9,0,0,0,0,0,0,0,0,0,0,0,0,-145.045,373.988,2687.18,-90.8525,301.393,2484.32,-100.996,281.107,2363.9,-121.716,258.792,2254.5,-70.5664,296.321,2188.57,0,0,0,-106.792,263.284,2173.21,0,0,0,0,0,0,-167.36,691.609,1577.09,0,0,0,0,0,0,-126.353,677.988,1777.06,-121.571,691.899,1878.05,-67.8133,690.16,2229.73,0,0,0,-75.0584,358.049,2215.09,-144.321,379.059,1619.7,-125.773,395.288,1741.85,-118.094,404.562,1582.46,0,0,0,0,0,0,-139.684,437.164,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.76667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2431,482.083,2526.05,39.7027,554.099,2373.61,-231.551,641.329,2628.64,-243.722,595.395,2466.64,-157.072,362.396,2230.45,-166.925,700.303,2236.83,-237.347,433.831,2627.77,0,0,0,-109.979,695.521,2689.35,-50.7151,764.494,2522.86,-25.9372,771.014,2394.77,0.1449,775.796,2312.46,66.799,685.233,2301.6,0,0,0,0,0,0,0,0,0,-145.045,375.002,2687.47,-90.8525,301.103,2483.74,-100.416,282.266,2364.19,-121.137,259.951,2254.79,-69.697,297.335,2189.01,0,0,0,-105.632,264.733,2173.36,0,0,0,0,0,0,-167.505,691.899,1577.09,0,0,0,0,0,0,-127.512,677.988,1776.33,-121.571,692.189,1878.05,-67.6684,690.305,2229.73,0,0,0,-75.4931,358.628,2214.95,-144.755,379.059,1619.7,-126.208,395.288,1741.85,-118.384,404.417,1582.46,0,0,0,0,0,0,-139.829,437.019,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.388,482.373,2526.19,40.1374,554.099,2373.61,-231.406,641.908,2628.2,-243.288,596.265,2466.2,-157.652,363.12,2230.6,-166.635,700.738,2236.83,-237.347,434.701,2627.91,0,0,0,-109.834,696.681,2689.2,-52.0192,766.233,2522.13,-29.2699,773.478,2394.19,-3.62251,777.825,2312.17,61.5826,686.393,2301.6,0,0,0,0,0,0,0,0,0,-145.19,375.582,2687.76,-91.2872,302.987,2485.47,-100.416,282.845,2364.48,-120.412,261.545,2254.94,-68.3929,298.929,2189.59,0,0,0,-104.328,266.617,2173.65,0,0,0,0,0,0,-167.65,692.044,1577.09,0,0,0,0,0,0,-127.222,678.713,1776.62,-121.426,692.478,1878.05,-67.0888,690.74,2229.73,0,0,0,-76.5074,358.628,2215.24,-145.045,379.059,1619.7,-126.353,395.288,1741.85,-118.673,404.417,1582.31,0,0,0,0,0,0,-140.119,436.874,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.388,482.373,2526.34,40.4272,553.954,2373.76,-231.116,642.778,2628.2,-243.722,596.844,2466.64,-158.086,363.7,2230.45,-166.201,701.317,2236.68,-237.636,435.425,2628.2,0,0,0,-109.834,699.868,2689.93,-53.1784,767.972,2521.41,-32.7475,775.941,2393.61,-7.24501,779.853,2311.88,57.0907,687.987,2301.6,0,0,0,0,0,0,0,0,0,-145.77,376.016,2688.34,-91.7219,304.291,2487.5,-100.271,284.874,2365.5,-119.543,263.719,2255.23,-67.0888,301.103,2190.17,0,0,0,-103.024,269.08,2173.94,0,0,0,0,0,0,-167.65,692.044,1576.95,0,0,0,0,0,0,-127.947,678.568,1775.9,-121.426,692.623,1877.91,-66.799,691.174,2229.73,0,0,0,-77.087,358.918,2215.38,-145.625,379.929,1619.41,-126.498,395.433,1741.85,-118.818,404.417,1582.31,0,0,0,0,0,0,-139.974,436.295,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.86667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0982,482.373,2526.77,40.717,553.954,2374.05,-230.971,643.357,2627.91,-243.288,597.859,2466.2,-158.666,364.134,2230.6,-166.056,701.752,2236.68,-238.361,436.295,2628.49,0,0,0,-109.69,703.781,2691.09,-54.6274,769.421,2521.12,-36.0802,778.259,2393.61,-11.0124,781.882,2311.88,52.309,689.58,2301.74,0,0,0,0,0,0,0,0,0,-146.929,376.596,2689.2,-91.8668,305.16,2487.79,-99.9812,287.772,2366.66,-118.818,267.486,2255.81,-65.9296,304.291,2191.04,0,0,0,-102.155,272.847,2174.52,0,0,0,0,0,0,-167.65,692.189,1576.95,0,0,0,0,0,0,-127.078,681.176,1775.75,-121.282,692.913,1877.91,-66.9439,691.319,2229.73,0,0,0,-77.8115,359.353,2215.38,-145.335,376.741,1621.43,-126.788,395.578,1741.99,-119.108,404.417,1582.31,0,0,0,0,0,0,-140.263,436.585,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9533,482.373,2527.35,41.1517,553.954,2374.34,-231.116,643.937,2627.77,-243.288,598.438,2466.2,-159.245,364.134,2230.88,-165.911,702.042,2236.83,-239.085,437.164,2628.78,0,0,0,-109.69,706.244,2691.81,-56.0764,770.87,2520.83,-39.4129,780.723,2393.75,-14.7798,784.055,2312.32,47.6722,691.174,2302.03,0,0,0,0,0,0,0,0,0,-148.088,377.031,2689.78,-91.8668,307.768,2487.36,-99.4016,291.105,2367.53,-118.528,271.978,2255.81,-64.9153,308.493,2191.47,0,0,0,-101.43,277.484,2174.52,0,0,0,0,0,0,-167.65,692.334,1576.95,0,0,0,0,0,0,-127.947,679.727,1776.33,-121.282,693.203,1877.91,-66.5092,691.174,2229.44,0,0,0,-77.8115,359.353,2215.53,-145.335,375.437,1622.3,-126.933,395.578,1741.99,-119.253,404.417,1582.31,0,0,0,0,0,0,-140.263,436.295,1379.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8084,482.518,2527.64,41.2966,553.954,2374.48,-231.406,644.516,2627.48,-243.288,599.163,2465.91,-159.245,364.424,2230.88,-165.766,702.332,2236.83,-239.81,438.034,2628.78,0,0,0,-109.834,706.679,2691.81,-57.6703,772.753,2520.83,-42.6007,783.331,2393.9,-18.4023,786.229,2312.9,43.3252,693.203,2302.76,0,0,0,0,0,0,0,0,0,-148.958,377.465,2689.78,-92.4464,309.217,2487.21,-99.4016,294.003,2367.24,-118.094,276.035,2255.08,-64.0459,312.985,2191.33,0,0,0,-100.851,282.266,2173.94,0,0,0,0,0,0,-167.939,692.334,1576.8,0,0,0,0,0,0,-128.527,679.293,1776.04,-121.426,693.203,1877.91,-66.3643,691.174,2229.29,0,0,0,-78.1013,359.643,2215.53,-145.625,375.147,1622.45,-127.222,395.433,1741.99,-119.543,404.272,1582.46,0,0,0,0,0,0,-140.408,436.15,1379.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
