Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,-418.037,386.159,2231.32,-405.141,722.908,2232.19,0,0,0,-388.623,850.275,2668.19,-373.263,976.628,2652.54,-318.926,1151.81,2628.78,-441.221,419.341,2692.25,-432.527,241.114,2665.3,0,0,0,-498.747,36.2251,2608.78,-402.388,638.286,1368.87,-370.8,682.48,1774.01,-305.595,707.258,2233.64,-338.487,378.19,2221.18,-395.433,395.433,1746.34,-448.901,427.746,1384.52
0.0333333,-417.458,386.304,2231.32,-404.707,723.197,2232.19,-431.078,693.927,2707.32,-386.014,850.855,2667.76,-369.641,976.918,2651.82,-313.709,1151.67,2627.77,-441.221,419.341,2692.25,-434.411,241.983,2665.73,0,0,0,-502.659,37.5292,2609.65,-402.388,638.431,1368.87,-370.655,682.625,1774.3,-305.015,707.258,2233.78,-338.052,378.335,2221.18,-395.433,395.578,1746.34,-449.046,427.891,1384.52
0.0666667,-417.023,386.594,2231.46,-404.127,723.487,2232.19,0,0,0,-383.406,851.434,2667.32,-366.018,977.352,2651.1,-308.927,1151.52,2626.75,-441.221,419.341,2692.1,-436.005,242.708,2666.02,0,0,0,-506.282,38.9782,2610.38,-402.388,638.431,1368.87,-371.524,686.393,1774.45,-304.436,707.403,2233.78,-337.618,378.624,2221.32,-395.723,395.433,1746.48,-449.336,427.601,1384.67
0.1,-416.878,387.174,2231.61,-402.823,723.922,2232.04,0,0,0,-380.798,851.869,2666.89,-362.83,977.787,2650.37,-304.725,1151.52,2625.74,-441.366,419.341,2691.96,-437.454,243.577,2666.46,0,0,0,-509.325,40.2823,2611.25,-402.533,638.576,1368.87,-373.263,688.421,1774.59,-303.131,707.693,2233.49,-337.473,378.914,2221.32,-396.157,395.288,1746.63,-449.626,427.456,1384.67
0.133333,-416.733,387.463,2231.75,-401.374,724.212,2232.04,-427.601,695.956,2707.9,-378.335,852.448,2666.6,-359.787,978.077,2649.79,-301.248,1151.81,2624.87,-441.511,419.341,2691.81,-438.613,244.302,2666.89,0,0,0,-511.933,41.5864,2611.97,-402.678,638.576,1368.73,-374.422,688.276,1774.74,-301.682,707.548,2233.35,-337.328,378.914,2221.32,-396.447,395.288,1746.77,-449.626,427.456,1384.67
0.166667,-416.443,387.463,2231.9,-400.215,724.212,2232.19,0,0,0,-375.726,853.028,2666.46,-357.034,978.657,2649.5,-297.915,1152.25,2624,-441.656,419.341,2691.67,-441.656,245.026,2667.47,0,0,0,-513.961,42.7456,2612.55,-402.823,638.72,1368.73,-375.002,688.131,1774.88,-300.378,707.403,2233.2,-337.183,378.914,2221.32,-396.882,395.288,1746.77,-449.771,427.456,1384.67
0.2,-416.154,387.463,2231.9,-399.345,724.212,2232.04,-420.211,697.55,2708.04,-372.973,853.608,2666.17,-354.136,979.236,2649.21,-295.017,1152.83,2623.27,-441.946,419.341,2691.38,-444.844,246.62,2667.61,-479.33,146.349,2646.6,-515.265,44.0497,2612.99,-402.968,638.865,1368.73,-375.147,688.131,1774.88,-299.654,707.258,2232.91,-336.893,378.769,2221.32,-397.172,395.288,1746.92,-449.771,427.456,1384.81
0.233333,-415.864,387.318,2232.04,-398.041,724.067,2232.04,0,0,0,-370.51,854.332,2666.02,-351.528,979.816,2648.78,-292.119,1153.41,2622.7,-442.091,419.341,2691.23,-444.264,248.939,2667.76,-477.157,146.349,2646.75,-515.845,45.2089,2613.13,-402.823,638.72,1368.73,-375.002,687.842,1774.88,-298.495,707.113,2232.77,-336.458,378.48,2221.32,-397.462,395.143,1747.06,-449.771,427.311,1384.81
0.266667,-415.139,387.318,2232.19,-396.592,723.922,2231.9,-420.356,700.158,2707.9,-368.337,855.057,2665.73,-349.21,980.54,2648.34,-289.511,1153.99,2621.97,-442.381,419.197,2690.94,-444.554,249.808,2668.77,0,0,0,-515.845,46.0783,2613.13,-402.968,638.72,1368.73,-375.002,687.697,1774.88,-296.901,706.969,2232.62,-335.879,378.19,2221.32,-397.606,395.143,1747.06,-449.771,427.311,1384.81
0.3,-414.125,387.174,2232.33,-394.998,723.922,2231.75,0,0,0,-366.308,855.636,2665.44,-347.036,981.12,2647.91,-286.903,1154.28,2621.25,-442.67,419.197,2690.65,-441.511,245.171,2669.79,0,0,0,-515.265,46.9477,2612.99,-402.823,638.576,1368.73,-374.567,687.262,1774.74,-295.452,706.824,2232.48,-334.865,377.9,2221.32,-397.317,395.143,1747.06,-449.626,427.456,1384.81
0.333333,-412.966,387.174,2232.19,-393.404,723.777,2231.61,-414.27,700.738,2706.74,-364.569,856.216,2665.3,-345.008,981.555,2647.62,-284.439,1154.71,2620.67,-442.96,419.197,2690.22,-441.801,250.098,2667.47,0,0,0,-514.251,47.3824,2612.99,-402.678,638.576,1368.73,-374.133,687.117,1774.74,-293.858,706.534,2232.19,-333.705,377.755,2221.03,-396.737,395.288,1746.92,-449.336,427.601,1384.81
0.366667,-411.372,387.174,2232.04,-391.81,723.777,2231.46,-412.531,701.317,2706.59,-362.541,856.506,2665.01,-342.979,981.989,2647.33,-282.266,1155,2620.38,-443.25,419.197,2689.93,-439.627,250.243,2667.47,0,0,0,-512.802,47.6722,2613.13,-402.678,638.431,1368.73,-373.698,686.827,1774.74,-292.119,706.534,2231.9,-332.256,377.755,2220.74,-395.433,395.433,1746.77,-448.901,427.891,1384.81
0.4,-409.488,387.029,2231.9,-390.361,723.632,2231.46,-410.937,701.897,2706.45,-360.802,856.795,2664.86,-341.24,982.279,2647.18,-280.382,1155.29,2620.23,-443.54,419.197,2689.64,-436.729,250.243,2666.89,0,0,0,-510.774,47.962,2613.28,-402.678,638.431,1368.87,-373.408,686.827,1774.74,-290.67,706.679,2231.75,-330.228,377.61,2220.45,-394.563,395.723,1746.63,-448.611,428.035,1384.67
0.433333,-407.46,386.884,2231.9,-389.202,723.487,2231.32,-409.633,702.187,2706.3,-359.643,857.23,2664.72,-339.936,982.569,2647.04,-278.788,1155.58,2620.09,-443.83,419.197,2689.2,-435.425,250.533,2667.18,0,0,0,-508.455,47.8171,2613.28,-402.533,638.431,1368.87,-373.118,686.682,1774.74,-289.366,706.824,2231.61,-328.199,377.61,2220.16,-393.694,395.868,1746.48,-448.322,428.325,1384.67
0.466667,-405.286,386.739,2231.61,-387.753,723.487,2231.32,-408.474,702.332,2706.16,-358.483,857.52,2664.57,-338.922,982.859,2646.89,-277.629,1155.58,2620.23,-444.119,419.197,2688.91,-433.252,250.533,2667.03,0,0,0,-505.557,47.6722,2613.28,-402.533,638.286,1368.87,-372.684,686.393,1774.59,-287.917,706.969,2231.32,-326.171,377.61,2219.87,-392.535,396.012,1746.34,-448.032,428.615,1384.67
0.5,-403.113,386.739,2231.46,-386.304,723.342,2231.17,0,0,0,-357.614,857.52,2664.57,-338.052,983.004,2647.04,-276.904,1155.72,2620.52,-444.554,419.197,2688.48,-431.223,251.257,2667.18,0,0,0,-502.369,47.2375,2613.71,-402.388,638.141,1369.02,-372.539,686.248,1774.59,-286.323,707.258,2231.17,-323.852,377.61,2219.58,-391.376,396.302,1746.19,-447.742,428.905,1384.67
0.533333,-400.939,386.594,2231.32,-385,723.342,2231.03,0,0,0,-356.889,857.52,2664.57,-337.473,983.004,2647.04,-276.615,1156.01,2620.67,-444.844,419.197,2688.19,-431.948,255.749,2666.46,0,0,0,-499.182,46.6579,2613.86,-402.388,638.141,1369.02,-373.118,676.105,1776.48,-285.019,707.258,2230.88,-321.824,377.755,2219.29,-390.072,396.447,1745.9,-447.452,429.05,1384.67
0.566667,-398.766,386.594,2231.03,-383.406,723.197,2230.88,-405.576,702.042,2705.58,-356.165,857.52,2664.43,-337.038,983.148,2647.18,-276.615,1156.16,2620.81,-445.134,419.197,2687.9,-424.848,248.504,2666.02,0,0,0,-495.559,46.0783,2614.15,-402.388,638.141,1369.02,-371.814,677.119,1776.04,-283.28,707.403,2230.74,-319.505,377.61,2218.86,-388.767,396.592,1745.61,-447.017,429.34,1384.67
0.6,-396.447,386.304,2230.74,-381.667,722.908,2230.88,-404.851,701.897,2705.58,-355.73,857.52,2664.28,-337.038,983.148,2647.18,-277.049,1156.45,2620.96,-445.423,419.197,2687.47,-424.703,246.475,2669.79,0,0,0,-491.792,45.3538,2614.44,-402.388,637.996,1369.16,-370.945,676.829,1776.04,-281.541,707.403,2230.74,-317.187,377.32,2218.57,-387.608,396.737,1745.47,-446.873,429.484,1384.67
0.633333,-394.274,386.014,2230.45,-380.073,722.473,2230.74,-404.562,701.752,2705.43,-355.875,857.52,2664.28,-337.328,983.293,2647.04,-277.774,1156.59,2620.96,-445.713,419.197,2687.18,-425.137,250.243,2666.31,0,0,0,-488.169,44.4844,2614.58,-402.388,637.996,1369.16,-369.786,676.684,1775.9,-279.947,707.258,2230.45,-314.868,377.031,2218.28,-386.304,396.592,1745.18,-446.583,429.629,1384.67
0.666667,-391.955,385.435,2230.16,-378.19,722.038,2230.45,0,0,0,-356.02,857.375,2663.99,-337.907,983.293,2646.75,-278.788,1156.74,2620.67,-446.003,419.197,2686.89,-421.95,249.808,2666.17,0,0,0,-484.691,43.7599,2614.73,-402.243,637.851,1369.31,-368.481,676.539,1775.75,-278.064,706.969,2230.31,-312.55,376.596,2217.84,-384.71,396.447,1744.89,-446.293,429.774,1384.67
0.7,-389.347,384.855,2229.87,-376.161,721.459,2230.45,0,0,0,-356.31,857.085,2663.56,-338.487,983.148,2646.31,-279.947,1156.74,2620.23,-446.148,419.197,2686.74,-418.037,249.229,2665.73,0,0,0,-481.214,42.8905,2614.73,-402.098,637.706,1369.45,-367.467,676.25,1775.9,-276.035,706.534,2230.16,-310.087,376.161,2217.41,-383.551,396.447,1744.74,-446.148,429.919,1384.67
0.733333,-386.739,384.276,2229.58,-374.567,720.879,2230.45,0,0,0,-356.745,856.795,2663.12,-339.212,982.859,2645.73,-281.251,1156.74,2619.51,-446.438,419.197,2686.45,-414.125,248.794,2665.15,0,0,0,-478.171,42.0211,2614.73,-402.098,637.561,1369.45,-366.743,675.96,1775.75,-274.006,706.244,2230.16,-307.334,375.726,2216.97,-382.102,396.302,1744.45,-446.003,429.919,1384.67
0.766667,-383.986,383.406,2229.15,-372.828,720.154,2230.45,0,0,0,-357.179,856.361,2662.4,-340.226,982.424,2644.87,-282.845,1156.59,2618.64,-446.583,419.197,2686.16,-410.792,248.214,2664.72,0,0,0,-475.418,41.0068,2615.02,-401.953,637.416,1369.6,-365.873,675.67,1775.9,-272.123,705.809,2230.02,-304.58,375.292,2216.54,-380.798,396.012,1744.16,-445.713,430.064,1384.67
0.8,-381.522,382.682,2228.86,-371.09,719.43,2230.31,-402.968,694.362,2701.67,-357.614,855.781,2661.53,-341.24,981.989,2643.85,-284.584,1156.3,2617.48,-446.728,419.197,2686.02,-408.329,247.345,2665.01,0,0,0,-472.665,39.8476,2615.31,-401.809,637.127,1369.6,-364.859,675.38,1775.9,-270.239,705.52,2229.87,-302.117,374.567,2216.11,-379.784,396.012,1744.16,-445.423,430.209,1384.67
0.833333,-379.494,381.957,2228.71,-369.351,718.705,2230.16,-403.113,695.377,2701.67,-357.904,855.346,2660.8,-341.965,981.41,2642.69,-286.323,1156.01,2615.88,-446.873,419.197,2685.87,-407.315,246.33,2666.31,0,0,0,-469.622,38.8333,2615.6,-401.664,636.837,1369.74,-363.845,674.801,1775.9,-268.5,704.795,2229.87,-300.089,373.988,2215.82,-379.059,395.868,1744.02,-445.134,430.354,1384.67
0.866667,-378.19,381.233,2228.57,-367.757,717.981,2230.16,-402.533,694.652,2701.52,-357.904,854.622,2660.08,-342.834,980.685,2641.53,-288.207,1155.43,2614,-447.017,419.197,2685.87,-406.445,245.461,2667.61,-438.903,143.886,2650.66,-466.144,37.5292,2616.9,-401.519,636.692,1369.89,-362.975,674.366,1775.9,-266.906,704.071,2229.87,-298.784,373.263,2215.53,-378.335,395.723,1743.88,-444.989,430.499,1384.81
0.9,-377.031,380.363,2228.42,-366.453,717.256,2230.31,-402.098,693.638,2701.67,-357.614,853.753,2659.64,-343.124,979.961,2640.66,-289.801,1155,2612.12,-447.017,419.197,2685.73,-405.576,246.33,2667.9,0,0,0,-463.246,36.2251,2618.93,-401.374,636.547,1370.18,-362.396,673.931,1775.9,-265.747,703.346,2229.87,-297.77,372.394,2215.38,-378.19,395.578,1743.88,-444.844,430.644,1384.81
0.933333,-376.451,379.784,2228.42,-365.583,716.532,2230.45,-401.084,692.768,2701.52,-357.034,852.883,2659.36,-342.979,979.091,2639.94,-290.96,1154.57,2610.38,-447.017,419.197,2685.87,-410.792,257.488,2660.8,0,0,0,-460.493,34.921,2621.54,-401.374,636.547,1370.18,-361.671,673.497,1775.9,-265.023,702.477,2229.87,-297.19,371.669,2215.24,-378.335,395.288,1744.02,-444.844,430.789,1384.96
0.966667,-376.306,378.914,2228.28,-365.149,715.952,2230.45,-400.215,692.044,2701.52,-356.455,852.014,2658.92,-342.834,978.077,2638.92,-291.539,1153.84,2608.64,-446.873,419.197,2685.87,-399.2,227.493,2685,-431.803,140.119,2654.72,-458.03,33.3271,2624.72,-401.374,636.402,1370.18,-361.526,672.772,1775.75,-264.588,701.607,2229.87,-297.046,370.655,2215.09,-378.335,394.853,1743.88,-444.844,430.644,1384.81
1,-376.306,378.045,2228.13,-365.149,715.083,2230.45,-400.07,691.174,2701.38,-356.02,851.144,2658.2,-342.254,977.208,2638.05,-291.25,1152.83,2606.9,-446.873,419.197,2686.02,-386.739,199.238,2706.74,0,0,0,-455.422,31.8781,2627.77,-401.374,636.402,1370.18,-360.947,673.062,1775.9,-264.443,700.738,2229.87,-297.046,369.786,2214.95,-378.48,394.563,1743.73,-444.989,430.499,1384.81
1.03333,-376.596,377.175,2227.99,-365.439,714.214,2230.6,-399.49,690.595,2701.23,-355.73,850.275,2657.76,-341.965,976.193,2637.04,-290.525,1151.52,2605.6,-446.583,419.197,2686.16,-382.102,194.166,2710.07,0,0,0,-452.958,30.574,2629.8,-401.374,636.257,1370.18,-360.802,672.192,1775.9,-264.733,699.724,2229.87,-297.335,368.771,2214.8,-378.769,393.984,1743.73,-445.134,430.354,1384.67
1.06667,-377.175,376.161,2227.99,-365.728,713.199,2230.74,-401.374,692.334,2703.11,-355.585,849.116,2657.33,-341.675,974.889,2636.32,-289.366,1150.07,2604.58,-446.438,419.197,2686.45,-383.406,203.73,2701.52,0,0,0,-450.495,28.9801,2631.53,-401.229,636.257,1370.32,-360.802,671.613,1776.04,-265.168,698.564,2229.87,-297.915,367.757,2214.8,-379.349,393.259,1743.73,-445.279,429.919,1384.67
1.1,-377.9,375.292,2227.99,-366.308,712.33,2230.74,0,0,0,-355.44,847.957,2657.04,-341.095,973.73,2635.74,-288.207,1148.33,2604,-446.148,419.197,2686.74,-388.333,219.669,2687.76,0,0,0,-448.032,27.5311,2632.4,-401.229,636.112,1370.32,-360.657,671.033,1776.04,-265.602,697.695,2230.02,-298.495,366.598,2214.95,-379.929,392.68,1743.73,-445.713,429.34,1384.52
1.13333,-378.624,374.422,2227.7,-366.888,711.605,2230.88,0,0,0,-355.296,846.797,2656.75,-340.661,972.426,2635.3,-287.047,1146.89,2603.71,-445.713,419.197,2687.18,-394.563,233.434,2675.73,0,0,0,-446.148,25.9372,2631.82,-401.084,636.112,1370.47,-358.338,676.25,1772.57,-266.327,696.681,2230.31,-299.219,365.439,2214.8,-380.508,391.81,1743.59,-446.003,428.47,1384.38
1.16667,-379.784,373.843,2227.84,-367.612,711.026,2231.17,-399.49,690.305,2701.23,-355.296,845.493,2656.46,-340.371,971.122,2634.72,-286.033,1145.15,2603.13,-445.423,419.197,2687.61,-401.084,237.202,2671.96,0,0,0,-444.409,24.1983,2629.36,-401.084,636.112,1370.47,-358.049,675.815,1772.57,-267.051,695.811,2230.6,-300.378,364.424,2215.09,-382.102,390.941,1744.02,-446.728,427.601,1384.38
1.2,-381.522,373.553,2228.13,-368.047,710.591,2231.17,-400.215,689.146,2701.96,-355.151,844.334,2656.17,-340.081,969.963,2634.14,-285.164,1143.7,2602.12,-444.844,419.197,2688.19,-400.794,235.753,2668.63,0,0,0,-442.381,22.3146,2625.3,-401.084,636.112,1370.47,-357.759,675.235,1772.57,-267.631,694.942,2230.74,-302.262,363.555,2215.53,-383.986,389.927,1744.31,-447.452,426.442,1384.38
1.23333,-383.986,373.408,2228.28,-368.337,710.446,2231.32,0,0,0,-354.861,843.465,2655.59,-339.791,968.948,2632.98,-284.439,1142.54,2600.38,-444.264,419.197,2688.77,-397.606,232.855,2663.12,0,0,0,-440.062,20.7207,2619.51,-400.794,635.967,1370.61,-356.745,674.946,1772.42,-268.066,694.217,2230.88,-304.725,362.83,2215.82,-385.435,389.202,1744.6,-448.032,425.427,1384.23
1.26667,-386.449,373.553,2228.28,-368.771,710.591,2231.46,-400.07,684.799,2701.23,-354.426,842.885,2654.57,-339.501,968.079,2631.1,-283.715,1141.23,2597.34,-443.685,419.197,2689.49,-393.694,231.116,2660.22,0,0,0,-438.034,19.1268,2610.81,-400.794,636.257,1370.47,-355.585,674.946,1772.28,-268.5,693.638,2231.17,-307.189,362.251,2216.25,-386.739,388.623,1744.89,-448.322,424.993,1384.23
1.3,-388.912,373.988,2228.42,-369.351,710.881,2231.32,0,0,0,-353.702,842.305,2653.12,-339.067,967.209,2628.2,-282.556,1139.93,2592.56,-442.96,419.197,2690.36,-393.259,226.914,2653.7,0,0,0,-436.005,18.2574,2599.37,-400.794,636.257,1370.47,-355.006,675.09,1772.28,-269.225,693.638,2231.17,-309.652,362.251,2216.68,-388.478,388.478,1745.18,-448.901,424.558,1384.23
1.33333,-391.231,374.857,2228.57,-369.786,711.605,2231.32,-398.766,688.131,2702.39,-352.977,842.16,2650.95,-338.487,966.63,2624.43,-282.121,1138.77,2586.76,-442.091,419.341,2691.23,-391.376,225.755,2647.04,0,0,0,-434.411,18.1125,2585.46,-400.794,636.257,1370.32,-354.861,675.09,1772.13,-269.804,693.783,2231.17,-312.115,362.685,2216.97,-389.637,388.478,1745.47,-449.046,424.413,1384.23
1.36667,-393.404,375.871,2228.86,-370.655,712.475,2231.46,0,0,0,-352.253,842.45,2648.05,-338.052,966.485,2619.07,-281.541,1137.61,2578.65,-441.221,419.341,2692.25,-390.216,224.595,2637.04,0,0,0,-432.382,18.9819,2567.92,-400.794,636.402,1370.32,-355.296,675.525,1772.13,-270.819,694.217,2231.32,-314.289,363.265,2217.41,-390.796,388.767,1745.61,-449.191,424.268,1384.23
1.4,-395.143,376.886,2229.29,-372.249,713.634,2231.46,0,0,0,-351.383,842.885,2643.85,-337.907,965.905,2611.68,-280.382,1135.73,2567.49,-439.338,417.892,2691.96,-390.072,224.451,2630.23,0,0,0,-430.933,21.5901,2548.22,-400.939,636.692,1370.32,-356.165,676.25,1772.13,-272.268,695.377,2231.32,-315.883,364.424,2217.7,-392.245,389.347,1746.05,-449.481,424.268,1384.23
1.43333,-396.157,378.48,2229.44,-373.553,714.938,2231.32,-396.012,688.856,2703.84,-351.238,843.465,2638.49,-338.632,965.471,2602.12,-279.368,1132.69,2552.85,-437.599,416.154,2690.94,-387.608,224.161,2617.91,0,0,0,-429.34,25.6474,2527.5,-400.939,636.547,1370.03,-357.179,676.974,1772.13,-273.717,696.97,2231.32,-317.332,366.018,2218.13,-393.549,390.216,1746.34,-449.626,424.268,1384.38
1.46667,-397.317,380.218,2229.73,-374.712,716.822,2231.32,-396.012,691.754,2703.55,-351.673,844.624,2630.66,-339.791,964.601,2588.5,-278.064,1128.77,2533.44,-435.136,414.27,2689.93,-384.276,224.595,2604.73,0,0,0,-427.311,32.1679,2503.01,-400.939,636.837,1370.18,-358.918,677.988,1772.28,-274.731,698.999,2231.17,-318.491,368.047,2218.28,-394.129,391.521,1746.63,-449.626,424.413,1384.52
1.5,-397.896,382.392,2230.02,-376.016,718.995,2231.32,0,0,0,-352.253,845.203,2621.25,-341.53,962.573,2571.98,-276.904,1122.11,2508.95,-432.238,412.241,2688.77,-380.508,225.9,2589.95,0,0,0,-425.717,41.5864,2475.33,-401.084,637.271,1369.89,-360.367,679.437,1772.13,-275.89,701.607,2230.74,-319.215,370.655,2218.42,-394.274,392.97,1746.77,-449.481,424.993,1384.52
1.53333,-397.751,384.71,2230.16,-377.755,721.314,2231.03,-394.853,699.289,2701.81,-352.542,844.769,2609.8,-342.544,959.24,2553.58,-275.311,1112.69,2480.98,-429.34,410.937,2687.61,-377.465,229.087,2575.02,0,0,0,-423.833,54.4825,2446.64,-401.229,637.416,1369.6,-361.381,681.176,1772.13,-277.629,704.65,2230.45,-319.07,373.553,2218.42,-394.274,394.708,1746.92,-449.191,425.427,1384.67
1.56667,-397.172,387.463,2230.31,-379.784,724.067,2230.74,0,0,0,-352.398,844.044,2597.34,-342.11,954.024,2532.57,-272.992,1100.23,2447.08,-425.572,409.198,2686.16,-373.843,234.449,2559.23,0,0,0,-422.529,71.5807,2416.07,-401.229,637.706,1369.31,-362.83,683.06,1771.41,-279.368,708.418,2230.16,-318.491,377.031,2218.42,-393.694,396.592,1746.92,-448.901,426.007,1384.67
1.6,-396.012,390.506,2230.02,-381.667,726.965,2230.45,0,0,0,-351.238,842.16,2585.17,-341.82,946.779,2510.4,-270.964,1083.27,2410.42,-421.08,407.315,2684.57,-368.481,241.983,2543.15,0,0,0,-420.356,91.8668,2386.94,-401.374,638.141,1369.02,-364.424,685.378,1771.12,-281.107,712.33,2229.73,-317.621,380.508,2218.13,-392.1,398.621,1746.63,-448.466,426.876,1384.67
1.63333,-394.563,393.549,2230.02,-383.406,730.008,2230.02,0,0,0,-350.659,838.683,2573.43,-341.095,936.491,2488.52,-271.978,1061.1,2373.9,-416.733,406.3,2683.12,-362.251,251.692,2526.19,0,0,0,-417.458,114.616,2359.56,-401.519,638.576,1368.73,-366.453,687.987,1770.97,-282.845,716.387,2229.29,-316.028,384.131,2217.84,-389.927,400.649,1746.34,-447.887,427.456,1384.81
1.66667,-392.68,396.447,2229.73,-385.58,732.906,2229.44,-393.984,710.301,2694.71,-349.355,834.046,2562.56,-338.777,924.319,2465.91,-273.137,1034.44,2335.94,-412.096,405.576,2681.38,-358.628,265.312,2513.59,0,0,0,-413.69,142.002,2332.75,-401.664,639.155,1368.15,-367.757,690.74,1770.39,-284.874,720.734,2228.71,-314.289,387.753,2217.55,-387.174,402.533,1746.05,-447.452,428.18,1385.1
1.7,-391.231,399.055,2229.73,-387.753,735.369,2229,-392.535,714.358,2692.39,-346.891,828.685,2552.27,-335.879,909.829,2443.6,-275.6,1002.28,2299.57,-406.445,404.996,2679.35,-354.861,286.758,2498.52,0,0,0,-409.633,171.852,2307.83,-401.809,639.88,1367.71,-369.061,693.783,1769.96,-287.192,724.357,2228.13,-312.695,390.941,2217.55,-382.247,403.837,1745.18,-446.873,428.76,1385.39
1.73333,-390.651,401.084,2229.58,-389.782,737.542,2228.71,0,0,0,-345.442,823.179,2542.13,-334.14,894.47,2423.31,-279.223,970.687,2269.28,-401.229,405.286,2677.9,-348.92,300.958,2487.94,0,0,0,-405.286,202.716,2287.11,-402.098,640.314,1367.28,-371.524,696.246,1769.38,-289.221,727.399,2227.55,-312.115,393.549,2217.41,-374.712,404.707,1743.88,-446.293,429.484,1385.68
1.76667,-390.796,402.823,2228.86,-391.955,739.136,2228.13,0,0,0,-344.428,818.252,2533.73,-333.271,878.386,2406.07,-283.135,938.519,2243.93,-395.723,406.3,2677.18,-343.124,318.636,2479.53,0,0,0,-400.36,235.463,2269.86,-402.243,640.459,1366.99,-373.118,698.419,1768.94,-291.25,729.863,2226.68,-312.55,395.578,2217.26,-362.106,405.141,1741.85,-445.134,430.064,1386.7
1.8,-392.1,403.547,2227.7,-394.129,740.296,2227.99,0,0,0,-341.82,813.47,2527.93,-330.373,861.432,2391.87,-286.613,906.496,2223.06,-389.927,407.749,2677.18,-338.197,335.009,2474.17,0,0,0,-394.998,267.486,2257.4,-402.388,640.749,1366.7,-374.567,701.028,1768.65,-293.423,731.602,2226.1,-313.709,396.882,2216.68,-344.283,405.141,1739.67,-442.525,431.078,1389.16
1.83333,-393.839,403.692,2226.68,-396.012,740.585,2227.99,0,0,0,-336.603,809.413,2522.71,-326.46,845.783,2380.71,-287.482,876.502,2208.28,-384.42,408.909,2677.32,-335.734,344.138,2472,-354.426,317.042,2353.91,-389.927,296.176,2248.42,-402.678,641.039,1366.41,-375.437,702.187,1768.36,-295.307,732.181,2225.67,-315.448,397.462,2216.68,-323.852,404.707,1739.24,-437.599,433.252,1394.09
1.86667,-395.288,403.402,2226.25,-398.041,740.73,2227.99,-368.481,735.804,2688.62,-328.924,805.791,2517.64,-320.664,831.583,2372.16,-286.758,849.261,2196.4,-379.204,409.923,2677.9,-330.952,348.485,2472.72,0,0,0,-381.812,318.491,2242.91,-402.823,641.184,1366.41,-376.161,702.622,1768.22,-296.611,732.326,2225.96,-316.752,397.606,2217.7,-302.117,404.562,1741.41,-430.644,436.44,1401.77
1.9,-395.578,404.417,2227.7,-399.49,740.73,2228.13,0,0,0,-319.215,803.472,2513.88,-312.84,820.715,2366.95,-283.715,821.15,2186.98,-373.988,411.517,2678.77,-324.866,350.079,2472.43,0,0,0,-366.743,325.591,2241.61,-403.113,641.184,1366.41,-376.451,702.477,1768.22,-298.495,733.34,2225.23,-316.897,398.331,2221.47,-282.7,404.851,1745.18,-419.197,440.497,1408.87
1.93333,-394.129,403.837,2228.71,-400.07,741.165,2228.13,-348.34,741.165,2686.89,-309.362,802.313,2511.27,-304.001,813.47,2364.92,-276.904,800.284,2183.07,-368.771,413.98,2680.66,-321.099,348.485,2475.48,-335.154,335.009,2356.8,-356.165,313.564,2246.82,-403.402,641.329,1366.55,-376.306,702.042,1768.36,-299.364,733.051,2224.51,-315.883,398.766,2222.77,-267.631,405.866,1749.96,-400.504,444.119,1412.34
1.96667,-392.1,402.388,2230.45,-399.345,740.151,2228.86,-338.197,743.483,2686.45,-298.929,802.168,2510.11,-293.713,809.268,2364.34,-268.21,785.215,2183.79,-362.685,416.443,2682.68,-316.607,342.834,2478.95,0,0,0,-347.761,299.074,2251.9,-403.547,641.329,1366.7,-374.422,702.332,1769.96,-297.915,733.775,2225.52,-313.564,397.606,2224.8,-254.59,407.025,1753.58,-373.118,446.003,1410.46
2,-389.347,401.229,2231.9,-396.592,738.702,2228.86,-327.909,744.353,2685.87,-287.482,802.603,2509.82,-282.556,807.674,2364.92,-256.184,775.651,2186.84,-355.151,418.182,2684.28,-309.797,336.893,2483.16,0,0,0,-336.169,283.715,2258.13,-403.692,641.039,1366.55,-373.843,693.203,1772.28,-295.162,732.616,2225.52,-310.956,396.737,2226.54,-245.316,407.749,1756.05,-340.226,447.162,1405.24
2.03333,-386.014,399.055,2233.06,-392.535,737.108,2228.71,-317.766,745.367,2685.73,-276.18,802.168,2510.11,-269.515,806.515,2365.5,-241.114,770.29,2189.59,-347.181,418.907,2685.44,-300.813,333.126,2486.34,-308.927,303.276,2371,-321.679,269.37,2264.07,-403.692,641.039,1366.84,-374.712,678.858,1760.1,-290.96,730.008,2225.09,-307.478,394.998,2227.41,-238.941,408.039,1757.06,-305.305,448.756,1399.45
