Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9.6,-140.408,426.731,2232.62,-214.887,759.133,2227.84,0,0,0,-174.025,844.479,2517.21,-166.78,862.591,2374.05,-136.641,852.738,2195.24,-135.337,447.742,2684.28,-58.5397,379.204,2484.9,0,0,0,-34.6312,367.757,2286.96,0,0,0,0,0,0,-108.096,772.898,2229.15,-61.8724,442.525,2217.12,-111.863,460.058,1743.88,-139.394,485.416,1381.48
9.63333,-141.857,428.47,2231.46,-215.032,758.553,2227.99,-201.267,767.827,2688.19,-173.301,844.189,2517.64,-166.201,862.447,2374.34,-136.206,852.738,2195.53,-135.047,447.162,2684.57,-64.3357,380.218,2484.75,-71.5807,352.398,2383.03,-38.6884,368.192,2286.96,0,0,0,0,0,0,-108.241,772.174,2229,-62.5969,441.656,2217.12,-112.298,459.624,1743.73,-139.539,485.416,1381.48
9.66667,-142.437,427.891,2231.32,-215.467,757.973,2228.13,0,0,0,-172.721,843.899,2517.93,-165.911,862.591,2374.63,-136.061,853.173,2195.96,-135.047,446.583,2684.71,-65.9296,379.349,2484.46,0,0,0,-42.4558,368.626,2286.82,0,0,0,-198.224,716.822,1768.51,-108.82,771.304,2229,-63.0316,440.932,2217.12,-112.588,459.189,1743.73,-139.539,485.271,1381.48
9.7,-142.727,427.311,2231.32,-215.612,757.104,2228.28,-199.383,763.625,2687.9,-172.576,843.465,2518.22,-165.911,862.591,2375.06,-136.061,853.897,2196.25,-134.902,445.858,2684.71,-67.2337,378.624,2484.03,-77.087,351.673,2382.45,-45.4987,368.916,2286.38,0,0,0,-198.224,716.532,1768.51,-109.11,770.725,2229.15,-63.4663,439.917,2217.26,-112.588,458.899,1743.73,-139.539,485.271,1381.33
9.73333,-142.727,426.586,2231.17,-215.901,756.38,2228.28,-200.542,766.523,2688.19,-172.721,843.03,2518.66,-166.056,862.736,2375.5,-136.351,854.622,2196.69,-134.902,445.134,2684.71,-68.248,377.9,2483.88,0,0,0,-47.962,369.206,2285.95,0,0,0,-198.368,716.097,1768.51,-109.4,769.855,2229.15,-63.7561,439.193,2217.26,-112.732,458.609,1743.59,-139.539,485.126,1381.33
9.76667,-142.727,426.007,2231.17,-216.046,755.655,2228.42,-200.687,765.218,2688.34,-172.866,842.74,2518.95,-166.346,862.736,2375.93,-136.641,855.202,2196.98,-134.612,444.409,2684.71,-68.5378,377.031,2483.74,0,0,0,-49.411,369.061,2285.8,0,0,0,-198.368,715.807,1768.51,-109.69,769.276,2229.15,-64.0459,438.468,2217.41,-112.732,458.175,1743.44,-139.539,484.981,1381.33
9.8,-142.582,425.427,2231.03,-216.336,754.931,2228.42,-200.977,764.059,2688.05,-173.301,842.305,2519.24,-166.925,862.736,2376.22,-137.221,855.636,2197.41,-134.323,443.83,2684.71,-68.3929,376.451,2483.74,0,0,0,-49.8457,368.626,2285.8,0,0,0,-198.224,715.373,1768.51,-109.979,768.406,2229.29,-63.901,438.034,2217.26,-112.588,457.885,1743.44,-139.539,484.836,1381.19
9.83333,-142.582,424.993,2231.03,-216.626,754.351,2228.42,0,0,0,-173.88,841.871,2519.38,-167.65,862.591,2376.51,-137.8,855.781,2197.7,-134.033,443.25,2684.86,-67.8133,375.871,2483.88,-78.2462,348.63,2382.16,-49.1212,367.902,2286.09,0,0,0,-197.934,714.938,1768.51,-110.414,768.261,2229.15,-63.7561,437.744,2217.12,-112.443,457.595,1743.3,-139.684,484.836,1381.04
9.86667,-142.437,424.413,2230.88,-216.916,753.771,2228.42,0,0,0,-174.315,841.291,2519.53,-168.229,862.302,2376.65,-138.38,855.636,2197.7,-133.598,442.815,2685,-66.9439,375.292,2484.17,-77.6666,348.485,2382.6,-47.8171,367.032,2286.38,0,0,0,-197.789,714.648,1768.51,-110.849,767.972,2229.58,-63.6112,437.164,2216.97,-112.443,457.305,1743.3,-139.684,484.691,1381.19
9.9,-142.147,423.978,2230.88,-217.206,753.192,2228.57,-202.136,762.61,2688.19,-174.605,840.711,2519.67,-168.664,861.577,2376.65,-139.104,855.202,2197.7,-133.018,442.236,2685,-65.7847,374.567,2484.46,0,0,0,-46.0783,366.018,2286.82,0,0,0,-197.644,714.214,1768.36,-111.139,766.957,2229.15,-63.3214,436.585,2217.12,-112.443,457.016,1743.15,-139.684,484.547,1381.04
9.93333,-141.857,423.544,2230.74,-217.495,752.467,2228.71,-202.281,761.886,2688.34,-174.895,839.987,2519.67,-169.244,860.708,2376.65,-140.119,854.187,2197.56,-132.584,441.656,2685.15,-64.6255,373.988,2484.75,-74.9135,347.036,2383.32,-44.1946,365.149,2287.4,0,0,0,-197.644,714.069,1768.51,-111.573,766.523,2229.44,-63.0316,436.44,2216.83,-112.153,456.871,1743.15,-139.684,484.547,1381.04
9.96667,-141.278,423.109,2230.74,-217.495,751.743,2228.71,-202.281,761.451,2688.48,-175.329,839.262,2519.67,-169.968,859.693,2376.51,-141.133,852.883,2197.41,-132.004,441.076,2685.29,-63.3214,373.408,2485.04,-73.4644,346.167,2383.46,-42.3109,364.279,2287.83,0,0,0,-197.499,713.924,1768.51,-111.718,765.943,2229.15,-62.452,436.15,2216.83,-112.008,456.726,1743.01,-139.684,484.547,1381.04
10,-140.698,422.674,2230.6,-217.785,751.163,2228.86,-202.571,760.147,2688.48,-175.909,838.683,2519.67,-170.548,858.824,2376.51,-141.568,851.579,2197.56,-131.425,440.642,2685.29,-62.1622,372.828,2485.18,-71.5807,345.297,2383.9,-39.9925,363.265,2288.27,0,0,0,-197.499,713.634,1768.65,-112.153,765.363,2229.15,-61.8724,436.15,2216.54,-111.718,456.581,1743.01,-139.684,484.402,1381.04
10.0333,-140.119,422.239,2230.6,-217.785,750.439,2229,-202.86,759.422,2688.48,-176.344,837.958,2519.67,-170.982,858.1,2376.51,-141.712,850.565,2197.7,-130.845,439.917,2685.15,0,0,0,0,0,0,-37.2394,362.106,2288.56,0,0,0,0,0,0,-112.298,764.784,2229.29,-61.1479,436.005,2216.39,-111.283,456.436,1742.86,-139.684,484.547,1380.9
10.0667,-139.539,421.805,2230.45,-218.075,749.714,2229.15,-201.846,758.408,2689.64,-176.778,837.234,2519.67,-171.417,857.23,2376.51,-141.857,849.55,2197.85,-130.265,439.338,2684.86,0,0,0,0,0,0,-33.9067,360.947,2288.41,0,0,0,-197.209,713.199,1768.65,-113.312,764.349,2229,-60.5683,435.715,2216.25,-111.139,456.291,1742.86,-139.539,484.402,1380.9
10.1,-138.959,421.225,2230.45,-218.22,748.99,2229.15,-202.281,757.539,2689.64,-176.923,836.364,2519.82,-171.562,856.216,2376.65,-141.857,848.391,2197.99,-129.831,438.613,2684.57,-57.8152,372.828,2484.17,-62.5969,342.399,2383.75,-30.2842,360.077,2288.56,0,0,0,-197.064,712.909,1768.8,-112.877,763.625,2229.44,-59.6989,435.57,2216.11,-110.849,456.001,1742.72,-139.539,484.402,1380.9
10.1333,-138.235,420.79,2230.45,-218.51,748.41,2229.29,-202.571,756.524,2689.78,-177.358,835.64,2519.96,-171.852,855.346,2376.8,-141.712,847.377,2198.28,-129.396,438.034,2684.57,-55.9315,372.249,2484.46,-59.1193,341.385,2383.75,-26.227,359.208,2288.85,0,0,0,-197.064,712.765,1768.8,-113.167,763.19,2229.44,-59.554,435.28,2216.25,-110.559,455.856,1742.72,-139.539,484.257,1380.9
10.1667,-137.51,420.501,2230.31,-218.944,747.541,2229.58,-203.005,755.8,2689.78,-177.648,835.06,2520.11,-171.997,854.767,2376.94,-141.423,846.797,2198.57,-128.816,437.454,2684.57,-53.3233,372.249,2484.9,-55.0621,341.24,2384.04,-21.3003,358.483,2289.13,0,0,0,-196.919,712.62,1768.94,-113.747,762.9,2229.58,-58.5397,435.57,2215.82,-110.269,455.567,1742.57,-139.684,484.112,1380.75
10.2,-136.786,420.211,2230.31,-219.234,746.961,2229.44,-203.585,754.931,2689.78,-178.227,834.336,2520.11,-172.431,854.332,2377.09,-140.988,846.363,2199.01,-128.382,436.874,2684.57,-50.4253,372.684,2485.47,-50.2804,341.095,2384.33,-15.6492,357.904,2289.28,0,0,0,-196.485,712.33,1768.94,-113.457,763.045,2229.44,-57.5254,436.295,2215.24,-109.69,455.422,1742.57,-139.684,484.112,1380.75
10.2333,-136.061,420.066,2230.16,-219.814,746.381,2229.44,0,0,0,-179.097,833.756,2520.4,-172.866,853.897,2377.23,-140.408,846.073,2199.44,-127.947,436.44,2684.42,0,0,0,0,0,0,-8.54912,357.469,2289.57,0,0,0,-195.905,711.895,1768.94,-115.051,762.32,2229.73,-56.3662,437.164,2214.8,-108.965,455.277,1742.57,-139.684,483.967,1380.75
10.2667,-135.482,420.211,2230.16,-220.538,745.947,2229.29,-205.324,748.845,2688.91,-180.256,833.032,2520.54,-173.446,853.463,2377.67,-140.263,846.073,2200.02,-127.512,435.86,2684.13,-43.3252,373.843,2487.5,0,0,0,-0.579601,357.614,2290,0,0,0,-195.47,711.75,1768.94,-115.92,762.176,2229.87,-56.8009,435.57,2216.11,-108.53,455.277,1742.57,-139.539,483.822,1380.75
10.3,-134.757,420.211,2230.02,-221.553,745.512,2229.44,-207.497,747.686,2689.2,-181.85,832.452,2520.98,-174.46,853.173,2378.1,-140.119,846.218,2200.89,-126.788,435.57,2683.84,-37.6741,374.567,2488.08,-30.7189,344.573,2386.65,7.82462,357.904,2290.58,0,0,0,-195.181,711.895,1768.94,-116.935,762.176,2230.16,-56.2213,436.005,2216.25,-107.951,455.422,1742.57,-139.539,483.677,1380.75
10.3333,-134.033,420.356,2230.02,-222.712,745.077,2229.44,0,0,0,-184.168,831.728,2521.41,-176.199,853.173,2378.68,-140.553,846.508,2201.9,-126.063,435.136,2683.41,-33.0373,376.016,2488.52,0,0,0,16.8084,358.773,2291.6,0,0,0,-195.181,712.04,1768.94,-118.094,762.61,2230.31,-55.6417,436.874,2216.11,-107.516,455.711,1742.57,-139.539,483.677,1380.75
10.3667,-133.308,420.79,2230.02,-224.306,744.788,2229.58,-213.293,750.584,2690.51,-186.776,831.293,2521.7,-178.372,853.173,2379.41,-141.423,846.797,2202.92,-125.629,435.136,2683.12,-28.6903,377.755,2489.53,0,0,0,26.227,359.932,2293.05,0,0,0,-195.326,712.185,1769.09,-120.557,760.437,2230.31,-54.9172,437.889,2216.11,-106.792,456.146,1742.57,-139.539,483.532,1380.75
10.4,-132.729,421.225,2230.02,-226.189,744.643,2229.58,-216.191,748.845,2690.22,-189.819,830.858,2522.13,-180.98,853.318,2379.99,-142.872,847.087,2203.93,-125.773,435.136,2682.83,-24.7779,379.784,2490.55,-9.27362,348.195,2388.39,35.7904,361.381,2294.5,0,0,0,-195.76,712.33,1769.23,-122.731,760.727,2230.45,-54.3376,439.048,2216.39,-105.777,456.726,1742.72,-139.394,483.677,1380.9
10.4333,-132.294,421.805,2229.87,-228.218,744.353,2229.44,0,0,0,-193.297,830.424,2522.42,-184.023,853.463,2380.42,-144.9,847.377,2204.66,-126.208,435.136,2682.39,-20.5758,382.102,2492.14,-0.724501,350.659,2389.99,45.6436,363.12,2296.23,0,0,0,-196.34,713.054,1769.38,-124.759,761.741,2231.17,-54.0478,440.207,2216.39,-104.763,457.595,1742.72,-139.249,483.822,1380.9
10.4667,-132.004,422.529,2229.87,-230.681,744.498,2229.44,-224.161,748.12,2690.36,-197.209,830.134,2522.28,-187.791,853.608,2380.42,-147.653,847.667,2204.95,-126.933,435.425,2682.1,-16.6635,385,2493.88,7.38991,353.847,2391.87,55.6417,365.149,2298.41,0,0,0,-196.775,713.054,1769.38,-127.802,761.451,2230.6,-53.9029,441.511,2216.54,-103.459,458.609,1742.72,-139.104,484.112,1380.9
10.5,-132.294,423.399,2229.73,-233.145,744.788,2229.15,-228.073,747.396,2690.07,-201.411,829.989,2522.13,-191.848,853.753,2380.42,-150.986,847.812,2205.09,-127.947,435.86,2681.81,-13.1859,388.188,2495.76,15.0696,357.469,2394.04,64.9153,367.612,2300.73,0,0,0,-197.209,713.344,1769.38,-130.555,762.61,2230.88,-54.3376,443.105,2216.68,-102.445,459.624,1742.72,-138.959,484.257,1381.04
10.5333,-132.874,424.413,2229.58,-235.753,745.077,2229,0,0,0,-206.338,829.989,2521.84,-196.63,853.753,2380.13,-155.043,848.101,2205.24,-129.396,436.585,2681.67,-10.4328,391.955,2497.79,0,0,0,73.6093,370.365,2303.19,0,0,0,-198.079,713.779,1769.38,-133.453,763.19,2230.74,-54.9172,444.554,2216.83,-101.72,460.928,1742.86,-138.814,484.547,1381.04
10.5667,-133.743,425.572,2229.58,-238.941,745.657,2229,-236.912,746.816,2689.64,-211.554,829.989,2521.55,-201.846,853.753,2379.84,-159.68,848.391,2205.09,-131.28,437.454,2681.67,-8.40422,395.723,2499.82,28.5454,365.149,2398.82,80.9993,373.263,2305.65,0,0,0,-199.383,714.648,1769.52,-136.641,764.204,2231.03,-55.7866,446.148,2217.12,-101.14,462.087,1743.01,-138.814,484.691,1381.19
10.6,-134.757,426.731,2229.58,-241.983,746.092,2229,-241.983,746.526,2689.2,-217.061,830.134,2521.12,-207.207,853.753,2379.55,-164.607,848.826,2204.8,-133.308,438.758,2681.67,-7.10011,399.49,2501.56,0,0,0,86.5055,376.741,2307.83,0,0,0,-200.832,715.373,1769.67,-140.119,765.508,2231.03,-56.9458,447.887,2217.26,-100.706,463.391,1743.15,-138.814,484.981,1381.19
10.6333,-136.351,428.325,2229.58,-245.896,746.816,2228.86,-247.49,746.816,2688.91,-223.002,830.568,2520.54,-212.859,854.187,2378.97,-170.258,849.261,2204.22,-135.916,440.062,2681.67,-7.24501,403.692,2503.15,36.6598,373.553,2402.88,90.4178,380.508,2309.86,0,0,0,-202.716,716.097,1769.67,-144.755,766.667,2230.88,-58.6846,449.915,2217.55,-100.416,464.985,1743.3,-138.67,485.126,1381.33
10.6667,-138.38,430.354,2229.15,-250.098,747.686,2228.86,-253.141,747.251,2688.34,-228.942,830.858,2519.96,-218.655,854.767,2378.39,-175.909,849.84,2203.64,-139.249,441.511,2681.81,-8.40422,407.605,2504.89,0,0,0,92.3015,384.131,2311.3,0,0,0,-205.179,716.967,1769.81,-148.668,768.116,2231.32,-60.5683,451.799,2217.84,-100.416,466.579,1743.44,-138.67,485.561,1381.48
10.7,-140.988,432.672,2229,-254.59,748.845,2228.86,-259.082,747.83,2688.05,-235.028,831.583,2519.53,-224.451,855.346,2377.81,-181.705,850.71,2202.92,-142.727,443.25,2681.96,-10.4328,411.372,2505.76,0,0,0,92.3015,387.318,2312.03,0,0,0,-207.932,717.981,1770.1,-153.739,769.276,2231.17,-63.3214,453.683,2218.42,-100.416,468.173,1743.73,-138.525,485.706,1381.62
10.7333,-144.466,431.948,2230.16,-259.372,750.004,2228.86,-265.457,749.569,2687.9,-241.549,832.742,2519.09,-230.247,856.361,2377.38,-187.791,852.014,2202.48,-146.929,444.989,2681.96,0,0,0,34.921,388.333,2406.21,90.7076,390.361,2312.32,0,0,0,-210.975,719.14,1770.25,-158.376,771.159,2231.61,-66.9439,455.711,2218.71,-100.706,469.767,1744.02,-138.525,485.996,1381.77
10.7667,-148.958,433.976,2229.73,-264.153,751.453,2228.57,0,0,0,-247.924,834.191,2518.51,-236.043,857.81,2377.09,-193.877,853.173,2202.05,-151.856,447.162,2682.25,-17.2431,418.907,2507.64,31.5883,392.68,2406.65,87.23,392.97,2312.46,0,0,0,-214.308,720.444,1770.25,-163.303,773.043,2232.04,-71.4358,457.305,2219,-101.285,471.361,1744.45,-138.525,486.43,1381.91
10.8,-154.609,435.57,2229.73,-269.515,753.192,2228.57,-275.6,754.786,2687.03,-254.01,836.075,2518.08,-242.418,859.404,2376.36,-199.818,854.767,2201.62,-157.652,449.191,2682.83,-22.3146,422.384,2508.51,26.9515,396.737,2407.08,81.8687,395.143,2312.03,0,0,0,-217.93,721.459,1770.25,-169.244,774.492,2231.75,-76.9421,458.754,2219.29,-102.3,472.81,1744.74,-138.38,486.575,1382.2
10.8333,-161.709,437.019,2229.73,-275.455,755.075,2228.42,-281.396,758.698,2686.16,-260.096,838.538,2517.35,-248.504,861.577,2375.64,-205.758,856.795,2200.89,-164.172,451.654,2683.99,-28.9801,426.007,2509.53,20.5758,400.939,2407.23,73.6093,397.172,2311.16,0,0,0,-222.422,723.197,1770.25,-175.184,776.086,2231.32,-83.8973,459.624,2219.73,-103.604,474.259,1745.18,-138.235,486.865,1382.49
10.8667,-170.837,438.034,2229.73,-281.686,757.104,2228.42,-287.047,762.32,2685.58,-265.312,841.436,2516.48,-254.01,864.04,2374.63,-211.265,858.969,2199.88,-171.562,454.552,2685.15,-37.0945,429.195,2510.25,11.8818,404.996,2406.94,62.8867,399.055,2309.86,0,0,0,-226.624,724.791,1770.1,-181.125,777.825,2231.17,-92.7362,459.769,2220.02,-105.487,475.273,1745.76,-138.09,487.155,1382.93
10.9,-181.415,438.758,2230.02,-287.772,759.422,2228.13,0,0,0,-269.225,844.914,2515.47,-258.647,867.083,2373.32,-216.626,861.432,2198.57,-179.531,457.595,2686.74,-47.0926,431.513,2510.69,0,0,0,49.8457,400.939,2307.97,0,0,0,-230.536,726.385,1769.96,-187.356,778.404,2230.6,-103.024,459.334,2220.6,-108.82,475.418,1746.63,-138.09,487.01,1383.51
10.9333,-193.877,438.903,2230.74,-294.437,761.596,2227.84,-296.611,771.159,2685.15,-271.978,849.261,2514.31,-261.835,870.416,2371.87,-221.408,863.751,2196.83,-188.515,461.363,2688.19,-58.6846,433.107,2510.54,-10.2879,410.792,2405.34,33.3271,401.953,2305.22,0,0,0,-234.883,726.82,1769.23,-193.587,779.129,2230.31,-115.051,457.885,2221.32,-114.471,474.404,1747.64,-138.38,486.865,1383.94
10.9667,-207.497,438.903,2231.61,-300.668,764.059,2227.41,0,0,0,-273.717,853.897,2512.86,-264.443,874.183,2370.13,-225.755,866.069,2194.66,-198.224,465.275,2689.64,-72.595,433.687,2509.38,0,0,0,14.2002,402.533,2301.31,0,0,0,-239.665,727.399,1768.94,-199.238,778.839,2229.58,-128.237,456.001,2222.19,-122.151,472.52,1748.8,-138.959,486.14,1384.67
11,-221.842,438.758,2232.48,-306.464,766.378,2226.68,-300.958,783.476,2683.26,-275.021,858.389,2511.41,-266.182,877.806,2368.54,-229.522,868.243,2192.34,-209.091,469.042,2690.65,-86.6504,433.252,2508.37,0,0,0,-7.10011,402.388,2297.1,0,0,0,-244.737,728.124,1768.65,-204.454,778.694,2228.86,-142.292,453.538,2223.06,-130.555,470.057,1750.11,-140.263,484.981,1385.54
11.0333,-237.347,438.468,2233.35,-312.115,768.696,2226.1,0,0,0,-276.18,863.026,2509.67,-267.631,881.573,2366.95,-232.855,870.416,2190.31,-221.263,472.665,2691.52,-102.734,432.962,2507.5,0,0,0,-31.8781,401.953,2292.18,0,0,0,-249.229,728.124,1767.78,-209.236,778.549,2228.42,-157.362,450.93,2223.93,-138.235,467.303,1751.55,-143.161,482.373,1386.55
11.0667,-253.286,438.178,2233.78,-317.766,770.87,2225.52,0,0,0,-277.049,866.794,2508.08,-268.645,884.761,2365.5,-235.608,872.445,2188.28,-233.724,474.983,2692.1,-120.702,432.672,2506.05,-87.23,413.835,2392.3,-59.554,401.229,2286.82,0,0,0,-254.01,728.414,1767.78,-214.308,777.825,2227.84,-172.866,448.756,2224.51,-143.886,464.261,1753.29,-149.682,479.185,1387.85
11.1,-268.645,438.178,2233.78,-323.273,772.753,2225.09,0,0,0,-278.064,869.692,2506.78,-269.515,887.369,2364.05,-237.636,874.039,2186.69,-246.91,476.867,2692.39,0,0,0,-110.704,413.69,2388.68,-89.2586,399.345,2281.17,0,0,0,-258.067,728.848,1767.49,-219.379,776.81,2227.84,-188.081,446.438,2225.23,-146.929,461.942,1755.32,-162.578,476.867,1390.17
11.1333,-283.57,438.178,2233.35,-329.358,774.347,2224.8,0,0,0,-279.658,871.575,2505.47,-270.384,889.108,2362.74,-239.375,875.198,2185.1,-260.965,478.026,2692.83,0,0,0,-137.221,412.386,2384.77,-122.006,396.592,2275.8,0,0,0,-262.27,728.993,1767.49,-224.885,775.651,2227.99,-202.716,444.409,2225.67,-149.102,459.769,1757.79,-188.37,474.259,1394.81
11.1667,-296.756,438.178,2232.77,-335.589,775.506,2224.51,-318.056,802.748,2676.31,-282.266,872.59,2504.6,-271.833,889.978,2361.87,-240.824,875.922,2184.23,-275.311,478.606,2692.97,-181.56,426.007,2498.81,0,0,0,-155.623,392.825,2270.88,0,0,0,-265.892,729.718,1767.35,-231.551,774.782,2227.84,-215.322,442.96,2225.67,-153.449,457.016,1759.96,-224.451,472.665,1402.2
11.2,-309.217,438.034,2232.33,-342.399,776.376,2224.36,-324.142,805.066,2676.45,-286.033,872.879,2504.02,-274.296,889.833,2361.58,-242.418,876.212,2183.94,-289.366,478.895,2693.12,-202.281,422.095,2497.36,0,0,0,-190.544,386.449,2266.53,0,0,0,-269.225,730.297,1767.35,-238.361,773.912,2227.84,0,0,0,-160.984,453.973,1761.26,-265.168,471.506,1412.2
11.2333,-322.548,438.613,2232.19,-349.065,777.39,2224.07,-331.822,805.211,2676.31,-290.815,872.445,2504.17,-277.919,889.543,2361.58,-244.157,876.212,2184.52,-303.421,478.606,2692.97,-222.857,417.023,2496.05,-216.336,396.302,2374.34,-225.755,375.147,2263.34,0,0,0,-272.847,730.732,1767.35,-245.171,773.188,2227.84,0,0,0,-172.286,451.075,1761.41,-310.087,471.361,1424.37
11.2667,-334.43,439.627,2231.46,-356.455,778.839,2223.78,0,0,0,-296.466,872.01,2504.46,-282.556,888.818,2362.02,-246.62,875.632,2185.53,-318.056,478.461,2692.68,-241.549,410.068,2496.05,-238.506,383.696,2375.64,-251.402,363.555,2264.94,0,0,0,-276.035,731.167,1767.35,-252.706,772.319,2227.41,0,0,0,-188.805,447.452,1759.96,-357.179,473.389,1437.12
11.3,-346.312,439.917,2230.45,-363.7,779.708,2223.35,0,0,0,-302.552,870.706,2504.46,-287.627,887.949,2362.02,-249.953,874.763,2186.4,-333.416,478.026,2691.96,0,0,0,0,0,0,-265.602,353.557,2267.11,0,0,0,-279.223,731.457,1767.35,-260.241,771.304,2227.12,0,0,0,-209.091,443.974,1757.64,-404.996,474.404,1450.45
11.3333,-359.932,439.917,2229.44,-370.945,780.288,2222.48,0,0,0,-309.362,868.967,2504.17,-293.423,886.355,2361.87,-254.445,873.459,2186.55,-349.5,476.722,2690.65,0,0,0,0,0,0,-278.498,342.544,2268.85,0,0,0,-281.686,732.471,1767.2,-268.066,769.71,2226.68,0,0,0,-234.304,440.497,1754.45,-453.103,473.679,1463.06
11.3667,-373.843,439.772,2228.13,-378.48,780.578,2222.05,0,0,0,-317.911,866.794,2504.31,-300.523,884.471,2361.87,-260.096,872.445,2186.98,-365.583,475.128,2688.91,-285.164,397.751,2496.49,-281.686,365.873,2376.94,-292.264,331.097,2270.15,0,0,0,-284.584,733.051,1767.49,-276.035,768.116,2226.68,0,0,0,-261.545,435.86,1750.98,-498.312,472.955,1473.06
11.4,-388.623,440.497,2226.54,-385.869,780.433,2221.32,0,0,0,-327.62,864.62,2504.46,-309.217,883.167,2362.02,-267.196,872.3,2187.41,-381.378,472.955,2687.32,0,0,0,-295.162,357.179,2377.96,-305.74,320.809,2271.31,0,0,0,-288.786,732.616,1767.49,-284.294,765.798,2226.25,-307.768,435.136,2218.13,-291.684,432.238,1748.37,-538.884,473.389,1478.27
11.4333,-405.141,440.642,2224.65,-394.274,780.143,2220.6,-392.535,796.517,2672.25,-339.067,861.867,2504.17,-319.505,882.008,2361.87,-276.035,873.024,2187.85,-398.186,470.346,2685.29,0,0,0,0,0,0,-320.085,310.956,2272.47,0,0,0,-292.988,732.036,1767.49,-293.133,763.045,2225.67,-325.301,433.397,2215.24,-323.273,428.615,1745.32,-575.834,475.997,1479
11.4667,-422.964,440.062,2222.48,-403.837,779.129,2219.73,-406.156,792.749,2670.66,-350.659,859.114,2503.88,-330.952,881.139,2361.73,-286.468,874.618,2188.14,-415.574,467.303,2683.26,-334.285,384.276,2495.04,-327.185,343.848,2377.67,-335.879,302.552,2272.47,0,0,0,-297.915,731.167,1767.2,-303.421,759.712,2224.94,-342.979,430.789,2212.34,-356.455,425.717,1742.72,-605.973,478.606,1471.75
11.5,-441.801,438.468,2220.02,-414.85,777.245,2218.71,-419.631,787.968,2668.77,-363.555,856.216,2503.01,-343.124,880.559,2361.44,-298.06,876.357,2187.85,-433.687,463.826,2680.8,0,0,0,0,0,0,-352.398,295.452,2271.75,0,0,0,-303.566,729.573,1766.91,-315.303,755.655,2224.07,-361.671,427.456,2209,-389.927,424.703,1738.95,-627.273,479.765,1457.84
11.5333,-462.232,437.019,2217.41,-428.035,774.347,2217.55,-432.817,783.476,2667.03,-377.175,852.593,2501.99,-356.745,879.835,2361.01,-311.681,879.255,2187.41,-452.958,459.914,2678.05,-372.828,373.408,2491.27,0,0,0,-370.945,289.221,2269.86,0,0,0,-311.101,726.965,1766.33,-329.358,750.584,2222.48,-382.827,423.399,2204.95,-424.268,426.442,1735.18,-646.545,481.359,1443.5
11.5667,-483.967,434.991,2214.37,-443.25,771.159,2215.82,0,0,0,-391.81,848.681,2500.25,-371.669,879.4,2359.99,-326.605,882.733,2186.4,-472.665,455.132,2674.71,-393.839,367.032,2487.36,0,0,0,-390.651,284.149,2266.97,0,0,0,-319.94,724.501,1765.75,-345.297,744.932,2220.31,-405.431,418.762,2200.31,-454.118,429.629,1730.69,-671.178,484.691,1438.57
11.6,-504.978,432.527,2211.18,-460.493,767.392,2213.93,-462.522,770.87,2660.95,-407.315,844.914,2498.37,-387.463,879.835,2358.98,-342.254,888.094,2186.26,-492.081,449.915,2671.38,-414.85,361.092,2482.72,-408.039,318.056,2368.25,-411.807,280.092,2263.05,0,0,0,-329.793,721.459,1765.03,-362.975,740.151,2217.55,-426.731,413.98,2196.4,-487.01,435.136,1727.5,-691.464,489.328,1428.28
11.6333,-526.278,428.47,2209,-480.344,763.335,2211.61,-478.461,765.943,2660.08,-424.703,840.856,2496.92,-406.011,880.124,2359.12,-359.353,895.774,2187.7,-511.353,444.554,2668.34,-437.454,356.02,2478.08,-432.672,313.13,2364.48,-434.556,277.049,2258.85,0,0,0,-341.82,718.995,1764.45,-382.971,735.514,2214.51,-447.742,409.633,2193.5,-519.757,441.946,1726.63,-706.824,496.573,1417.56
11.6667,-547.433,424.558,2207.7,-500.92,759.278,2209,-496.573,758.553,2658.49,-443.83,837.669,2497.21,-425.862,881.718,2361.44,-377.32,904.323,2191.47,-529.755,439.772,2665.88,-459.044,350.514,2473.74,0,0,0,-457.595,273.717,2255.52,0,0,0,-356.31,716.242,1763.58,-404.272,731.457,2211.47,-468.318,405.576,2191.91,-546.564,447.597,1724.75,-716.387,504.833,1408
