Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,-777.245,405.286,2241.32,-736.673,743.339,2242.91,-733.195,718.126,2729.05,-684.364,871.43,2699.78,-670.743,1004.3,2694.71,-615.247,1177.89,2685.73,0,0,0,-784.2,274.441,2702.39,0,0,0,-857.52,73.0297,2670.22,-716.387,693.783,1371.34,-705.954,712.475,1781.4,-640.894,720.879,2233.78,-698.419,390.506,2224.94,-727.979,405.866,1751.84,-746.237,434.701,1389.01
0.0333333,-778.259,406.011,2241.32,-734.644,743.773,2242.62,0,0,0,-681.466,871.72,2698.48,-666.396,1004.59,2691.96,-609.306,1177.6,2681.09,0,0,0,0,0,0,0,0,0,-860.418,74.0441,2669.93,-716.097,693.638,1371.34,-704.36,712.185,1781.11,-639.155,720.154,2233.49,-699.579,390.651,2224.94,-728.559,406.011,1751.84,-746.526,434.701,1389.01
0.0666667,-778.984,406.735,2241.17,-732.471,744.063,2242.04,0,0,0,-678.568,871.865,2697.03,-662.339,1004.3,2689.49,-603.075,1176.74,2676.89,0,0,0,0,0,0,0,0,0,-863.896,75.0583,2669.35,-715.663,693.493,1371.34,-702.766,712.185,1781.11,-637.561,719.72,2233.35,-700.593,390.651,2224.94,-728.993,406.011,1751.84,-746.671,434.701,1389.01
0.1,-779.564,407.025,2241.03,-731.167,744.208,2241.75,-730.153,720.444,2725.86,-675.815,871.72,2695.87,-658.137,1004.01,2687.47,-596.699,1175.87,2673.7,0,0,0,0,0,0,0,0,0,-868.098,76.0727,2669.06,-715.373,693.638,1371.34,-701.317,712.185,1780.82,-636.402,719.285,2233.2,-701.172,390.506,2224.94,-729.283,406.156,1751.84,-746.671,434.991,1389.01
0.133333,-779.708,406.88,2241.03,-730.297,743.918,2241.61,-729.863,719.285,2726.73,-673.062,871.43,2695,-654.225,1003.58,2686.16,-590.903,1174.56,2671.96,0,0,0,0,0,0,0,0,0,-872.3,77.3768,2668.92,-715.228,693.638,1371.34,-700.883,711.895,1780.82,-635.678,718.995,2233.2,-701.462,390.072,2224.8,-729.863,406.156,1751.84,-746.816,434.991,1389.01
0.166667,-779.853,406.59,2240.88,-729.718,743.628,2241.46,-728.559,719.43,2726.44,-670.309,871.141,2694.57,-650.602,1003.14,2685.58,-585.832,1173.55,2671.24,0,0,0,-797.386,277.194,2701.81,-838.973,182.285,2691.52,-876.067,78.6809,2668.77,-715.228,693.493,1371.34,-700.883,711.46,1780.82,-635.098,718.271,2233.06,-701.607,389.637,2224.8,-730.442,406.011,1751.84,-746.816,434.846,1389.01
0.2,-780.288,406.3,2240.88,-729.428,743.049,2241.46,-726.82,719.43,2726.15,-667.845,870.851,2694.28,-647.125,1002.71,2685.58,-581.63,1172.82,2671.24,0,0,0,0,0,0,-841.291,183.154,2692.1,-879.545,80.1299,2668.92,-715.228,693.348,1371.34,-700.883,710.881,1780.82,-634.953,717.546,2232.91,-702.187,388.912,2224.94,-731.022,405.576,1751.84,-747.106,434.701,1389.01
0.233333,-781.013,405.721,2241.03,-729.283,742.324,2241.46,-725.226,719.72,2725.86,-665.527,870.416,2694.28,-644.227,1002.28,2685.87,-578.152,1172.39,2671.67,0,0,0,0,0,0,0,0,0,-882.298,81.2891,2669.35,-715.083,693.203,1371.48,-700.883,710.446,1780.97,-634.808,716.677,2232.91,-703.056,388.188,2224.94,-731.891,405.141,1751.84,-747.251,434.556,1389.01
0.266667,-782.027,404.996,2241.32,-728.704,741.6,2241.46,0,0,0,-663.643,869.836,2694.42,-642.053,1001.84,2686.02,-575.544,1171.66,2672.11,0,0,0,0,0,0,0,0,0,-884.326,82.0136,2669.93,-715.083,693.203,1371.48,-701.028,709.867,1780.97,-634.373,715.663,2232.77,-704.07,387.463,2224.94,-732.761,404.851,1751.84,-747.541,434.411,1388.87
0.3,-782.896,404.562,2241.46,-727.979,741.02,2241.46,0,0,0,-662.194,869.257,2694.42,-640.459,1001.26,2686.31,-573.66,1170.94,2672.54,0,0,0,-799.705,277.339,2703.11,0,0,0,-885.776,82.3034,2670.51,-715.083,693.058,1371.63,-701.028,709.432,1780.97,-633.939,714.793,2232.62,-704.94,386.739,2224.94,-733.92,404.417,1751.99,-747.83,434.121,1389.01
0.333333,-783.621,404.272,2241.46,-727.544,740.44,2241.61,0,0,0,-661.18,868.677,2694.28,-639.155,1000.54,2686.31,-572.211,1170.21,2672.69,0,0,0,0,0,0,0,0,0,-886.5,82.0136,2671.38,-715.228,693.058,1371.63,-701.172,708.852,1780.97,-633.504,713.924,2232.48,-705.809,386.014,2224.94,-735.079,404.417,1751.99,-748.12,433.976,1388.87
0.366667,-784.2,403.837,2241.46,-726.965,740.006,2241.61,-716.822,720.154,2725.72,-660.311,867.808,2694.13,-638.431,999.667,2686.16,-571.197,1169.35,2672.25,0,0,0,-799.27,276.325,2703.84,-845.783,183.734,2695.15,-886.355,81.5789,2672.54,-715.083,692.913,1371.63,-701.172,708.418,1780.97,-633.069,713.199,2232.48,-706.389,385.58,2224.8,-735.804,404.127,1751.99,-748.41,433.831,1388.87
0.4,-784.635,403.547,2241.46,-726.82,739.426,2241.46,0,0,0,-659.441,866.794,2694.28,-637.561,998.798,2686.16,-570.617,1168.62,2671.67,0,0,0,-798.256,275.6,2704.13,0,0,0,-885.341,80.5646,2673.84,-715.228,692.913,1371.77,-700.883,707.983,1780.97,-632.924,712.475,2232.48,-706.969,385.145,2224.8,-735.804,403.837,1751.84,-748.7,433.687,1388.87
0.433333,-784.925,403.113,2241.32,-726.675,738.847,2241.46,0,0,0,-658.572,865.779,2694.42,-636.692,997.928,2686.31,-570.617,1168.04,2671.09,0,0,0,-797.096,274.586,2704.42,-843.32,181.705,2696.16,-883.747,79.2605,2674.86,-715.083,692.768,1371.77,-700.738,707.548,1780.97,-632.78,711.895,2232.48,-707.258,384.71,2224.8,-735.224,403.402,1751.84,-748.7,433.687,1388.87
0.466667,-784.925,402.678,2241.17,-726.53,738.267,2241.32,0,0,0,-658.137,864.765,2694.57,-636.547,997.059,2686.31,-571.052,1167.46,2670.66,0,0,0,-795.503,273.572,2704.42,-841.581,180.546,2696.45,-881.718,77.9564,2675.58,-715.228,692.623,1371.77,-700.448,706.969,1780.97,-632.635,711.171,2232.48,-707.258,384.131,2224.65,-734.644,402.968,1751.7,-748.555,433.542,1388.87
0.5,-784.345,401.664,2240.88,-726.53,737.253,2241.32,0,0,0,-658.282,864.185,2694.42,-636.982,996.334,2686.16,-572.066,1167.03,2670.37,0,0,0,-793.909,272.413,2704.42,0,0,0,-879.4,76.3625,2676.16,-715.228,692.623,1371.92,-700.448,706.389,1780.97,-632.635,710.591,2232.48,-706.679,383.406,2224.51,-734.355,402.678,1751.55,-748.555,433.542,1388.87
0.533333,-783.476,400.794,2240.88,-726.24,736.383,2241.17,-717.256,711.75,2726.3,-658.862,863.461,2694.13,-638.141,995.9,2685.87,-573.37,1166.45,2670.37,0,0,0,-792.025,271.108,2704.42,0,0,0,-876.647,74.7685,2676.16,-715.373,692.479,1371.92,-700.448,705.809,1781.11,-632.49,710.011,2232.48,-705.664,382.682,2224.36,-734.065,402.243,1751.41,-748.7,433.397,1388.72
0.566667,-782.317,399.78,2240.88,-726.24,735.514,2241.17,-716.242,712.33,2727.31,-659.441,862.881,2693.84,-639.155,995.32,2685.73,-574.819,1166.01,2670.51,0,0,0,0,0,0,0,0,0,-873.604,73.0297,2676.02,-715.518,692.479,1371.92,-700.448,705.23,1781.11,-632.345,709.287,2232.48,-704.65,381.812,2224.36,-733.775,401.809,1751.41,-748.7,433.397,1388.72
0.6,-781.157,398.621,2240.88,-726.24,734.355,2241.17,0,0,0,-660.021,862.302,2693.84,-640.314,994.596,2685.73,-576.703,1165.58,2670.66,0,0,0,0,0,0,0,0,0,-870.271,71.2909,2676.02,-715.518,692.334,1371.92,-700.303,704.505,1781.26,-632.2,708.562,2232.48,-703.346,380.943,2224.07,-733.34,401.374,1751.26,-748.7,433.397,1388.72
0.633333,-779.708,397.461,2240.59,-726.24,733.195,2241.17,0,0,0,-660.6,861.577,2693.84,-641.329,994.016,2686.02,-578.442,1165.29,2670.95,0,0,0,-779.708,270.094,2703.26,0,0,0,-866.649,69.2623,2675.73,-715.518,692.189,1372.06,-700.158,703.926,1781.26,-632.055,707.838,2232.48,-702.042,379.929,2223.93,-732.471,400.649,1751.12,-748.555,433.252,1388.58
0.666667,-778.259,396.302,2240.45,-726.095,732.036,2241.17,0,0,0,-661.325,860.708,2693.99,-642.488,993.292,2686.02,-580.326,1164.85,2671.09,0,0,0,-782.027,266.761,2705.43,0,0,0,-863.026,67.3786,2675.58,-715.518,692.189,1372.06,-699.868,703.346,1781.26,-631.765,707.258,2232.48,-700.303,379.059,2223.78,-731.891,400.215,1750.98,-748.41,433.107,1388.58
0.7,-776.376,394.853,2240.3,-725.95,730.877,2241.17,-717.691,707.403,2726.44,-662.049,859.838,2693.99,-643.937,992.567,2686.16,-582.354,1164.27,2671.24,0,0,0,-780.288,265.747,2705,0,0,0,-858.969,65.2051,2675.58,-715.663,692.044,1372.06,-699.579,702.766,1781.26,-631.62,706.679,2232.48,-698.564,377.9,2223.64,-731.312,399.78,1750.83,-748.41,432.962,1388.43
0.733333,-774.637,393.404,2240.45,-725.661,729.573,2241.03,-717.836,706.389,2726.3,-662.774,858.969,2693.99,-645.241,991.987,2686.45,-584.528,1163.84,2671.67,0,0,0,0,0,0,0,0,0,-855.202,63.0316,2675.58,-715.663,692.044,1372.21,-699.434,702.187,1781.4,-631.331,705.954,2232.48,-696.536,377.031,2223.49,-730.732,399.345,1750.69,-748.265,432.962,1388.43
0.766667,-773.043,391.955,2240.45,-725.516,728.559,2241.17,0,0,0,-663.354,858.244,2694.13,-646.4,990.973,2686.74,-586.411,1163.26,2672.11,0,0,0,-775.072,261.255,2704.85,0,0,0,-851.289,61.1479,2675.73,-715.663,691.899,1372.21,-699.144,701.607,1781.4,-630.751,705.375,2232.48,-694.797,376.016,2223.35,-730.297,399.055,1750.69,-748.12,432.817,1388.29
0.8,-771.304,390.796,2240.45,-725.226,727.544,2241.32,0,0,0,-663.933,857.23,2694.28,-647.559,990.249,2687.03,-588.295,1162.54,2672.69,0,0,0,0,0,0,0,0,0,-847.522,59.1193,2676.16,-715.663,691.754,1372.35,-698.709,701.172,1781.4,-630.171,704.795,2232.62,-692.913,375.292,2223.21,-729.863,398.621,1750.54,-747.975,432.817,1388.29
0.833333,-769.71,389.782,2240.3,-724.791,726.53,2241.32,0,0,0,-664.368,856.216,2694.57,-648.429,989.379,2687.61,-589.889,1162.1,2673.41,0,0,0,0,0,0,0,0,0,-843.754,57.2356,2676.6,-715.663,691.609,1372.35,-698.13,700.738,1781.55,-629.302,704.505,2232.91,-691.464,374.277,2222.92,-729.283,398.186,1750.4,-747.975,432.672,1388.14
0.866667,-768.261,388.912,2240.01,-724.212,725.661,2241.32,-715.663,702.042,2727.46,-664.658,855.491,2694.57,-649.153,988.51,2687.76,-591.193,1161.38,2673.99,0,0,0,-766.233,257.198,2704.56,0,0,0,-840.277,55.4968,2676.89,-715.663,691.464,1372.5,-697.405,700.158,1781.55,-628.143,704.215,2233.2,-689.581,373.843,2223.06,-728.559,397.896,1750.25,-747.975,432.527,1388.14
0.9,-766.957,388.188,2239.87,-723.342,725.081,2241.17,0,0,0,-664.947,854.622,2694.57,-649.733,987.495,2687.61,-591.918,1160.51,2674.14,0,0,0,0,0,0,0,0,0,-836.799,53.758,2677.18,-715.663,691.464,1372.5,-696.681,699.724,1781.55,-626.694,703.781,2233.49,-688.276,373.263,2222.92,-727.544,397.461,1750.11,-747.83,432.238,1388
0.933333,-765.653,387.608,2239.58,-722.328,724.357,2241.17,-717.546,697.55,2724.27,-664.947,853.897,2694.13,-649.588,986.771,2687.18,-591.773,1159.64,2673.84,0,0,0,-762.9,252.561,2702.54,0,0,0,-833.611,52.309,2677.03,-715.663,691.319,1372.5,-695.521,699.289,1781.4,-625.679,703.346,2233.49,-686.972,372.684,2222.92,-726.53,397.027,1749.96,-747.541,432.238,1388
0.966667,-764.494,387.174,2239.43,-721.024,723.922,2241.03,-717.256,696.97,2724.13,-664.658,853.173,2693.84,-649.153,986.047,2686.45,-590.903,1158.62,2672.83,0,0,0,0,0,0,0,0,0,-830.858,51.1498,2676.45,-715.518,691.174,1372.5,-694.362,698.999,1781.4,-623.941,702.766,2233.78,-685.668,372.249,2222.63,-725.95,396.882,1749.82,-747.541,432.093,1388
1,-763.48,386.884,2239.29,-719.575,723.487,2240.88,0,0,0,-663.788,852.738,2693.26,-648.139,985.322,2685.58,-589.31,1157.9,2671.67,0,0,0,-761.161,253.431,2701.52,0,0,0,-828.54,49.9906,2675.29,-715.373,691.174,1372.64,-693.058,698.709,1781.26,-623.216,702.187,2233.35,-685.089,371.09,2222.34,-725.226,396.592,1749.82,-747.541,431.948,1388
1.03333,-762.61,386.594,2239,-717.981,723.052,2240.59,-716.532,695.087,2723.84,-662.339,852.159,2692.68,-646.4,984.887,2684.57,-586.846,1157.17,2669.93,0,0,0,-763.769,255.025,2701.09,0,0,0,-826.946,49.2661,2674.14,-715.373,691.029,1372.64,-691.754,698.275,1781.26,-621.912,701.462,2233.06,-684.074,370.945,2222.34,-724.501,396.447,1749.67,-747.396,431.948,1388
1.06667,-761.886,386.594,2238.85,-716.242,722.763,2240.45,-714.938,698.854,2725.43,-660.6,851.869,2692.1,-644.082,984.597,2683.41,-583.948,1156.45,2668.19,0,0,0,-763.045,253.286,2700.94,0,0,0,-826.366,48.8314,2672.98,-715.373,691.029,1372.64,-690.74,697.985,1781.11,-620.753,700.738,2232.77,-683.495,370.51,2222.34,-723.922,396.302,1749.53,-747.251,431.948,1388
1.1,-761.306,386.594,2238.71,-714.358,722.618,2240.16,-713.924,698.999,2725.14,-658.717,851.579,2691.38,-641.329,984.308,2682.25,-580.181,1155.72,2666.31,0,0,0,0,0,0,0,0,0,-826.656,48.6865,2671.67,-715.228,691.029,1372.64,-689.581,697.695,1780.97,-619.739,699.724,2232.33,-682.915,370.22,2222.19,-723.487,396.157,1749.53,-747.251,431.948,1388
1.13333,-760.727,386.739,2238.56,-712.475,722.473,2239.87,0,0,0,-656.688,851.434,2690.8,-638.431,984.018,2681.38,-575.979,1155,2664.86,0,0,0,0,0,0,0,0,0,-828.105,48.9763,2670.66,-715.228,690.885,1372.5,-688.421,697.55,1780.97,-618.724,698.13,2231.32,-682.625,369.786,2222.19,-723.052,396.013,1749.53,-747.106,432.093,1388
1.16667,-760.292,387.029,2238.27,-710.591,722.473,2239.72,0,0,0,-654.515,851.289,2690.22,-635.533,983.728,2680.37,-571.487,1154.28,2663.56,0,0,0,-766.088,254.155,2699.35,0,0,0,-830.279,49.7008,2669.64,-715.083,690.885,1372.5,-687.407,697.405,1780.82,-615.536,699.144,2232.19,-682.335,369.496,2222.19,-722.473,396.013,1749.38,-747.106,432.093,1388
1.2,-759.857,387.029,2238.27,-708.852,722.473,2239.58,0,0,0,-652.196,850.999,2689.64,-632.2,983.438,2679.5,-566.85,1153.26,2662.54,0,0,0,-766.523,254.3,2698.04,0,0,0,-833.611,50.4253,2668.63,-714.793,691.029,1372.5,-686.538,697.405,1780.68,-613.943,698.854,2232.19,-682.191,369.206,2222.05,-721.893,396.157,1749.38,-746.961,432.382,1388
1.23333,-759.422,387.029,2238.27,-707.693,722.473,2239.43,0,0,0,-649.588,850.71,2688.91,-628.722,982.859,2678.34,-561.923,1152.1,2661.38,0,0,0,-767.537,254.155,2698.04,0,0,0,-837.379,51.4396,2667.61,-714.648,691.174,1372.21,-685.668,697.84,1780.53,-612.928,698.419,2231.9,-681.901,368.771,2221.9,-720.879,396.013,1749.24,-746.526,432.962,1388.29
1.26667,-759.278,386.594,2238.42,-706.969,722.183,2239.14,-707.983,700.303,2723.69,-646.98,850.275,2688.05,-625.245,982.279,2677.18,-556.852,1150.8,2660.08,0,0,0,0,0,0,0,0,0,-841.291,52.309,2666.02,-714.358,691.609,1372.06,-684.799,698.13,1780.39,-612.059,698.275,2231.75,-681.031,369.351,2222.19,-719.14,395.723,1748.95,-746.237,433.397,1388.29
1.3,-758.698,386.304,2237.99,-706.534,721.748,2239,0,0,0,-644.227,849.55,2687.03,-621.622,981.41,2675.73,-551.78,1149.2,2658.05,0,0,0,0,0,0,0,0,0,-844.914,52.7437,2663.99,-714.358,691.754,1372.06,-684.654,698.275,1780.39,-611.624,697.84,2231.75,-680.742,368.771,2221.9,-716.532,395.433,1748.66,-745.802,433.687,1388.29
1.33333,-758.118,385.58,2237.7,-706.389,721.024,2239,0,0,0,-641.618,848.536,2686.02,-618,980.106,2674.28,-546.854,1147.47,2655.73,0,0,0,0,0,0,0,0,0,-847.812,52.5988,2661.24,-714.358,692.044,1372.06,-684.654,698.275,1780.39,-611.479,697.55,2231.61,-680.017,368.192,2221.76,-714.069,395.143,1748.22,-745.222,434.266,1388.29
1.36667,-757.394,383.986,2237.12,-706.389,720.154,2238.85,0,0,0,-639.3,847.087,2685,-614.812,978.512,2672.98,-542.362,1145.29,2653.7,0,0,0,-771.594,251.257,2695.15,-818.107,155.333,2685.73,-849.695,52.0192,2658.2,-714.214,692.044,1372.06,-684.654,697.985,1780.39,-611.479,696.97,2231.75,-679.003,367.467,2221.47,-712.765,394.998,1747.93,-744.643,434.556,1388.14
1.4,-755.8,382.971,2237.12,-706.389,719.14,2239,0,0,0,-637.706,845.203,2684.42,-612.204,976.338,2671.96,-538.305,1142.68,2651.82,0,0,0,0,0,0,-814.774,153.739,2681.24,-850.42,50.5702,2655.15,-714.358,691.899,1372.21,-684.509,697.405,1780.53,-611.479,696.246,2231.75,-677.554,366.453,2221.18,-712.765,394.708,1747.93,-744.498,434.701,1388
1.43333,-754.496,381.522,2237.12,-706.244,717.981,2239.14,-701.752,694.797,2721.95,-636.837,843.175,2683.84,-610.755,973.875,2671.24,-535.551,1139.93,2650.66,0,0,0,0,0,0,-814.05,151.276,2679.35,-849.985,48.5416,2652.25,-714.214,691.754,1372.21,-684.219,696.681,1780.68,-611.189,695.377,2231.9,-676.105,365.294,2221.03,-713.489,394.129,1747.79,-744.787,434.411,1388
1.46667,-753.337,380.073,2236.97,-706.099,716.677,2239.29,-702.187,692.768,2722.24,-636.402,841.146,2683.84,-610.03,971.701,2671.38,-533.958,1137.47,2650.81,0,0,0,-769.855,243.432,2691.67,-812.601,148.668,2677.76,-848.246,45.9334,2649.79,-714.214,691.609,1372.35,-683.784,695.811,1780.68,-611.045,694.217,2232.04,-674.801,364.134,2220.74,-714.214,393.549,1747.79,-744.932,434.266,1388
1.5,-752.322,378.48,2236.68,-705.954,715.228,2239.29,-702.187,690.305,2722.24,-636.547,838.828,2684.28,-610.175,969.528,2672.54,-533.813,1135.15,2652.54,0,0,0,0,0,0,0,0,0,-845.348,43.0354,2647.91,-714.214,691.319,1372.5,-683.495,694.797,1780.82,-610.755,692.913,2232.19,-673.786,362.685,2220.6,-715.083,393.115,1747.79,-745.077,433.976,1387.85
1.53333,-751.163,376.886,2236.54,-705.809,713.634,2239.43,-702.332,687.987,2722.24,-637.271,836.799,2685.15,-611.189,967.499,2674.28,-535.117,1133.41,2655.59,0,0,0,-764.204,237.781,2690.07,0,0,0,-841.436,39.7027,2646.75,-714.214,691.174,1372.79,-683.06,693.783,1780.97,-610.755,691.609,2232.33,-672.627,361.236,2220.16,-715.807,392.535,1747.79,-745.222,433.687,1387.71
1.56667,-750.004,375.437,2236.39,-705.954,712.04,2239.58,-702.766,685.523,2722.39,-638.431,834.771,2686.16,-612.783,965.471,2676.31,-537.58,1132.11,2659.35,0,0,0,-761.886,235.318,2689.2,-803.327,139.829,2674.28,-836.944,36.37,2646.02,-714.358,690.885,1372.93,-682.625,692.768,1781.11,-610.755,690.595,2232.48,-671.323,359.932,2220.02,-715.952,391.81,1747.79,-745.367,433.542,1387.57
1.6,-748.41,373.843,2236.1,-706.099,710.591,2239.72,0,0,0,-640.169,832.597,2687.32,-615.102,963.587,2678.19,-540.623,1130.51,2662.83,0,0,0,-758.263,232.42,2688.34,-798.835,136.641,2673.41,-831.728,32.7475,2645.44,-714.358,690.45,1373.22,-682.191,691.899,1781.11,-610.755,689.581,2232.77,-669.729,358.773,2219.73,-715.807,391.521,1747.64,-745.367,433.252,1387.57
1.63333,-746.671,372.394,2235.81,-706.534,708.997,2239.87,0,0,0,-642.488,830.858,2687.9,-617.565,961.703,2679.5,-543.376,1129.06,2665.15,0,0,0,0,0,0,-794.343,133.308,2672.11,-826.221,29.125,2644.43,-714.214,690.16,1373.36,-681.756,691.174,1781.26,-611.045,688.711,2232.91,-667.845,357.759,2219.44,-715.663,390.941,1747.64,-745.367,433.107,1387.57
1.66667,-744.498,370.8,2235.67,-706.969,707.693,2239.87,-707.838,676.105,2721.08,-644.806,828.975,2688.34,-619.883,959.82,2680.22,-545.55,1127.18,2665.88,0,0,0,-753.337,226.769,2686.45,0,0,0,-819.991,25.5025,2643.27,-714.214,690.015,1373.51,-681.321,690.74,1781.4,-611.334,687.987,2233.2,-665.527,357.034,2219.29,-715.373,390.651,1747.5,-745.512,432.962,1387.42
1.7,-742.034,369.206,2235.23,-707.983,706.534,2239.87,-709.867,673.931,2720.94,-647.27,826.946,2688.19,-622.057,957.936,2680.37,-547.578,1125.15,2665.73,0,0,0,0,0,0,0,0,0,-813.325,21.8799,2641.82,-714.069,689.87,1373.65,-681.466,690.45,1781.69,-612.204,687.697,2233.64,-662.774,356.455,2218.86,-714.503,390.506,1747.5,-745.512,432.962,1387.42
1.73333,-739.136,367.467,2234.8,-709.577,705.23,2240.16,0,0,0,-650.023,825.497,2687.76,-624.665,956.197,2680.22,-550.042,1123.41,2665.3,0,0,0,0,0,0,0,0,0,-806.37,18.5472,2640.52,-714.214,689.87,1373.8,-682.335,690.595,1781.98,-613.363,687.697,2233.93,-659.731,356.02,2218.42,-712.62,390.361,1747.35,-745.222,433.107,1387.42
1.76667,-735.949,366.018,2234.07,-711.605,703.781,2240.16,-714.214,673.062,2722.68,-652.921,824.193,2687.47,-627.563,954.748,2680.22,-552.94,1122.11,2665.3,0,0,0,-738.412,217.495,2683.7,0,0,0,-799.705,15.6492,2639.21,-714.358,689.87,1373.8,-683.64,690.45,1782.13,-615.247,687.697,2234.36,-656.398,355.73,2218.13,-709.867,390.361,1746.92,-744.643,433.252,1387.42
1.8,-732.616,364.279,2233.64,-714.214,702.187,2240.3,-715.373,672.192,2721.81,-655.964,823.034,2687.32,-630.896,953.879,2680.66,-556.852,1121.38,2666.02,0,0,0,-730.008,208.946,2689.35,0,0,0,-793.474,12.7512,2637.76,-714.358,689.87,1373.94,-684.944,690.16,1782.42,-617.42,687.697,2234.51,-652.921,355.296,2217.55,-707.548,390.072,1746.63,-744.208,433.542,1387.42
1.83333,-729.573,361.961,2233.06,-717.256,700.303,2240.45,-717.112,670.599,2721.37,-659.007,822.019,2687.32,-635.098,952.719,2681.38,-562.068,1120.95,2667.32,0,0,0,-730.153,213.438,2681.52,0,0,0,-787.388,9.99812,2636.61,-714.503,689.725,1373.8,-686.393,689.725,1782.56,-620.028,687.697,2234.8,-649.588,354.571,2217.12,-705.52,390.072,1746.34,-743.628,433.831,1387.28
1.86667,-727.11,359.932,2232.77,-720.154,698.419,2240.59,-718.416,668.86,2721.08,-662.339,820.86,2687.9,-639.59,951.995,2682.68,-568.299,1120.95,2669.35,0,0,0,0,0,0,0,0,0,-781.302,7.53482,2635.88,-714.648,689.725,1373.8,-687.987,689.146,1782.71,-622.202,687.407,2235.23,-647.125,353.847,2216.68,-703.781,389.637,1745.9,-743.339,433.831,1387.28
1.9,-725.371,358.049,2232.48,-723.052,696.536,2240.74,-719.575,666.831,2721.08,-665.527,819.701,2688.77,-644.516,950.836,2684.42,-575.544,1121.09,2672.4,0,0,0,-730.442,205.614,2673.99,0,0,0,-775.072,5.07151,2636.61,-714.938,689.581,1373.94,-689.436,688.421,1782.85,-624.81,686.682,2235.38,-645.241,353.122,2216.39,-702.477,389.057,1745.61,-743.194,433.831,1387.13
1.93333,-724.067,356.455,2232.48,-725.516,694.797,2241.17,-720.444,664.658,2721.08,-668.57,818.252,2689.49,-649.443,949.821,2686.02,-583.369,1120.95,2675.58,0,0,0,-714.069,206.048,2683.7,0,0,0,-768.986,2.60821,2638.05,-714.938,689.436,1374.09,-690.595,687.697,1783.14,-627.418,685.813,2235.52,-644.082,351.963,2216.1,-702.042,388.623,1745.47,-743.049,433.831,1387.13
1.96667,-723.777,354.281,2232.04,-727.979,692.913,2241.32,0,0,0,-671.613,816.658,2690.22,-654.37,948.228,2687.61,-590.614,1120.51,2678.34,0,0,0,-712.33,205.034,2684.71,0,0,0,-763.335,0.1449,2639.36,-714.938,689.291,1374.09,-691.464,686.972,1783.29,-629.592,684.509,2235.67,-643.502,350.804,2215.82,-701.462,387.898,1745.03,-742.904,433.831,1386.99
2,-723.487,352.398,2231.9,-730.297,691.029,2241.61,-720.879,660.6,2718.62,-674.511,815.064,2690.8,-659.007,946.779,2688.77,-597.569,1119.79,2680.51,0,0,0,-707.838,203.005,2683.55,0,0,0,-757.973,-2.3184,2640.37,-715.083,689.291,1374.09,-692.189,686.248,1783.43,-631.91,683.35,2235.81,-643.357,349.355,2215.53,-701.172,387.174,1744.89,-742.759,433.687,1386.84
2.03333,-723.342,350.369,2231.75,-732.616,689.146,2241.9,0,0,0,-676.974,813.18,2690.65,-663.064,944.895,2688.91,-603.655,1118.63,2681.24,0,0,0,0,0,0,0,0,0,-753.047,-4.92661,2640.81,-715.083,689.146,1374.23,-692.913,685.233,1783.43,-634.084,681.901,2235.96,-643.068,347.906,2215.38,-701.462,386.304,1744.74,-742.904,433.542,1386.84
2.06667,-723.052,348.34,2231.46,-734.789,687.117,2242.04,0,0,0,-679.293,811.587,2690.22,-666.686,943.301,2688.19,-608.726,1117.18,2680.8,0,0,0,-701.462,200.107,2682.54,0,0,0,-748.12,-7.53482,2640.52,-715.083,689.001,1374.38,-693.638,684.364,1783.72,-636.257,680.452,2236.1,-642.778,346.312,2214.95,-701.607,385.435,1744.45,-742.759,433.252,1386.7
2.1,-723.052,346.312,2231.17,-736.963,685.233,2242.19,-720.154,654.949,2719.63,-680.597,809.703,2689.2,-669.294,941.562,2686.45,-612.783,1115.73,2678.34,0,0,0,-698.419,197.789,2681.81,0,0,0,-742.179,-10.143,2639.65,-715.083,688.856,1374.38,-693.927,683.35,1783.72,-638.431,679.003,2236.39,-642.778,344.863,2214.66,-701.752,384.565,1744.16,-742.904,433.107,1386.55
2.13333,-723.487,344.428,2231.03,-738.557,683.35,2242.33,-719.865,652.776,2718.91,-681.321,807.819,2687.32,-671.178,939.823,2683.41,-615.681,1114.14,2674.28,0,0,0,-694.797,195.326,2680.8,-721.169,95.3444,2663.99,-735.949,-13.041,2637.04,-715.083,688.711,1374.52,-694.362,682.48,1784.01,-640.169,677.554,2236.54,-643.212,342.979,2214.37,-701.897,383.696,1744.02,-742.904,432.962,1386.41
