Time,Rhip,,,Lhip,,,Lshoulder,,,HLelbow,,,Lelbow,,,Lhand,,,Rshoulder,,,HRelbow,,,Relbow,,,Rhand,,,Lfeet,,,Lknee,,,Lwaist,,,Rwaist,,,Rknee,,,Rfeet,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4.96667,-956.922,398.766,2237.55,-924.029,735.224,2240.74,-934.462,710.736,2719.63,-893.021,863.316,2691.81,-875.198,990.249,2687.61,-814.485,1160.8,2675.58,-973.585,420.356,2705.58,-941.707,268.935,2701.09,-966.92,160.115,2703.69,-994.161,51.8743,2691.81,-919.682,687.842,1372.64,-888.384,705.23,1782.85,-826.077,713.199,2234.8,-880.124,385.725,2221.32,-925.333,410.068,1752.28,-948.517,446.873,1389.59
5,-956.922,398.766,2237.26,-923.45,734.934,2240.45,-933.882,710.446,2719.05,-893.021,864.33,2691.81,-875.343,991.118,2688.05,-814.629,1161.67,2676.6,-973.73,420.501,2705.72,-941.707,268.935,2701.09,-965.471,160.405,2703.98,-993.436,52.4539,2691.96,-919.827,687.552,1372.5,-888.094,705.23,1783.29,-825.642,712.765,2234.65,-880.414,385.29,2221.32,-925.623,409.923,1752.28,-948.517,446.873,1389.59
5.03333,-957.211,398.766,2237.41,-923.015,734.789,2240.45,-932.288,710.011,2717.46,-893.165,865.055,2691.67,-875.488,991.842,2687.9,-814.629,1162.25,2676.89,-974.02,421.08,2706.01,-941.707,268.79,2701.09,-965.181,161.564,2703.84,-992.712,53.3233,2692.1,-919.827,687.552,1372.5,-887.659,704.94,1783.14,-825.207,712.33,2234.51,-880.559,385,2221.47,-925.768,409.633,1752.28,-948.662,446.728,1389.59
5.06667,-957.211,398.621,2237.41,-922.725,734.644,2240.16,-930.26,709.432,2715.43,-893.165,865.779,2691.23,-875.632,992.422,2687.61,-814.629,1162.82,2676.6,-974.454,421.95,2706.3,-941.707,268.79,2701.23,-963.297,161.564,2702.68,-992.277,53.758,2691.96,-919.682,687.697,1372.64,-887.514,704.795,1783.14,-824.917,712.04,2234.36,-880.559,384.855,2221.47,-925.768,409.633,1752.28,-948.662,446.728,1389.59
5.1,-956.777,398.621,2237.41,-922.725,734.644,2240.16,-928.376,708.997,2713.55,-893.021,866.359,2690.65,-875.488,993.147,2686.6,-814.34,1163.26,2675,-975.034,423.109,2706.88,-941.562,268.645,2701.38,-963.442,159.39,2701.81,-991.698,54.0478,2691.81,-919.827,687.407,1372.35,-887.514,704.795,1783,-824.917,712.185,2234.36,-880.124,384.855,2221.47,-925.623,409.633,1752.28,-948.662,446.728,1389.59
5.13333,-956.197,398.621,2237.41,-922.725,734.644,2240.16,-926.927,708.562,2712.1,-892.731,866.794,2689.78,-875.053,993.581,2685.29,-813.76,1163.69,2672.69,-975.614,424.558,2707.61,-941.562,268.645,2701.52,-963.877,159.825,2702.39,-990.828,54.4825,2691.52,-919.827,687.407,1372.5,-886.79,703.056,1779.81,-824.772,712.33,2234.22,-879.545,385,2221.32,-925.333,409.778,1752.28,-948.662,446.728,1389.59
5.16667,-955.473,398.621,2237.41,-922.725,734.934,2240.01,-926.492,708.418,2711.66,-892.296,867.228,2688.91,-874.328,993.871,2683.84,-812.891,1164.13,2669.79,-976.483,426.297,2708.48,-941.562,268.5,2701.67,-965.036,160.839,2703.84,-990.393,54.6274,2691.23,-919.827,687.552,1372.5,-883.167,709.867,1784.3,-824.772,712.765,2234.22,-878.82,385.29,2221.32,-924.754,409.923,1752.13,-948.517,446.728,1389.59
5.2,-954.748,398.766,2237.26,-922.58,734.934,2240.01,-927.507,708.707,2712.68,-891.716,867.373,2688.19,-873.459,994.161,2682.39,-812.021,1164.27,2666.89,-977.497,428.325,2709.49,-941.562,268.5,2701.67,-966.05,161.999,2705.14,-989.959,54.6274,2691.23,-919.827,687.552,1372.5,-883.457,708.852,1783.29,-824.772,713.054,2234.07,-877.951,385.58,2221.32,-924.319,410.213,1752.13,-948.517,446.873,1389.59
5.23333,-954.024,398.911,2237.26,-922.435,735.224,2239.87,-930.55,709.577,2715.72,-891.427,867.663,2687.32,-872.879,994.451,2681.09,-811.442,1164.42,2664.72,-978.512,430.499,2710.5,-941.562,268.5,2701.52,-966.195,163.013,2705.72,-989.959,54.9172,2691.38,-919.682,687.697,1372.64,-883.312,708.997,1783.29,-824.483,713.489,2234.07,-877.226,385.869,2221.32,-923.884,410.358,1752.13,-948.517,446.873,1389.74
5.26667,-953.154,399.2,2237.12,-922.145,735.369,2239.87,-937.505,711.316,2722.53,-891.137,867.808,2686.74,-872.445,994.596,2679.93,-810.717,1164.56,2662.98,-979.671,432.817,2711.66,-941.562,268.645,2701.52,-964.601,163.448,2705,-989.959,55.0621,2691.67,-919.827,687.552,1372.5,-882.877,709.142,1783.14,-824.193,713.779,2234.07,-876.502,386.159,2221.32,-923.45,410.503,1752.13,-948.372,446.873,1389.74
5.3,-952.864,399.345,2237.12,-921.711,735.514,2239.87,-936.491,711.895,2721.95,-890.847,868.098,2686.31,-872.155,994.741,2679.35,-810.138,1164.71,2662.11,-980.83,435.425,2712.97,-941.707,268.79,2701.23,-961.558,163.013,2702.68,-989.524,55.0621,2691.38,-919.827,687.407,1372.35,-882.588,709.287,1783.14,-823.758,714.069,2234.07,-876.067,386.304,2221.18,-923.015,410.792,1752.13,-948.372,447.017,1389.74
5.33333,-952.43,399.49,2237.12,-921.276,735.659,2239.87,-935.621,710.881,2720.79,-890.702,868.387,2686.16,-871.865,995.03,2679.21,-809.848,1164.85,2662.11,-982.134,438.178,2714.27,-941.707,268.935,2700.8,-961.124,162.868,2702.1,-989.669,55.207,2691.09,-919.827,687.552,1372.5,-882.153,709.287,1783.14,-823.323,714.069,2234.07,-875.632,386.304,2221.18,-922.725,410.792,1752.13,-948.372,447.017,1389.74
5.36667,-952.285,399.78,2237.12,-920.696,735.804,2239.72,-932.288,713.344,2718.04,-890.557,868.532,2686.31,-871.575,995.175,2679.35,-809.413,1165,2662.4,-983.583,440.932,2715.72,-941.852,269.225,2700.51,-960.689,162.868,2701.52,-989.669,55.3519,2690.51,-919.682,687.552,1372.5,-881.863,709.287,1783,-822.889,714.358,2233.93,-875.343,386.449,2221.18,-922.435,410.937,1752.13,-948.228,447.017,1389.74
5.4,-951.85,399.78,2237.12,-920.262,736.093,2239.72,-931.564,714.358,2717.46,-890.267,868.677,2686.45,-871.285,995.32,2679.5,-808.978,1165.14,2662.98,-984.887,443.83,2717.17,-941.852,270.239,2700.94,-960.254,162.578,2700.8,-989.814,55.3519,2689.93,-919.682,687.697,1372.64,-881.718,709.432,1783,-822.454,714.503,2233.93,-875.053,386.594,2221.18,-922.29,411.082,1752.13,-948.083,447.017,1389.74
5.43333,-951.85,400.215,2236.97,-919.972,736.238,2239.72,-932.578,714.503,2718.04,-890.122,868.677,2686.6,-871.141,995.32,2679.79,-808.544,1165.14,2663.7,-986.336,446.873,2718.62,-942.432,270.819,2700.8,-960.109,162.433,2700.36,-990.249,55.3519,2688.91,-919.827,687.407,1372.35,-881.573,709.577,1783,-822.164,714.503,2233.93,-874.908,386.594,2221.18,-922.145,411.082,1752.13,-948.228,447.162,1389.74
5.46667,-951.705,400.07,2237.26,-919.682,736.528,2239.58,-934.462,713.924,2719.34,-889.833,868.677,2686.89,-870.851,995.32,2680.08,-807.964,1165,2664.14,-987.785,449.915,2720.07,-942.866,270.674,2700.22,-959.964,162.143,2699.78,-990.683,55.3519,2687.9,-919.682,687.552,1372.5,-881.573,709.432,1782.85,-821.874,714.793,2233.93,-874.908,386.739,2221.18,-922.145,411.227,1752.13,-948.228,447.162,1389.74
5.5,-951.56,400.36,2237.12,-919.537,736.818,2239.58,-936.201,713.344,2720.65,-889.688,868.532,2686.89,-870.416,995.32,2680.37,-807.24,1164.85,2664.43,-989.379,453.103,2721.66,-936.201,269.659,2702.54,-960.109,161.854,2699.35,-991.408,55.207,2686.89,-919.682,687.552,1372.35,-881.428,709.867,1782.85,-822.019,714.938,2233.93,-874.763,387.029,2221.18,-922.145,411.372,1752.13,-948.083,447.162,1389.88
5.53333,-951.705,400.36,2237.41,-919.392,736.963,2239.72,-937.36,712.909,2721.52,-889.543,868.532,2687.18,-870.126,995.175,2680.51,-806.66,1164.56,2664.72,-990.828,456.146,2723.11,-934.897,269.37,2702.83,-960.109,161.564,2698.91,-992.132,55.207,2686.02,-919.537,687.697,1372.64,-881.573,710.156,1783,-821.73,715.228,2233.93,-874.618,387.318,2221.18,-922.145,411.517,1752.28,-948.083,447.162,1389.88
5.56667,-951.415,400.939,2236.97,-919.392,737.253,2239.72,-937.36,712.765,2721.66,-889.253,868.387,2687.32,-869.836,995.03,2680.51,-806.08,1164.27,2664.72,-992.277,459.334,2724.71,-943.446,269.949,2699.35,-960.399,161.274,2698.62,-993.147,55.0621,2685.15,-919.682,687.697,1372.5,-881.573,710.301,1782.85,-821.585,715.518,2234.07,-874.618,387.608,2221.18,-922.001,411.807,1752.28,-948.083,447.162,1389.88
5.6,-951.415,401.229,2237.12,-919.392,737.542,2239.72,-937.215,712.765,2721.66,-888.963,868.243,2687.47,-869.402,994.885,2680.66,-805.646,1164.13,2664.86,-993.871,462.377,2726.15,-945.04,270.674,2698.19,-960.544,160.984,2698.19,-994.161,55.0621,2684.28,-919.827,687.552,1372.21,-881.573,710.156,1783,-821.73,715.807,2234.07,-874.618,387.898,2221.18,-922.001,411.952,1752.28,-948.083,447.307,1389.88
5.63333,-951.415,401.519,2237.12,-919.537,737.977,2239.72,-937.215,712.475,2721.95,-888.673,868.098,2687.61,-868.967,994.741,2680.8,-805.066,1163.98,2664.86,-995.32,465.42,2727.75,-946.199,273.572,2696.3,-960.979,160.55,2697.9,-995.175,55.0621,2683.55,-919.682,687.842,1372.5,-881.718,710.736,1783,-821.73,716.242,2234.07,-874.473,388.333,2221.18,-921.856,412.241,1752.28,-948.083,447.307,1389.88
5.66667,-951.415,401.953,2237.12,-919.537,738.267,2239.87,-937.07,712.33,2722.1,-888.529,867.808,2687.9,-868.677,994.596,2680.95,-804.631,1163.69,2664.86,-996.624,468.318,2729.2,-935.476,267.921,2702.25,-961.269,160.26,2697.61,-996.334,54.9172,2682.68,-919.827,687.697,1372.21,-882.008,711.026,1783,-822.019,716.532,2234.07,-874.473,388.623,2221.18,-921.856,412.386,1752.28,-948.083,447.307,1389.88
5.7,-951.415,402.243,2237.12,-919.682,738.557,2239.87,-936.925,712.185,2722.24,-888.239,867.663,2688.05,-868.243,994.306,2681.24,-804.197,1163.55,2665.01,-998.073,471.216,2730.5,-935.042,266.182,2697.75,-961.703,159.825,2697.32,-997.349,54.6274,2681.96,-919.682,687.842,1372.5,-882.008,711.171,1783,-822.019,716.822,2234.22,-874.473,388.912,2221.18,-921.856,412.676,1752.28,-948.083,447.307,1389.88
5.73333,-951.56,402.388,2237.12,-919.827,738.847,2240.01,-935.766,712.33,2721.52,-887.949,867.373,2688.19,-867.808,994.016,2681.24,-803.617,1163.26,2665.01,-999.377,473.969,2731.95,-946.779,269.37,2698.48,-962.138,159.535,2697.17,-997.928,54.6274,2681.24,-919.682,687.842,1372.35,-882.153,711.316,1783,-822.164,716.967,2234.22,-874.763,389.202,2221.32,-921.856,412.676,1752.28,-948.083,447.452,1389.88
5.76667,-951.85,402.678,2237.12,-919.827,739.136,2240.01,-932.578,713.054,2719.05,-887.659,867.228,2688.34,-867.518,993.871,2681.38,-802.893,1162.97,2665.15,-1000.54,476.432,2733.11,-945.909,270.819,2699.64,-962.573,159.101,2697.03,-998.798,54.4825,2680.51,-919.682,687.842,1372.35,-882.153,711.46,1783,-822.164,717.256,2234.22,-875.053,389.347,2221.32,-921.856,412.821,1752.28,-948.083,447.452,1389.88
5.8,-952.285,402.968,2237.26,-919.827,739.426,2240.01,-932.433,712.909,2719.2,-887.514,866.938,2688.48,-866.938,993.581,2681.67,-802.168,1162.54,2665.3,-1001.7,478.895,2734.27,-945.33,269.659,2698.48,-963.007,158.811,2696.88,-999.522,54.1927,2680.08,-919.537,688.131,1372.5,-882.153,711.46,1782.85,-822.164,717.546,2234.36,-875.488,389.347,2221.32,-921.856,412.821,1752.28,-948.083,447.452,1389.88
5.83333,-952.43,403.113,2237.12,-919.827,739.571,2239.87,-933.013,712.33,2719.63,-887.224,866.649,2688.77,-866.504,993.292,2681.96,-801.444,1162.1,2665.73,-1002.85,481.069,2735.43,-945.474,267.631,2697.32,-963.587,158.521,2696.74,-1000.1,54.1927,2680.08,-919.682,687.987,1372.21,-883.892,709.867,1781.11,-822.454,717.546,2234.36,-875.777,389.492,2221.32,-921.711,412.821,1752.42,-948.083,447.452,1389.88
5.86667,-952.719,403.258,2237.26,-920.117,739.716,2240.01,-933.882,711.316,2720.36,-886.935,866.214,2689.06,-865.924,992.857,2682.39,-800.719,1161.67,2666.17,-1003.72,483.098,2736.44,-947.213,266.906,2696.16,-964.022,158.231,2696.59,-1000.68,53.9029,2680.22,-919.682,687.987,1372.35,-885.486,708.562,1779.96,-822.599,717.691,2234.36,-875.922,389.492,2221.32,-921.711,412.966,1752.28,-947.938,447.452,1389.88
5.9,-952.864,403.113,2237.26,-920.262,739.861,2240.16,-934.897,710.156,2721.08,-886.645,865.924,2689.2,-865.489,992.567,2682.54,-799.705,1161.09,2666.6,-1004.59,484.836,2737.31,-948.228,268.21,2696.45,-964.456,157.941,2696.45,-1001.26,53.6131,2680.08,-919.682,687.987,1372.21,-885.775,708.707,1780.1,-822.744,717.836,2234.51,-876.212,389.492,2221.32,-921.856,412.966,1752.42,-947.938,447.452,1389.88
5.93333,-953.299,402.968,2237.26,-920.552,739.716,2240.16,-935.911,709.142,2721.81,-886.355,865.489,2689.2,-864.91,992.132,2682.54,-798.69,1160.51,2666.6,-1005.32,486.43,2738.04,-949.097,268.79,2698.62,-964.746,157.652,2696.45,-1001.55,53.3233,2680.08,-919.682,688.276,1372.21,-886.065,708.852,1780.1,-822.889,717.691,2234.65,-876.502,389.347,2221.47,-921.856,412.676,1752.42,-948.083,447.452,1389.88
5.96667,-953.734,402.823,2237.41,-920.696,739.426,2240.16,-936.346,708.562,2722.24,-886.065,865.2,2688.91,-864.33,991.698,2682.25,-797.531,1159.78,2666.17,-1005.9,487.589,2738.62,-949.242,268.355,2698.19,-965.036,157.362,2696.3,-1001.26,52.7437,2679.79,-919.537,688.421,1372.35,-886.355,708.852,1780.1,-823.179,717.546,2234.8,-876.792,389.492,2221.61,-922.001,412.531,1752.42,-948.083,447.452,1389.88
6,-954.313,402.823,2237.12,-920.986,739.281,2240.3,-936.056,708.418,2722.1,-885.775,864.62,2689.06,-863.316,991.118,2682.54,-796.372,1159.2,2665.88,-1006.33,488.604,2739.05,-948.807,267.631,2698.33,-965.326,157.217,2696.3,-1000.83,52.0192,2679.35,-919.682,688.421,1372.35,-886.5,708.707,1780.24,-823.468,717.256,2234.8,-877.226,389.202,2221.61,-922.145,412.241,1752.42,-948.083,447.452,1389.88
6.03333,-954.748,402.098,2237.41,-921.566,738.991,2240.3,-935.042,708.273,2721.66,-884.906,863.751,2689.78,-861.867,990.249,2683.41,-794.923,1158.48,2666.46,-1006.62,489.183,2739.34,-948.662,267.486,2699.06,-965.616,157.072,2696.3,-999.812,51.4396,2679.21,-919.682,688.131,1372.21,-886.645,708.418,1780.24,-823.903,716.822,2234.94,-877.661,388.912,2221.61,-922.29,412.241,1752.42,-948.228,447.452,1389.74
6.06667,-955.038,401.809,2237.26,-921.856,738.557,2240.45,-934.027,707.693,2721.23,-884.182,862.736,2690.65,-860.563,989.234,2685,-793.619,1157.61,2668.48,-1006.77,489.328,2739.48,-951.56,268.21,2699.78,-965.76,157.072,2696.3,-998.798,50.7151,2679.79,-919.682,688.276,1372.35,-886.79,707.983,1780.24,-824.338,716.532,2235.23,-878.096,388.478,2221.61,-922.58,412.096,1752.28,-948.083,447.307,1389.88
6.1,-955.473,401.084,2237.41,-922.29,737.977,2240.59,-933.882,706.824,2721.37,-883.892,861.577,2691.67,-859.983,987.93,2686.89,-792.46,1156.45,2671.82,-1006.77,489.183,2739.48,-957.936,269.949,2699.93,-965.76,157.072,2696.3,-997.928,49.8457,2681.09,-919.827,688.131,1372.35,-886.935,707.693,1780.24,-824.628,716.097,2235.38,-878.241,388.188,2221.61,-922.725,411.807,1752.28,-948.228,447.307,1389.74
6.13333,-955.473,400.649,2237.12,-922.58,737.398,2240.59,-933.882,705.664,2721.52,-883.892,860.563,2692.54,-859.838,986.771,2688.62,-791.445,1154.86,2675.58,-1006.48,488.749,2739.2,-946.923,265.457,2698.91,-965.616,156.927,2696.16,-997.349,48.8314,2682.39,-919.682,688.131,1372.64,-887.08,707.258,1780.39,-824.917,715.373,2235.38,-878.241,387.898,2221.61,-922.87,411.517,1752.13,-948.228,447.162,1389.74
6.16667,-955.473,400.07,2237.12,-922.87,736.528,2240.59,-934.027,704.505,2721.66,-884.182,859.549,2693.26,-859.983,985.467,2690.07,-790.286,1152.83,2678.92,-1006.04,487.734,2738.76,-946.923,264.443,2698.91,-965.326,156.637,2695.73,-996.479,47.962,2683.7,-919.972,687.697,1372.35,-887.224,706.969,1780.39,-825.207,714.793,2235.52,-878.241,387.318,2221.61,-923.015,411.227,1752.13,-948.228,447.162,1389.74
6.2,-955.617,399.49,2237.12,-923.16,735.949,2240.88,-934.317,703.346,2721.81,-884.616,858.534,2693.7,-859.983,984.308,2690.94,-788.982,1150.94,2681.52,-1005.32,486.43,2738.04,-946.199,260.821,2697.46,-964.601,156.347,2694.71,-995.61,46.8028,2684.28,-919.827,687.842,1372.5,-887.224,706.534,1780.53,-825.352,714.214,2235.67,-878.096,387.029,2221.61,-923.015,410.937,1752.13,-948.228,447.162,1389.74
6.23333,-955.473,398.766,2237.12,-923.305,735.369,2240.88,-936.056,703.201,2722.1,-884.906,857.375,2693.99,-859.838,982.859,2691.38,-787.533,1148.91,2682.83,-1004.45,484.547,2737.17,-945.619,257.633,2696.16,-963.877,155.768,2693.26,-994.741,45.4987,2683.84,-919.827,687.842,1372.5,-887.08,706.244,1780.53,-825.642,713.634,2235.81,-878.386,386.014,2221.32,-923.015,410.647,1751.99,-948.228,447.017,1389.59
6.26667,-955.328,398.186,2236.83,-923.594,734.789,2240.88,-938.374,702.187,2723.11,-884.761,856.361,2693.84,-858.824,981.699,2691.52,-785.504,1147.32,2682.83,-1003.29,482.228,2736.01,-944.46,257.633,2696.74,-962.862,154.898,2690.94,-993.292,43.7599,2681.96,-919.972,687.552,1372.21,-886.935,705.809,1780.53,-825.932,713.054,2235.81,-878.241,385.29,2221.18,-922.725,410.213,1751.99,-948.228,447.017,1389.59
6.3,-955.038,397.317,2236.83,-924.029,734.065,2240.88,-936.635,700.013,2723.4,-884.182,855.057,2693.7,-857.23,980.25,2691.23,-783.186,1145.87,2681.96,-1001.99,479.33,2734.56,-943.446,256.474,2695.73,-961.703,153.739,2687.9,-991.553,41.8762,2678.63,-919.682,687.987,1372.64,-886.935,705.52,1780.68,-826.366,712.475,2235.96,-877.951,384.565,2221.03,-922.435,409.923,1751.84,-948.228,447.017,1389.59
6.33333,-954.603,396.447,2236.68,-924.464,733.195,2241.03,-937.36,699.289,2723.11,-883.312,853.897,2693.12,-855.057,978.946,2690.22,-780.143,1144.28,2679.93,-1000.39,475.997,2732.96,-943.301,254.88,2693.41,-960.399,152.435,2683.7,-989.379,39.9925,2673.7,-919.682,687.842,1372.64,-887.224,705.23,1780.82,-826.801,711.895,2236.25,-877.806,383.696,2220.74,-922.001,409.488,1751.84,-948.228,447.017,1389.59
6.36667,-954.313,395.288,2236.54,-925.188,732.326,2241.03,-937.505,698.419,2722.53,-882.298,852.738,2691.52,-852.883,977.642,2687.61,-776.376,1142.1,2676.02,-998.508,472.085,2730.94,-943.591,252.416,2689.78,-959.095,150.841,2678.48,-986.626,37.5292,2666.46,-919.682,687.987,1372.79,-887.369,704.94,1780.82,-827.381,711.316,2236.39,-877.806,382.247,2220.6,-921.711,409.054,1751.7,-948.083,446.873,1389.59
6.4,-954.024,393.984,2236.39,-925.768,731.167,2240.88,-936.201,700.883,2724.27,-881.284,851.869,2688.91,-850.71,976.338,2683.41,-771.884,1139.64,2669.93,-996.334,467.593,2728.76,-943.736,249.518,2684.86,-957.646,148.813,2672.11,-983.438,35.0659,2657.76,-919.827,687.842,1372.64,-887.659,704.505,1780.97,-828.105,710.446,2236.39,-876.357,382.682,2220.89,-921.421,408.329,1751.55,-948.083,446.728,1389.45
6.43333,-953.589,392.825,2236.25,-926.637,730.008,2240.88,-934.462,705.085,2727.75,-880.124,850.999,2685.87,-848.391,975.034,2678.05,-767.102,1137.03,2661.53,-993.871,462.522,2726.3,-943.446,246.186,2678.92,-956.052,146.494,2664.28,-979.816,32.7475,2647.18,-919.827,687.842,1372.64,-888.094,704.215,1781.11,-828.83,709.722,2236.54,-876.067,381.378,2220.45,-921.276,407.894,1751.41,-948.228,446.728,1389.45
6.46667,-953.444,390.941,2236.54,-927.217,728.993,2240.88,-937.215,696.246,2720.5,-878.675,849.985,2681.67,-846.218,973.585,2671.09,-762.61,1134.13,2650.37,-991.118,456.726,2723.4,-942.142,242.708,2671.67,-954.603,143.886,2655.01,-976.628,30.1393,2634,-919.827,687.842,1372.79,-888.384,703.636,1781.26,-829.554,708.852,2236.54,-875.488,380.363,2220.31,-921.131,407.315,1751.26,-948.228,446.583,1389.3
6.5,-952.575,389.637,2236.39,-927.797,727.544,2240.88,-936.78,695.811,2719.63,-877.661,848.826,2676.45,-845.059,971.701,2661.96,-759.567,1130.51,2636.32,-988.075,450.35,2720.36,-939.389,239.085,2663.56,-953.009,140.698,2644,-974.02,27.8209,2618.35,-919.972,687.697,1372.79,-888.963,702.911,1781.4,-829.989,707.983,2236.68,-874.618,379.059,2220.02,-921.276,406.735,1751.26,-948.228,446.438,1389.3
6.53333,-951.85,388.333,2236.25,-928.956,726.24,2241.75,-936.925,695.087,2718.62,-877.226,847.377,2670.22,-844.479,969.528,2651.39,-757.394,1126.45,2619.65,-984.742,443.395,2716.88,-934.897,235.898,2654.43,-951.56,137.221,2631.24,-971.991,25.9372,2602.12,-919.972,687.552,1372.79,-889.253,702.332,1781.55,-830.424,706.969,2236.68,-873.749,377.755,2219.73,-921.711,406.156,1750.98,-948.372,446.293,1389.16
6.56667,-950.836,386.884,2236.25,-929.101,724.936,2241.9,-934.027,698.564,2717.89,-877.661,845.493,2662.83,-843.899,966.485,2638.92,-756.09,1121.53,2599.22,-980.975,435.57,2713.11,-931.274,232.42,2644.87,-950.111,133.308,2616.75,-969.818,24.9229,2583.43,-919.972,687.407,1373.08,-891.282,706.824,1780.68,-830.424,706.099,2236.68,-872.734,376.596,2219.44,-922.435,405.431,1750.98,-948.517,446.148,1389.16
6.6,-949.677,386.014,2235.81,-929.101,723.777,2242.04,-927.072,707.258,2717.46,-877.806,842.595,2654.43,-843.32,962.573,2624.14,-755.075,1115.44,2574.73,-976.918,427.166,2708.91,-929.101,228.363,2634.43,-948.807,128.961,2600.09,-967.934,25.0678,2561.84,-919.972,687.117,1373.08,-891.716,707.983,1780.53,-830.279,705.085,2236.83,-871.575,375.437,2219,-923.16,404.707,1750.83,-948.662,445.713,1389.01
6.63333,-948.952,384.855,2235.52,-928.666,722.763,2242.33,-919.247,716.677,2716.74,-877.661,839.697,2645.3,-843.32,958.371,2608.06,-756.814,1108.63,2548.36,-972.136,417.313,2703.84,-927.217,223.146,2623.42,-947.213,125.629,2580.67,-965.905,26.6617,2538.94,-919.827,687.117,1373.51,-891.427,707.403,1780.68,-829.989,704.36,2236.83,-870.561,374.422,2218.71,-923.594,403.982,1750.69,-948.807,445.423,1388.87
6.66667,-947.938,383.986,2235.23,-928.086,721.603,2242.48,-914.176,722.763,2715.58,-878.241,836.944,2634.72,-844.624,953.444,2589.51,-758.988,1099.36,2517.93,-970.252,412.966,2702.97,-925.043,220.828,2610.23,-945.474,128.961,2557.35,-964.456,30.574,2513.3,-919.827,686.972,1373.65,-890.847,704.505,1781.11,-829.409,703.346,2236.97,-869.692,373.408,2218.42,-923.884,403.402,1750.54,-948.952,444.989,1388.87
6.7,-947.213,382.827,2235.23,-927.797,720.589,2242.48,-914.756,721.024,2713.11,-878.82,833.466,2623.13,-846.652,947.068,2569.52,-763.769,1088.2,2486.34,-967.644,408.329,2701.96,-922.001,223.726,2593.86,-944.895,131.28,2547.78,-963.152,37.3843,2484.75,-919.682,686.827,1373.65,-887.659,699.724,1781.98,-828.83,702.477,2236.97,-868.532,372.394,2218.13,-923.594,402.968,1750.4,-948.952,444.844,1388.72
6.73333,-945.764,381.667,2234.8,-927.362,719.43,2242.48,-924.609,707.113,2709.06,-879.11,829.989,2610.96,-848.826,940.258,2549.67,-768.406,1075.45,2453.6,-965.326,403.982,2700.51,-919.972,225.03,2578.5,-944.315,136.496,2529.52,-961.703,47.3824,2455.92,-919.682,686.538,1373.8,-887.224,699.144,1782.13,-828.395,701.462,2237.12,-867.228,371.379,2217.84,-923.16,402.243,1750.25,-948.952,444.554,1388.72
6.76667,-944.315,380.363,2234.51,-926.927,718.271,2242.62,-938.084,688.711,2704.56,-879.545,825.787,2599.51,-850.999,932.288,2529.23,-774.057,1059.51,2419.26,-962.428,399.055,2698.48,-917.219,228.508,2562.71,-942.866,145.77,2500.69,-959.964,60.2785,2427.08,-919.682,686.538,1373.94,-887.08,698.419,1782.13,-827.67,700.593,2236.97,-865.634,370.22,2217.55,-922.725,401.664,1750.11,-948.952,444.409,1388.72
6.8,-942.721,378.914,2234.36,-926.637,716.967,2242.62,-931.274,695.811,2704.56,-879.545,821.005,2587.48,-853.897,923.594,2509.38,-781.013,1042.99,2387.67,-959.675,394.998,2696.3,-913.017,232.71,2546.62,-940.548,155.043,2477.79,-957.936,75.9278,2398.68,-919.682,686.393,1373.94,-886.645,697.84,1782.13,-827.236,699.579,2236.97,-864.04,369.206,2217.26,-922.001,400.939,1749.96,-948.807,444.264,1388.72
6.83333,-940.838,377.61,2234.07,-926.492,715.518,2242.48,-933.303,701.462,2703.26,-879.255,816.368,2577.78,-855.926,912.872,2490.84,-787.823,1023.72,2358.25,-957.356,391.376,2693.99,-909.104,236.622,2534.02,-937.94,165.766,2457.07,-956.777,93.6056,2372.89,-919.827,686.248,1373.8,-886.355,697.115,1782.13,-826.946,698.564,2236.83,-862.447,368.047,2216.97,-920.986,400.504,1749.82,-948.662,444.264,1388.58
6.86667,-939.099,376.161,2233.78,-926.058,714.069,2242.33,-932.433,697.84,2701.81,-879.545,810.282,2569.52,-859.259,899.976,2472.87,-796.227,1000.54,2330.58,-954.458,387.753,2692.25,-907.945,246.041,2520.69,-935.042,178.082,2437.95,-955.328,112.588,2349.56,-919.827,686.103,1373.8,-886.21,696.536,1782.13,-826.366,697.985,2236.83,-860.563,367.032,2216.68,-919.972,399.925,1749.67,-948.517,444.264,1388.58
6.9,-937.07,375.002,2233.49,-925.768,713.054,2242.33,-928.666,698.709,2703.11,-881.139,804.486,2561.55,-864.04,887.514,2456.35,-804.052,978.946,2307.25,-951.85,384.565,2690.65,-906.351,254.88,2510.4,-929.97,193.732,2417.81,-953.879,133.163,2327.97,-919.827,686.248,1373.94,-885.631,695.811,1780.24,-825.932,697.115,2236.68,-858.679,366.163,2216.39,-918.813,399.49,1749.53,-948.372,444.264,1388.58
